Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
2,Trial9,22C,1/25/24 12:12,input_2_F2_Trial9_22C_20240125_121259.txt,58.7659158,0.46629674,0.0652946,Good,136,190
2,Trial9,22C,1/25/24 12:22,input_2_F2_Trial9_22C_20240125_122259.txt,15.1376147,2.25316876,0.46981816,Good,402,490
2,Trial9,22C,1/25/24 12:32,input_2_F2_Trial9_22C_20240125_123259.txt,17.7722925,2.65916666,0.53183333,Good,136,228
2,Trial9,22C,1/25/24 12:42,input_2_F2_Trial9_22C_20240125_124259.txt,11.2800664,3.22054597,0.75908997,Good,258,350
2,Trial9,22C,1/25/24 12:52,input_2_F2_Trial9_22C_20240125_125259.txt,66.4615385,0.34177989,0.05618827,Flatline,546,580
2,Trial9,22C,1/25/24 13:02,input_2_F2_Trial9_22C_20240125_130259.txt,66.7240489,0.30653632,0.01205119,Discard,0,582.075
2,Trial9,22C,1/25/24 13:12,input_2_F2_Trial9_22C_20240125_131259.txt,66.7240489,0.31378747,0.01233626,Discard,0,582.075
3,Trial9,22C,1/25/24 9:52,input_3_F2_Trial9_22C_20240125_095257.txt,56.8306011,0.16074063,0.02541533,Good,86,128
3,Trial9,22C,1/25/24 10:02,input_3_F2_Trial9_22C_20240125_100257.txt,49.728663,0.23445965,0.03575476,Good,10,62
3,Trial9,22C,1/25/24 10:12,input_3_F2_Trial9_22C_20240125_101258.txt,50.6447831,0.20109324,0.03305953,Good,64,108
3,Trial9,22C,1/25/24 10:22,input_3_F2_Trial9_22C_20240125_102258.txt,52.9711375,0.32740582,0.04497265,Good,80,140
3,Trial9,22C,1/25/24 10:32,input_3_F2_Trial9_22C_20240125_103258.txt,52.8117359,0.26380143,0.03557098,Good,94,156
3,Trial9,22C,1/25/24 10:42,input_3_F2_Trial9_22C_20240125_104258.txt,56.8859828,0.27627126,0.03596745,Good,196,258
3,Trial9,22C,1/25/24 10:52,input_3_F2_Trial9_22C_20240125_105258.txt,54.4696619,0.27999294,0.03959698,Good,78,134
3,Trial9,22C,1/25/24 11:02,input_3_F2_Trial9_22C_20240125_110258.txt,57.9271178,0.20971736,0.02908257,Good,216,270
3,Trial9,22C,1/25/24 11:12,input_3_F2_Trial9_22C_20240125_111258.txt,71.7437722,0.13872266,0.02115501,Good,398,434
3,Trial9,22C,1/25/24 11:22,input_3_F2_Trial9_22C_20240125_112258.txt,60.7329843,0.16456391,0.03004512,Good,426,456
3,Trial9,22C,1/25/24 11:32,input_3_F2_Trial9_22C_20240125_113258.txt,74.2066721,0.21781131,0.03487772,Good,100,132
3,Trial9,22C,1/25/24 11:42,input_3_F2_Trial9_22C_20240125_114258.txt,76.1904762,0.13034312,0.01987714,Good,194,228
3,Trial9,22C,1/25/24 11:52,input_3_F2_Trial9_22C_20240125_115259.txt,95.5414013,0.10096979,0.0141386,Good,66,98
3,Trial9,22C,1/25/24 12:02,input_3_F2_Trial9_22C_20240125_120259.txt,93.883357,0.13478065,0.01801082,Good,250,286
3,Trial9,22C,1/25/24 12:12,input_3_F2_Trial9_22C_20240125_121259.txt,22.1119773,0.87473897,0.23378382,Good,212,252
3,Trial9,22C,1/25/24 12:22,input_3_F2_Trial9_22C_20240125_122259.txt,22.1276596,0.91524219,0.24460876,Good,212,252
3,Trial9,22C,1/25/24 12:32,input_3_F2_Trial9_22C_20240125_123259.txt,7.41249142,3.64952432,1.15408092,Good,54,136
3,Trial9,22C,1/25/24 12:42,input_3_F2_Trial9_22C_20240125_124259.txt,27.4599542,0.91463188,0.15243865,Flatline,112,192
3,Trial9,22C,1/25/24 12:52,input_3_F2_Trial9_22C_20240125_125259.txt,28.9581802,0.6817143,0.04074022,Discard,0,582.075
3,Trial9,22C,1/25/24 13:02,input_3_F2_Trial9_22C_20240125_130259.txt,29.5528192,0.65686276,0.03884111,Discard,0,582.075
3,Trial9,22C,1/25/24 13:12,input_3_F2_Trial9_22C_20240125_131259.txt,30.1272617,0.6049945,0.03546541,Discard,0,582.075
4,Trial9,22C,1/25/24 9:52,input_4_F2_Trial9_22C_20240125_095257.txt,46.2974487,0.28115067,0.04970089,Good,438,480
4,Trial9,22C,1/25/24 10:02,input_4_F2_Trial9_22C_20240125_100257.txt,46.0176991,0.31134324,0.05991804,Good,88,124
4,Trial9,22C,1/25/24 10:12,input_4_F2_Trial9_22C_20240125_101258.txt,55.9159434,0.25655619,0.03557794,Good,324,380
4,Trial9,22C,1/25/24 10:22,input_4_F2_Trial9_22C_20240125_102258.txt,59.9182932,0.16396548,0.02191081,Good,418,474
4,Trial9,22C,1/25/24 10:32,input_4_F2_Trial9_22C_20240125_103258.txt,67.4606956,0.13639473,0.01760848,Good,324,378
4,Trial9,22C,1/25/24 10:42,input_4_F2_Trial9_22C_20240125_104258.txt,63.648834,0.10617024,0.01382219,Good,260,316
4,Trial9,22C,1/25/24 10:52,input_4_F2_Trial9_22C_20240125_105258.txt,66.6970387,0.06479001,0.00822834,Good,172,228
4,Trial9,22C,1/25/24 11:02,input_4_F2_Trial9_22C_20240125_110258.txt,69.4852941,0.13318564,0.01664821,Good,156,212
4,Trial9,22C,1/25/24 11:12,input_4_F2_Trial9_22C_20240125_111258.txt,74.611399,0.17290412,0.0211236,Good,294,348
4,Trial9,22C,1/25/24 11:22,input_4_F2_Trial9_22C_20240125_112258.txt,73.2907931,0.19425183,0.02355649,Good,168,224
4,Trial9,22C,1/25/24 11:32,input_4_F2_Trial9_22C_20240125_113258.txt,70.7059477,0.22480842,0.03059255,Good,406,452
4,Trial9,22C,1/25/24 11:42,input_4_F2_Trial9_22C_20240125_114258.txt,62.2909908,0.31649546,0.03088679,Good,148,250
4,Trial9,22C,1/25/24 11:52,input_4_F2_Trial9_22C_20240125_115259.txt,75.8397611,0.31593788,0.02792523,Good,148,250
4,Trial9,22C,1/25/24 12:02,input_4_F2_Trial9_22C_20240125_120259.txt,85.9504132,0.27135331,0.03052963,Good,386,442
4,Trial9,22C,1/25/24 12:12,input_4_F2_Trial9_22C_20240125_121259.txt,21.6606498,1.07497246,0.23457822,Good,286,348
4,Trial9,22C,1/25/24 12:22,input_4_F2_Trial9_22C_20240125_122259.txt,20.5391528,1.00565097,0.21945103,Good,286,348
4,Trial9,22C,1/25/24 12:32,input_4_F2_Trial9_22C_20240125_123259.txt,3.52941176,13.4706162,6.73530809,Good,306,388
4,Trial9,22C,1/25/24 12:42,input_4_F2_Trial9_22C_20240125_124259.txt,26.0193259,0.88147895,0.12857692,Flatline,470,578
4,Trial9,22C,1/25/24 12:52,input_4_F2_Trial9_22C_20240125_125259.txt,26.5257088,0.8237573,0.12015735,Discard,470,578
4,Trial9,22C,1/25/24 13:02,input_4_F2_Trial9_22C_20240125_130259.txt,27.7882798,0.77559946,0.10968633,Discard,470,578
4,Trial9,22C,1/25/24 13:12,input_4_F2_Trial9_22C_20240125_131259.txt,28.6829268,0.7123426,0.10074046,Discard,470,578
5,Trial9,22C,1/25/24 9:52,input_5_F2_Trial9_22C_20240125_095257.txt,62.594372,0.06075992,0.00972937,Good,288,326
5,Trial9,22C,1/25/24 10:02,input_5_F2_Trial9_22C_20240125_100257.txt,64.0813732,0.10907068,0.01663312,Good,158,198
5,Trial9,22C,1/25/24 10:12,input_5_F2_Trial9_22C_20240125_101258.txt,69.5428203,0.07530661,0.01110335,Good,158,198
5,Trial9,22C,1/25/24 10:22,input_5_F2_Trial9_22C_20240125_102258.txt,69.8576973,0.148492,0.02189395,Good,158,198
5,Trial9,22C,1/25/24 10:32,input_5_F2_Trial9_22C_20240125_103258.txt,70.9055877,0.033734,0.00492061,Good,158,198
5,Trial9,22C,1/25/24 10:42,input_5_F2_Trial9_22C_20240125_104258.txt,74.2268041,0.03021788,0.00431684,Good,158,198
5,Trial9,22C,1/25/24 10:52,input_5_F2_Trial9_22C_20240125_105258.txt,81.9734345,0.02448366,0.00330138,Good,158,198
5,Trial9,22C,1/25/24 11:02,input_5_F2_Trial9_22C_20240125_110258.txt,88.9456869,0.01843158,0.00239959,Good,272,312
5,Trial9,22C,1/25/24 11:12,input_5_F2_Trial9_22C_20240125_111258.txt,91.1196911,0.02770308,0.00357645,Good,272,312
5,Trial9,22C,1/25/24 11:22,input_5_F2_Trial9_22C_20240125_112258.txt,86.5306122,0.11019551,0.01499571,Good,166,204
5,Trial9,22C,1/25/24 11:32,input_5_F2_Trial9_22C_20240125_113258.txt,84.3881857,0.07322038,0.0102529,Good,230,268
5,Trial9,22C,1/25/24 11:42,input_5_F2_Trial9_22C_20240125_114258.txt,94.765181,0.05624173,0.00487678,Good,256,340
5,Trial9,22C,1/25/24 11:52,input_5_F2_Trial9_22C_20240125_115259.txt,106.306835,0.06502801,0.00527447,Good,210,296
5,Trial9,22C,1/25/24 12:02,input_5_F2_Trial9_22C_20240125_120259.txt,98.4182777,0.1071032,0.00901972,Good,210,296
5,Trial9,22C,1/25/24 12:12,input_5_F2_Trial9_22C_20240125_121259.txt,75.9226714,0.16043989,0.02163371,Good,190,234
5,Trial9,22C,1/25/24 12:22,input_5_F2_Trial9_22C_20240125_122259.txt,40.9937888,0.53138297,0.0792139,Good,298,364
5,Trial9,22C,1/25/24 12:32,input_5_F2_Trial9_22C_20240125_123259.txt,42.6035503,0.34971579,0.05156278,Good,298,364
5,Trial9,22C,1/25/24 12:42,input_5_F2_Trial9_22C_20240125_124259.txt,3.27570519,0.70945989,0.35472994,Good,242,316
5,Trial9,22C,1/25/24 12:52,input_5_F2_Trial9_22C_20240125_125259.txt,43.8908031,0.39331483,0.04701011,Flatline,416,512
5,Trial9,22C,1/25/24 13:02,input_5_F2_Trial9_22C_20240125_130259.txt,42.6409073,0.44442987,0.02186896,Discard,0,582.075
5,Trial9,22C,1/25/24 13:12,input_5_F2_Trial9_22C_20240125_131259.txt,41.6328644,0.43292602,0.02156558,Discard,0,582.075
