Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
2,Trial6,27C,1/23/24 13:41,input_2_F2_Trial6_27C_20240123_134151.txt,74.1749607,0.16266654,0.02100016,Good,260,308
2,Trial6,27C,1/23/24 13:51,input_2_F2_Trial6_27C_20240123_135151.txt,18.956044,2.26002488,0.46132565,Good,236,324
2,Trial6,27C,1/23/24 14:01,input_2_F2_Trial6_27C_20240123_140151.txt,2.77992278,18.6087569,9.30437845,Good,88,182
2,Trial6,27C,1/23/24 14:11,input_2_F2_Trial6_27C_20240123_141151.txt,80,0.27602426,0.0213594,Flatline,24,150
2,Trial6,27C,1/23/24 14:21,input_2_F2_Trial6_27C_20240123_142151.txt,79.9345927,0.25018191,0.0089868,Discard,0,582.075
2,Trial6,27C,1/23/24 14:31,input_2_F2_Trial6_27C_20240123_143152.txt,82.7870968,0.24713704,0.00872128,Discard,0,582.075
3,Trial6,27C,1/23/24 12:01,input_3_F2_Trial6_27C_20240123_120150.txt,66.3829787,0.1632864,0.02581785,Good,274,310
3,Trial6,27C,1/23/24 12:11,input_3_F2_Trial6_27C_20240123_121150.txt,74.7875354,0.14595497,0.02175768,Good,254,290
3,Trial6,27C,1/23/24 12:21,input_3_F2_Trial6_27C_20240123_122150.txt,61.0465116,0.04917385,0.00819564,Good,254,290
3,Trial6,27C,1/23/24 12:31,input_3_F2_Trial6_27C_20240123_123150.txt,62.9685157,0.08174823,0.01362471,Good,318,352
3,Trial6,27C,1/23/24 12:41,input_3_F2_Trial6_27C_20240123_124150.txt,63.6923077,0.18622077,0.02225764,Good,182,248
3,Trial6,27C,1/23/24 12:51,input_3_F2_Trial6_27C_20240123_125151.txt,64.8394675,0.25633491,0.03063788,Good,182,248
3,Trial6,27C,1/23/24 13:01,input_3_F2_Trial6_27C_20240123_130151.txt,78.7644788,0.07816613,0.00842887,Good,230,296
3,Trial6,27C,1/23/24 13:11,input_3_F2_Trial6_27C_20240123_131151.txt,60.7003891,0.07113435,0.00875603,Good,230,296
3,Trial6,27C,1/23/24 13:21,input_3_F2_Trial6_27C_20240123_132151.txt,67.3587082,0.10643422,0.01237273,Good,230,296
3,Trial6,27C,1/23/24 13:31,input_3_F2_Trial6_27C_20240123_133151.txt,64.52732,0.20730607,0.03664688,Good,82,112
3,Trial6,27C,1/23/24 13:41,input_3_F2_Trial6_27C_20240123_134151.txt,80.075188,0.0748775,0.0088244,Good,196,250
3,Trial6,27C,1/23/24 13:51,input_3_F2_Trial6_27C_20240123_135151.txt,45.1838879,0.34331235,0.05175629,Good,140,198
3,Trial6,27C,1/23/24 14:01,input_3_F2_Trial6_27C_20240123_140151.txt,28.5588365,0.43492271,0.08219267,Good,140,198
3,Trial6,27C,1/23/24 14:11,input_3_F2_Trial6_27C_20240123_141151.txt,49.6590642,0.42890735,0.04546409,Flatline,410,518
3,Trial6,27C,1/23/24 14:21,input_3_F2_Trial6_27C_20240123_142151.txt,51.7874063,0.37027853,0.01652634,Discard,0,582.075
3,Trial6,27C,1/23/24 14:31,input_3_F2_Trial6_27C_20240123_143152.txt,51.2046895,0.36386944,0.01633822,Discard,0,582.075
4,Trial6,27C,1/23/24 12:01,input_4_F2_Trial6_27C_20240123_120150.txt,62.0155039,0.41998307,0.07543119,Good,460,490
4,Trial6,27C,1/23/24 12:11,input_4_F2_Trial6_27C_20240123_121150.txt,63.9344262,0.2480152,0.04773055,Good,292,318
4,Trial6,27C,1/23/24 12:21,input_4_F2_Trial6_27C_20240123_122150.txt,71.0632571,0.27337595,0.04075248,Good,160,198
4,Trial6,27C,1/23/24 12:31,input_4_F2_Trial6_27C_20240123_123150.txt,74.251497,0.11261792,0.01990822,Good,362,388
4,Trial6,27C,1/23/24 12:41,input_4_F2_Trial6_27C_20240123_124150.txt,65.4672084,0.25914138,0.03740384,Good,508,552
4,Trial6,27C,1/23/24 12:51,input_4_F2_Trial6_27C_20240123_125151.txt,62.6768226,0.35243556,0.07048711,Good,418,442
4,Trial6,27C,1/23/24 13:01,input_4_F2_Trial6_27C_20240123_130151.txt,38.3318545,0.37476845,0.08597778,Good,172,202
4,Trial6,27C,1/23/24 13:11,input_4_F2_Trial6_27C_20240123_131151.txt,34.2857143,0.35654593,0.10292594,Good,162,184
4,Trial6,27C,1/23/24 13:21,input_4_F2_Trial6_27C_20240123_132151.txt,22.7405248,1.00211315,0.26782601,Good,168,208
4,Trial6,27C,1/23/24 13:31,input_4_F2_Trial6_27C_20240123_133151.txt,25.7668712,0.65485297,0.16908231,Good,468,504
4,Trial6,27C,1/23/24 13:41,input_4_F2_Trial6_27C_20240123_134151.txt,23.880597,0.50476099,0.13032873,Good,228,266
4,Trial6,27C,1/23/24 13:51,input_4_F2_Trial6_27C_20240123_135151.txt,9.25666199,1.51274134,0.43669081,Good,436,512
4,Trial6,27C,1/23/24 14:01,input_4_F2_Trial6_27C_20240123_140151.txt,7.39884393,2.80079509,0.93359836,Good,336,420
4,Trial6,27C,1/23/24 14:11,input_4_F2_Trial6_27C_20240123_141151.txt,2.43161094,2.53463508,1.26731754,Good,336,420
4,Trial6,27C,1/23/24 14:21,input_4_F2_Trial6_27C_20240123_142151.txt,25.2365931,0.80194642,0.24179594,Flatline,164,192
4,Trial6,27C,1/23/24 14:31,input_4_F2_Trial6_27C_20240123_143152.txt,23.4273319,0.86801778,0.27449132,Discard,164,192
5,Trial6,27C,1/23/24 12:01,input_5_F2_Trial6_27C_20240123_120150.txt,71.7241379,0.110746,0.01751048,Good,274,308
5,Trial6,27C,1/23/24 12:11,input_5_F2_Trial6_27C_20240123_121150.txt,78.5622593,0.04396411,0.00609673,Good,282,322
5,Trial6,27C,1/23/24 12:21,input_5_F2_Trial6_27C_20240123_122150.txt,80.9160305,0.10918661,0.01485842,Good,282,322
5,Trial6,27C,1/23/24 12:31,input_5_F2_Trial6_27C_20240123_123150.txt,78.0612245,0.06852794,0.00950312,Good,282,322
5,Trial6,27C,1/23/24 12:41,input_5_F2_Trial6_27C_20240123_124150.txt,77.1752837,0.20416016,0.02831192,Good,282,322
5,Trial6,27C,1/23/24 12:51,input_5_F2_Trial6_27C_20240123_125151.txt,81.3559322,0.18034175,0.03348862,Good,96,118
5,Trial6,27C,1/23/24 13:01,input_5_F2_Trial6_27C_20240123_130151.txt,75,0.13103836,0.02071898,Good,360,392
5,Trial6,27C,1/23/24 13:11,input_5_F2_Trial6_27C_20240123_131151.txt,74.6371804,0.18806397,0.02772852,Good,424,462
5,Trial6,27C,1/23/24 13:21,input_5_F2_Trial6_27C_20240123_132151.txt,49.0296221,0.49930709,0.10895774,Good,416,442
5,Trial6,27C,1/23/24 13:31,input_5_F2_Trial6_27C_20240123_133151.txt,52.631579,0.39954401,0.07835703,Good,472,502
5,Trial6,27C,1/23/24 13:41,input_5_F2_Trial6_27C_20240123_134151.txt,27.7894737,0.56117147,0.11701234,Good,194,244
5,Trial6,27C,1/23/24 13:51,input_5_F2_Trial6_27C_20240123_135151.txt,20.1160542,0.96670535,0.25836287,Good,352,394
5,Trial6,27C,1/23/24 14:01,input_5_F2_Trial6_27C_20240123_140151.txt,26.7015707,0.95499846,0.2250953,Discard,352,394
5,Trial6,27C,1/23/24 14:11,input_5_F2_Trial6_27C_20240123_141151.txt,30.9307876,0.6667321,0.12600052,Flatline,448,506
5,Trial6,27C,1/23/24 14:21,input_5_F2_Trial6_27C_20240123_142151.txt,35.7375524,0.53732122,0.09353562,Discard,448,506
5,Trial6,27C,1/23/24 14:31,input_5_F2_Trial6_27C_20240123_143152.txt,30.6382979,0.7269536,0.13738132,Discard,448,506
