"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial10","27C",2024-01-25 10:24:00,27.385,53.1900604,0.19006142,0.03259526,"Good",40,2024-01-25 10:25:34,74,114
0,"Trial10","27C",2024-01-25 10:34:00,28.464,67.8787879,0.20673994,0.03839064,"Good",26,2024-01-25 10:37:41,208,234
0,"Trial10","27C",2024-01-25 10:44:00,29.863,67.9361812,0.29670469,0.03964883,"Good",50,2024-01-25 10:51:45,440,490
0,"Trial10","27C",2024-01-25 10:54:00,30.249,70.4895105,0.26658553,0.02891526,"Good",72,2024-01-25 10:55:48,72,144
0,"Trial10","27C",2024-01-25 11:04:00,31.649,70.0934579,0.10264218,0.02012979,"Good",22,2024-01-25 11:09:05,294,316
0,"Trial10","27C",2024-01-25 11:14:00,32.737,77.9110798,0.1936936,0.02825312,"Good",36,2024-01-25 11:20:38,380,416
0,"Trial10","27C",2024-01-25 11:24:00,33.743,75.8560141,0.17567754,0.02888121,"Good",30,2024-01-25 11:30:09,354,384
0,"Trial10","27C",2024-01-25 11:34:00,34.752,56.7644276,0.07857792,0.01100311,"Good",54,2024-01-25 11:40:11,344,398
0,"Trial10","27C",2024-01-25 11:44:00,35.236,62.9144179,0.13846184,0.02340432,"Good",34,2024-01-25 11:45:27,70,104
0,"Trial10","27C",2024-01-25 11:54:00,36.477,60.5263158,0.07055329,0.01440163,"Good",24,2024-01-25 11:59:02,290,314
0,"Trial10","27C",2024-01-25 12:04:00,37.377,46.385111,0.39550312,0.07474307,"Good",36,2024-01-25 12:08:02,224,260
0,"Trial10","27C",2024-01-25 12:14:00,38.456,23.6104279,1.52953973,0.33377293,"Good",54,2024-01-25 12:18:55,268,322
0,"Trial10","27C",2024-01-25 12:24:00,39.418,14.7013783,1.39651046,0.38732231,"Good",54,2024-01-25 12:28:55,268,322
0,"Trial10","27C",2024-01-25 12:34:00,40.698,79.6047989,0.24901866,0.03594275,"Flatline",36,2024-01-25 12:41:42,444,480
0,"Trial10","27C",2024-01-25 12:44:00,41.373,77.2662798,0.24614877,0.00898808,"Discard",582.075,2024-01-25 12:48:51.0375,0,582.075
0,"Trial10","27C",2024-01-25 12:54:00,42.365,77.2129032,0.24843698,0.00907769,"Discard",582.075,2024-01-25 12:58:51.0375,0,582.075
0,"Trial10","27C",2024-01-25 13:04:00,42.95,79.4044665,0.22344765,0.01761014,"Discard",121.675,2024-01-25 13:05:00.8375,0,121.675
1,"Trial10","27C",2024-01-25 10:24:00,27.472,54.0901503,0.21361677,0.04036977,"Good",32,2024-01-25 10:26:44,148,180
1,"Trial10","27C",2024-01-25 10:34:00,28.681,66.4782363,0.13062798,0.01847359,"Good",46,2024-01-25 10:39:09,286,332
1,"Trial10","27C",2024-01-25 10:44:00,29.701,67.4473068,0.183047,0.02614957,"Good",44,2024-01-25 10:49:26,304,348
1,"Trial10","27C",2024-01-25 10:54:00,30.394,68.9863843,0.16937708,0.01930231,"Good",68,2024-01-25 10:57:02,148,216
1,"Trial10","27C",2024-01-25 11:04:00,31.706,71.4984438,0.13988793,0.0169639,"Good",58,2024-01-25 11:09:13,284,342
1,"Trial10","27C",2024-01-25 11:14:00,32.709,71.9170188,0.13357649,0.01502853,"Good",66,2024-01-25 11:19:59,326,392
1,"Trial10","27C",2024-01-25 11:24:00,33.592,73.0627306,0.16118715,0.02764337,"Good",28,2024-01-25 11:28:26,252,280
1,"Trial10","27C",2024-01-25 11:34:00,34.704,72.5128961,0.20461892,0.03157339,"Good",36,2024-01-25 11:39:30,312,348
1,"Trial10","27C",2024-01-25 11:44:00,35.963,76.4835165,0.10053735,0.01835553,"Good",24,2024-01-25 11:52:16,484,508
1,"Trial10","27C",2024-01-25 11:54:00,36.653,69.0939882,0.27957916,0.03365738,"Good",60,2024-01-25 11:59:36,306,366
1,"Trial10","27C",2024-01-25 12:04:00,37.826,19.2410476,0.93996362,0.16882245,"Good",98,2024-01-25 12:11:51,422,520
1,"Trial10","27C",2024-01-25 12:14:00,38.606,4.31034483,9.64894784,2.90926724,"Good",146,2024-01-25 12:19:47,274,420
1,"Trial10","27C",2024-01-25 12:24:00,39.893,53.4521158,0.47015909,0.08444307,"Flatline",36,2024-01-25 12:32:36,498,534
1,"Trial10","27C",2024-01-25 12:34:00,40.471,49.1188763,0.41115259,0.01884515,"Discard",582.075,2024-01-25 12:38:51.0375,0,582.075
1,"Trial10","27C",2024-01-25 12:44:00,41.46,49.7044484,0.43767615,0.01995632,"Discard",582.075,2024-01-25 12:48:51.0375,0,582.075
1,"Trial10","27C",2024-01-25 12:54:00,42.467,48.7178382,0.44927743,0.02067967,"Discard",582.075,2024-01-25 12:58:51.0375,0,582.075
1,"Trial10","27C",2024-01-25 13:04:00,43.065,48.241206,0.43155167,0.04381743,"Discard",121.675,2024-01-25 13:05:00.8375,0,121.675
2,"Trial10","27C",2024-01-25 10:24:00,27.462,58.019954,0.1195001,0.01493751,"Good",66,2024-01-25 10:27:03,150,216
2,"Trial10","27C",2024-01-25 10:34:00,28.41,64.6117831,0.12864361,0.01537585,"Good",66,2024-01-25 10:37:15,162,228
2,"Trial10","27C",2024-01-25 10:44:00,29.411,65.1415277,0.19600335,0.02326132,"Good",66,2024-01-25 10:47:15,162,228
2,"Trial10","27C",2024-01-25 10:54:00,30.389,67.6970634,0.18052014,0.02098504,"Good",66,2024-01-25 10:57:15,162,228
2,"Trial10","27C",2024-01-25 11:04:00,31.391,66.329311,0.15807491,0.01862931,"Good",66,2024-01-25 11:07:15,162,228
2,"Trial10","27C",2024-01-25 11:14:00,32.401,71.3057076,0.07320663,0.00834267,"Good",66,2024-01-25 11:17:15,162,228
2,"Trial10","27C",2024-01-25 11:24:00,33.476,73.6196319,0.11283179,0.01253687,"Good",66,2024-01-25 11:28:11,218,284
2,"Trial10","27C",2024-01-25 11:34:00,34.578,80.733945,0.12936223,0.01371237,"Good",66,2024-01-25 11:39:03,270,336
2,"Trial10","27C",2024-01-25 11:44:00,35.724,83.4634493,0.12536723,0.0177296,"Good",36,2024-01-25 11:51:52,454,490
2,"Trial10","27C",2024-01-25 11:54:00,36.822,78.4206944,0.20419403,0.02917058,"Good",38,2024-01-25 12:02:27,488,526
2,"Trial10","27C",2024-01-25 12:04:00,37.111,20.7920792,0.96169029,0.20503306,"Good",62,2024-01-25 12:05:31,60,122
2,"Trial10","27C",2024-01-25 12:14:00,38.071,14.0603876,0.9242894,0.24702673,"Good",62,2024-01-25 12:15:31,60,122
2,"Trial10","27C",2024-01-25 12:24:00,39.419,15.493867,1.28564698,0.28055117,"Good",82,2024-01-25 12:29:37,296,378
2,"Trial10","27C",2024-01-25 12:34:00,40.442,10.6938256,0.8491916,0.21926033,"Good",90,2024-01-25 12:39:45,300,390
2,"Trial10","27C",2024-01-25 12:44:00,41.852,12,2.12598017,0.7516475,"Flatline",46,2024-01-25 12:53:19,536,582
2,"Trial10","27C",2024-01-25 12:54:00,42.341,10.5258541,2.10464102,0.20941961,"Discard",582.075,2024-01-25 12:58:51.0375,0,582.075
2,"Trial10","27C",2024-01-25 13:04:00,42.93,11.6402116,1.84685441,0.38509577,"Discard",121.675,2024-01-25 13:05:00.8375,0,121.675
3,"Trial10","27C",2024-01-25 10:24:00,27.665,57.5216726,0.05890812,0.00850266,"Good",50,2024-01-25 10:31:03,398,448
3,"Trial10","27C",2024-01-25 10:34:00,28.631,49.5356037,0.06478515,0.01011774,"Good",50,2024-01-25 10:41:03,398,448
3,"Trial10","27C",2024-01-25 10:44:00,29.223,68.4975767,0.13936345,0.01896496,"Good",48,2024-01-25 10:47:58,214,262
3,"Trial10","27C",2024-01-25 10:54:00,30.111,54.4891641,0.28273758,0.04214803,"Good",50,2024-01-25 10:56:33,128,178
3,"Trial10","27C",2024-01-25 11:04:00,31.713,53.5804549,0.0892488,0.01214522,"Good",60,2024-01-25 11:12:12,462,522
3,"Trial10","27C",2024-01-25 11:14:00,32.216,49.0421456,0.11373802,0.01624829,"Good",60,2024-01-25 11:17:10,160,220
3,"Trial10","27C",2024-01-25 11:24:00,33.489,48.9795918,0.32625177,0.04709039,"Good",58,2024-01-25 11:30:21,352,410
3,"Trial10","27C",2024-01-25 11:34:00,34.61,38.0114386,0.3471904,0.05707775,"Good",60,2024-01-25 11:41:08,398,458
3,"Trial10","27C",2024-01-25 11:44:00,35.659,35.1687389,0.46970862,0.08055436,"Good",60,2024-01-25 11:52:12,462,522
