Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
0,Trial10,27C,1/25/24 10:24,input_0_F2_Trial10_27C_20240125_102416.txt,53.1900604,0.19006142,0.03259526,Good,74,114
0,Trial10,27C,1/25/24 10:34,input_0_F2_Trial10_27C_20240125_103416.txt,67.8787879,0.20673994,0.03839064,Good,208,234
0,Trial10,27C,1/25/24 10:44,input_0_F2_Trial10_27C_20240125_104416.txt,67.9361812,0.29670469,0.03964883,Good,440,490
0,Trial10,27C,1/25/24 10:54,input_0_F2_Trial10_27C_20240125_105416.txt,70.4895105,0.26658553,0.02891526,Good,72,144
0,Trial10,27C,1/25/24 11:04,input_0_F2_Trial10_27C_20240125_110417.txt,70.0934579,0.10264218,0.02012979,Good,294,316
0,Trial10,27C,1/25/24 11:14,input_0_F2_Trial10_27C_20240125_111417.txt,77.9110798,0.1936936,0.02825312,Good,380,416
0,Trial10,27C,1/25/24 11:24,input_0_F2_Trial10_27C_20240125_112417.txt,75.8560141,0.17567754,0.02888121,Good,354,384
0,Trial10,27C,1/25/24 11:34,input_0_F2_Trial10_27C_20240125_113417.txt,56.7644276,0.07857792,0.01100311,Good,344,398
0,Trial10,27C,1/25/24 11:44,input_0_F2_Trial10_27C_20240125_114417.txt,62.9144179,0.13846184,0.02340432,Good,70,104
0,Trial10,27C,1/25/24 11:54,input_0_F2_Trial10_27C_20240125_115417.txt,60.5263158,0.07055329,0.01440163,Good,290,314
0,Trial10,27C,1/25/24 12:04,input_0_F2_Trial10_27C_20240125_120417.txt,46.385111,0.39550312,0.07474307,Good,224,260
0,Trial10,27C,1/25/24 12:14,input_0_F2_Trial10_27C_20240125_121417.txt,23.6104279,1.52953973,0.33377293,Good,268,322
0,Trial10,27C,1/25/24 12:24,input_0_F2_Trial10_27C_20240125_122417.txt,14.7013783,1.39651046,0.38732231,Good,268,322
0,Trial10,27C,1/25/24 12:34,input_0_F2_Trial10_27C_20240125_123417.txt,79.6047989,0.24901866,0.03594275,Flatline,444,480
0,Trial10,27C,1/25/24 12:44,input_0_F2_Trial10_27C_20240125_124417.txt,77.2662798,0.24614877,0.00898808,Discard,0,582.075
0,Trial10,27C,1/25/24 12:54,input_0_F2_Trial10_27C_20240125_125418.txt,77.2129032,0.24843698,0.00907769,Discard,0,582.075
0,Trial10,27C,1/25/24 13:04,input_0_F2_Trial10_27C_20240125_130418.txt,79.4044665,0.22344765,0.01761014,Discard,0,121.675
1,Trial10,27C,1/25/24 10:24,input_1_F2_Trial10_27C_20240125_102416.txt,54.0901503,0.21361677,0.04036977,Good,148,180
1,Trial10,27C,1/25/24 10:34,input_1_F2_Trial10_27C_20240125_103416.txt,66.4782363,0.13062798,0.01847359,Good,286,332
1,Trial10,27C,1/25/24 10:44,input_1_F2_Trial10_27C_20240125_104416.txt,67.4473068,0.183047,0.02614957,Good,304,348
1,Trial10,27C,1/25/24 10:54,input_1_F2_Trial10_27C_20240125_105416.txt,68.9863843,0.16937708,0.01930231,Good,148,216
1,Trial10,27C,1/25/24 11:04,input_1_F2_Trial10_27C_20240125_110417.txt,71.4984438,0.13988793,0.0169639,Good,284,342
1,Trial10,27C,1/25/24 11:14,input_1_F2_Trial10_27C_20240125_111417.txt,71.9170188,0.13357649,0.01502853,Good,326,392
1,Trial10,27C,1/25/24 11:24,input_1_F2_Trial10_27C_20240125_112417.txt,73.0627306,0.16118715,0.02764337,Good,252,280
1,Trial10,27C,1/25/24 11:34,input_1_F2_Trial10_27C_20240125_113417.txt,72.5128961,0.20461892,0.03157339,Good,312,348
1,Trial10,27C,1/25/24 11:44,input_1_F2_Trial10_27C_20240125_114417.txt,76.4835165,0.10053735,0.01835553,Good,484,508
1,Trial10,27C,1/25/24 11:54,input_1_F2_Trial10_27C_20240125_115417.txt,69.0939882,0.27957916,0.03365738,Good,306,366
1,Trial10,27C,1/25/24 12:04,input_1_F2_Trial10_27C_20240125_120417.txt,19.2410476,0.93996362,0.16882245,Good,422,520
1,Trial10,27C,1/25/24 12:14,input_1_F2_Trial10_27C_20240125_121417.txt,4.31034483,9.64894784,2.90926724,Good,274,420
1,Trial10,27C,1/25/24 12:24,input_1_F2_Trial10_27C_20240125_122417.txt,53.4521158,0.47015909,0.08444307,Flatline,498,534
1,Trial10,27C,1/25/24 12:34,input_1_F2_Trial10_27C_20240125_123417.txt,49.1188763,0.41115259,0.01884515,Discard,0,582.075
1,Trial10,27C,1/25/24 12:44,input_1_F2_Trial10_27C_20240125_124417.txt,49.7044484,0.43767615,0.01995632,Discard,0,582.075
1,Trial10,27C,1/25/24 12:54,input_1_F2_Trial10_27C_20240125_125418.txt,48.7178382,0.44927743,0.02067967,Discard,0,582.075
1,Trial10,27C,1/25/24 13:04,input_1_F2_Trial10_27C_20240125_130418.txt,48.241206,0.43155167,0.04381743,Discard,0,121.675
2,Trial10,27C,1/25/24 10:24,input_2_F2_Trial10_27C_20240125_102416.txt,58.019954,0.1195001,0.01493751,Good,150,216
2,Trial10,27C,1/25/24 10:34,input_2_F2_Trial10_27C_20240125_103416.txt,64.6117831,0.12864361,0.01537585,Good,162,228
2,Trial10,27C,1/25/24 10:44,input_2_F2_Trial10_27C_20240125_104416.txt,65.1415277,0.19600335,0.02326132,Good,162,228
2,Trial10,27C,1/25/24 10:54,input_2_F2_Trial10_27C_20240125_105416.txt,67.6970634,0.18052014,0.02098504,Good,162,228
2,Trial10,27C,1/25/24 11:04,input_2_F2_Trial10_27C_20240125_110417.txt,66.329311,0.15807491,0.01862931,Good,162,228
2,Trial10,27C,1/25/24 11:14,input_2_F2_Trial10_27C_20240125_111417.txt,71.3057076,0.07320663,0.00834267,Good,162,228
2,Trial10,27C,1/25/24 11:24,input_2_F2_Trial10_27C_20240125_112417.txt,73.6196319,0.11283179,0.01253687,Good,218,284
2,Trial10,27C,1/25/24 11:34,input_2_F2_Trial10_27C_20240125_113417.txt,80.733945,0.12936223,0.01371237,Good,270,336
2,Trial10,27C,1/25/24 11:44,input_2_F2_Trial10_27C_20240125_114417.txt,83.4634493,0.12536723,0.0177296,Good,454,490
2,Trial10,27C,1/25/24 11:54,input_2_F2_Trial10_27C_20240125_115417.txt,78.4206944,0.20419403,0.02917058,Good,488,526
2,Trial10,27C,1/25/24 12:04,input_2_F2_Trial10_27C_20240125_120417.txt,20.7920792,0.96169029,0.20503306,Good,60,122
2,Trial10,27C,1/25/24 12:14,input_2_F2_Trial10_27C_20240125_121417.txt,14.0603876,0.9242894,0.24702673,Good,60,122
2,Trial10,27C,1/25/24 12:24,input_2_F2_Trial10_27C_20240125_122417.txt,15.493867,1.28564698,0.28055117,Good,296,378
2,Trial10,27C,1/25/24 12:34,input_2_F2_Trial10_27C_20240125_123417.txt,10.6938256,0.8491916,0.21926033,Good,300,390
2,Trial10,27C,1/25/24 12:44,input_2_F2_Trial10_27C_20240125_124417.txt,12,2.12598017,0.7516475,Flatline,536,582
2,Trial10,27C,1/25/24 12:54,input_2_F2_Trial10_27C_20240125_125418.txt,10.5258541,2.10464102,0.20941961,Discard,0,582.075
2,Trial10,27C,1/25/24 13:04,input_2_F2_Trial10_27C_20240125_130418.txt,11.6402116,1.84685441,0.38509577,Discard,0,121.675
3,Trial10,27C,1/25/24 10:24,input_3_F2_Trial10_27C_20240125_102416.txt,57.5216726,0.05890812,0.00850266,Good,398,448
3,Trial10,27C,1/25/24 10:34,input_3_F2_Trial10_27C_20240125_103416.txt,49.5356037,0.06478515,0.01011774,Good,398,448
3,Trial10,27C,1/25/24 10:44,input_3_F2_Trial10_27C_20240125_104416.txt,68.4975767,0.13936345,0.01896496,Good,214,262
3,Trial10,27C,1/25/24 10:54,input_3_F2_Trial10_27C_20240125_105416.txt,54.4891641,0.28273758,0.04214803,Good,128,178
3,Trial10,27C,1/25/24 11:04,input_3_F2_Trial10_27C_20240125_110417.txt,53.5804549,0.0892488,0.01214522,Good,462,522
3,Trial10,27C,1/25/24 11:14,input_3_F2_Trial10_27C_20240125_111417.txt,49.0421456,0.11373802,0.01624829,Good,160,220
3,Trial10,27C,1/25/24 11:24,input_3_F2_Trial10_27C_20240125_112417.txt,48.9795918,0.32625177,0.04709039,Good,352,410
3,Trial10,27C,1/25/24 11:34,input_3_F2_Trial10_27C_20240125_113417.txt,38.0114386,0.3471904,0.05707775,Good,398,458
3,Trial10,27C,1/25/24 11:44,input_3_F2_Trial10_27C_20240125_114417.txt,35.1687389,0.46970862,0.08055436,Good,462,522
3,Trial10,27C,1/25/24 11:54,input_3_F2_Trial10_27C_20240125_115417.txt,30.5408272,0.73680113,0.14736023,Good,154,204
3,Trial10,27C,1/25/24 12:04,input_3_F2_Trial10_27C_20240125_120417.txt,30.8231173,0.93840973,0.19567196,Good,136,182
3,Trial10,27C,1/25/24 12:14,input_3_F2_Trial10_27C_20240125_121417.txt,7.02875399,4.45185865,1.2851409,Good,88,184
3,Trial10,27C,1/25/24 12:24,input_3_F2_Trial10_27C_20240125_122417.txt,14.1176471,1.59409718,0.42604039,Good,242,304
3,Trial10,27C,1/25/24 12:34,input_3_F2_Trial10_27C_20240125_123417.txt,4.25639726,1.09805022,0.38821938,Good,300,402
3,Trial10,27C,1/25/24 12:44,input_3_F2_Trial10_27C_20240125_124417.txt,111.742554,0.19564629,0.01671519,Flatline,248,322
3,Trial10,27C,1/25/24 12:54,input_3_F2_Trial10_27C_20240125_125418.txt,120.691137,0.16541264,0.00483382,Discard,0,582.075
3,Trial10,27C,1/25/24 13:04,input_3_F2_Trial10_27C_20240125_130418.txt,116.904025,0.1625658,0.01055978,Discard,0,121.675
4,Trial10,27C,1/25/24 10:24,input_4_F2_Trial10_27C_20240125_102416.txt,59.4222834,0.2595995,0.03500439,Good,360,416
4,Trial10,27C,1/25/24 10:34,input_4_F2_Trial10_27C_20240125_103416.txt,60.5132823,0.29531481,0.0391154,Good,360,416
4,Trial10,27C,1/25/24 10:44,input_4_F2_Trial10_27C_20240125_104416.txt,63.8580931,0.06214589,0.00795697,Good,402,460
4,Trial10,27C,1/25/24 10:54,input_4_F2_Trial10_27C_20240125_105416.txt,60.1092896,0.0820533,0.01096483,Good,130,186
4,Trial10,27C,1/25/24 11:04,input_4_F2_Trial10_27C_20240125_110417.txt,67.3913044,0.06750149,0.00850439,Good,190,246
4,Trial10,27C,1/25/24 11:14,input_4_F2_Trial10_27C_20240125_111417.txt,70.169027,0.06831006,0.00847282,Good,318,374
4,Trial10,27C,1/25/24 11:24,input_4_F2_Trial10_27C_20240125_112417.txt,69.8499318,0.13291356,0.0164859,Good,318,374
4,Trial10,27C,1/25/24 11:34,input_4_F2_Trial10_27C_20240125_113417.txt,76.2596459,0.06163847,0.00731514,Good,214,270
4,Trial10,27C,1/25/24 11:44,input_4_F2_Trial10_27C_20240125_114417.txt,99.7740624,0.02603995,0.00270022,Good,148,204
4,Trial10,27C,1/25/24 11:54,input_4_F2_Trial10_27C_20240125_115417.txt,77.5026911,0.28235416,0.03615175,Good,238,286
4,Trial10,27C,1/25/24 12:04,input_4_F2_Trial10_27C_20240125_120417.txt,33.8578405,0.6492044,0.12493944,Good,130,178
4,Trial10,27C,1/25/24 12:14,input_4_F2_Trial10_27C_20240125_121417.txt,50.1607717,0.42203059,0.0667289,Good,312,360
4,Trial10,27C,1/25/24 12:24,input_4_F2_Trial10_27C_20240125_122417.txt,6.98944303,9.61670735,3.20556912,Good,338,426
4,Trial10,27C,1/25/24 12:34,input_4_F2_Trial10_27C_20240125_123417.txt,4.24904102,13.7935077,5.21345586,Good,338,426
4,Trial10,27C,1/25/24 12:44,input_4_F2_Trial10_27C_20240125_124417.txt,64.7230321,0.30307329,0.04916498,Flatline,156,192
4,Trial10,27C,1/25/24 12:54,input_4_F2_Trial10_27C_20240125_125418.txt,66.1034483,0.29205768,0.01154459,Discard,0,582.075
4,Trial10,27C,1/25/24 13:04,input_4_F2_Trial10_27C_20240125_130418.txt,63.9733444,0.31940188,0.02812177,Discard,0,121.675
5,Trial10,27C,1/25/24 10:24,input_5_F2_Trial10_27C_20240125_102416.txt,77.4193548,0.04225771,0.00591726,Good,120,160
5,Trial10,27C,1/25/24 10:34,input_5_F2_Trial10_27C_20240125_103416.txt,75.5784062,0.05242321,0.00741376,Good,150,190
5,Trial10,27C,1/25/24 10:44,input_5_F2_Trial10_27C_20240125_104416.txt,84.5611787,0.04576786,0.00611599,Good,150,190
5,Trial10,27C,1/25/24 10:54,input_5_F2_Trial10_27C_20240125_105416.txt,84.6200608,0.08120505,0.010572,Good,86,128
5,Trial10,27C,1/25/24 11:04,input_5_F2_Trial10_27C_20240125_110417.txt,92.474413,0.09316201,0.01155533,Good,104,146
5,Trial10,27C,1/25/24 11:14,input_5_F2_Trial10_27C_20240125_111417.txt,89.1139241,0.05820538,0.00616976,Good,104,164
5,Trial10,27C,1/25/24 11:24,input_5_F2_Trial10_27C_20240125_112417.txt,86.440678,0.13347174,0.0185092,Good,508,544
5,Trial10,27C,1/25/24 11:34,input_5_F2_Trial10_27C_20240125_113417.txt,84.434968,0.10039576,0.01721773,Good,356,380
5,Trial10,27C,1/25/24 11:44,input_5_F2_Trial10_27C_20240125_114417.txt,88.1209503,0.11465674,0.01938053,Good,108,132
5,Trial10,27C,1/25/24 11:54,input_5_F2_Trial10_27C_20240125_115417.txt,78.291815,0.18616613,0.0248775,Good,264,308
5,Trial10,27C,1/25/24 12:04,input_5_F2_Trial10_27C_20240125_120417.txt,29.4062206,0.72457149,0.13944385,Good,108,162
5,Trial10,27C,1/25/24 12:14,input_5_F2_Trial10_27C_20240125_121417.txt,28.2796544,0.82753219,0.20688305,Good,52,86
5,Trial10,27C,1/25/24 12:24,input_5_F2_Trial10_27C_20240125_122417.txt,18.1413962,1.14133162,0.26901444,Good,200,260
5,Trial10,27C,1/25/24 12:34,input_5_F2_Trial10_27C_20240125_123417.txt,24.2884251,0.61218317,0.14847623,Flatline,530,572
5,Trial10,27C,1/25/24 12:44,input_5_F2_Trial10_27C_20240125_124417.txt,26.8319106,0.7390704,0.0459236,Discard,0,582.075
5,Trial10,27C,1/25/24 12:54,input_5_F2_Trial10_27C_20240125_125418.txt,26.0281104,0.82361784,0.0519863,Discard,0,582.075
5,Trial10,27C,1/25/24 13:04,input_5_F2_Trial10_27C_20240125_130418.txt,26.0259409,0.79294252,0.10996134,Discard,0,121.675
3,Trial10,27C,1/25/24 10:24,input_3_F2_Trial10_27C_20240125_102416.txt,58.5762712,0.08813263,0.01448892,Good,422,460
3,Trial10,27C,1/25/24 10:34,input_3_F2_Trial10_27C_20240125_103416.txt,66.1264182,0.09663455,0.01633422,Good,48,80
3,Trial10,27C,1/25/24 10:44,input_3_F2_Trial10_27C_20240125_104416.txt,70.4730832,0.10756135,0.01768298,Good,216,248
3,Trial10,27C,1/25/24 10:54,input_3_F2_Trial10_27C_20240125_105416.txt,59.0448625,0.1610668,0.02722526,Good,160,198
3,Trial10,27C,1/25/24 11:04,input_3_F2_Trial10_27C_20240125_110417.txt,54.0983607,0.1326348,0.02765627,Good,246,272
3,Trial10,27C,1/25/24 11:14,input_3_F2_Trial10_27C_20240125_111417.txt,50.3225806,0.09158854,0.01762622,Good,188,220
3,Trial10,27C,1/25/24 11:24,input_3_F2_Trial10_27C_20240125_112417.txt,43.0011198,0.13728906,0.02389896,Good,366,412
3,Trial10,27C,1/25/24 11:34,input_3_F2_Trial10_27C_20240125_113417.txt,34.8949919,0.23393923,0.04421036,Good,274,322
3,Trial10,27C,1/25/24 11:44,input_3_F2_Trial10_27C_20240125_114417.txt,37.3298769,0.23271544,0.04654309,Good,148,188
3,Trial10,27C,1/25/24 11:54,input_3_F2_Trial10_27C_20240125_115417.txt,24.5943638,0.88256202,0.24477866,Good,108,140
3,Trial10,27C,1/25/24 12:04,input_3_F2_Trial10_27C_20240125_120417.txt,25.210084,1.34850307,0.29426749,Good,294,344
3,Trial10,27C,1/25/24 12:14,input_3_F2_Trial10_27C_20240125_121417.txt,27.886057,1.30914946,0.23142712,Good,102,172
3,Trial10,27C,1/25/24 12:24,input_3_F2_Trial10_27C_20240125_122417.txt,21.9111382,1.41016294,0.35254074,Good,294,338
3,Trial10,27C,1/25/24 12:34,input_3_F2_Trial10_27C_20240125_123417.txt,6.27724499,0.52337049,0.19781545,Good,98,158
