Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
0,Trial14,27C,1/30/24 7:50,input_0_F2_Trial14_27C_20240130_075027.txt,60.085026,0.18393503,0.02503039,Good,274,328
0,Trial14,27C,1/30/24 8:00,input_0_F2_Trial14_27C_20240130_080027.txt,66.8523677,0.15415929,0.02768783,Good,160,188
0,Trial14,27C,1/30/24 8:10,input_0_F2_Trial14_27C_20240130_081027.txt,67.3015873,0.18598383,0.02530919,Good,410,458
0,Trial14,27C,1/30/24 8:20,input_0_F2_Trial14_27C_20240130_082027.txt,58.4745763,0.1590734,0.02320324,Good,224,272
0,Trial14,27C,1/30/24 8:30,input_0_F2_Trial14_27C_20240130_083028.txt,62.988752,0.19102553,0.02701509,Good,50,98
0,Trial14,27C,1/30/24 8:40,input_0_F2_Trial14_27C_20240130_084028.txt,60.385439,0.19549742,0.02821762,Good,228,276
0,Trial14,27C,1/30/24 8:50,input_0_F2_Trial14_27C_20240130_085028.txt,55.1282051,0.22222822,0.03350217,Good,150,198
0,Trial14,27C,1/30/24 9:00,input_0_F2_Trial14_27C_20240130_090028.txt,56.230032,0.25726495,0.03835079,Good,74,122
0,Trial14,27C,1/30/24 9:10,input_0_F2_Trial14_27C_20240130_091028.txt,65.5948553,0.30162794,0.04182827,Good,232,280
0,Trial14,27C,1/30/24 9:20,input_0_F2_Trial14_27C_20240130_092028.txt,33.8578405,0.44188952,0.08504168,Good,70,118
0,Trial14,27C,1/30/24 9:30,input_0_F2_Trial14_27C_20240130_093028.txt,16.0291439,1.45220053,0.41921418,Good,286,334
0,Trial14,27C,1/30/24 9:40,input_0_F2_Trial14_27C_20240130_094028.txt,11.2676056,1.2708265,0.38316861,Good,400,462
0,Trial14,27C,1/30/24 9:50,input_0_F2_Trial14_27C_20240130_095028.txt,9.12085128,2.23626496,0.55906624,Flatline,192,298
0,Trial14,27C,1/30/24 10:00,input_0_F2_Trial14_27C_20240130_100028.txt,10.1248206,1.87933498,0.1898415,Discard,0,582.075
0,Trial14,27C,1/30/24 10:10,input_0_F2_Trial14_27C_20240130_101029.txt,10.7825177,1.89426548,0.18574801,Discard,0,582.075
0,Trial14,27C,1/30/24 10:20,input_0_F2_Trial14_27C_20240130_102029.txt,10.1906413,1.81652369,0.1825675,Discard,0,582.075
0,Trial14,27C,1/30/24 10:30,input_0_F2_Trial14_27C_20240130_103029.txt,13.0131681,1.24948799,0.44176072,Discard,0,43.275
1,Trial14,27C,1/30/24 7:50,input_1_F2_Trial14_27C_20240130_075027.txt,61.4173228,0.10047024,0.01380065,Good,150,202
1,Trial14,27C,1/30/24 8:00,input_1_F2_Trial14_27C_20240130_080027.txt,66.5346535,0.05932521,0.00785782,Good,356,408
1,Trial14,27C,1/30/24 8:10,input_1_F2_Trial14_27C_20240130_081027.txt,60.2065912,0.04359461,0.00604549,Good,110,162
1,Trial14,27C,1/30/24 8:20,input_1_F2_Trial14_27C_20240130_082027.txt,65.2307692,0.06639018,0.00903456,Good,286,336
1,Trial14,27C,1/30/24 8:30,input_1_F2_Trial14_27C_20240130_083028.txt,67.1328671,0.04844162,0.00641625,Good,406,458
1,Trial14,27C,1/30/24 8:40,input_1_F2_Trial14_27C_20240130_084028.txt,65.9340659,0.04155541,0.00555308,Good,200,252
1,Trial14,27C,1/30/24 8:50,input_1_F2_Trial14_27C_20240130_085028.txt,61.1764706,0.08711264,0.01196584,Good,200,252
1,Trial14,27C,1/30/24 9:00,input_1_F2_Trial14_27C_20240130_090028.txt,76.5832106,0.05215604,0.00641997,Good,200,252
1,Trial14,27C,1/30/24 9:10,input_1_F2_Trial14_27C_20240130_091028.txt,84.5401174,0.11066028,0.01295181,Good,300,352
1,Trial14,27C,1/30/24 9:20,input_1_F2_Trial14_27C_20240130_092028.txt,86.0215054,0.17344425,0.02428705,Good,384,420
1,Trial14,27C,1/30/24 9:30,input_1_F2_Trial14_27C_20240130_093028.txt,69.2640693,0.10942009,0.01708855,Good,384,420
1,Trial14,27C,1/30/24 9:40,input_1_F2_Trial14_27C_20240130_094028.txt,30.4520222,0.26898246,0.06523783,Good,350,384
1,Trial14,27C,1/30/24 9:50,input_1_F2_Trial14_27C_20240130_095028.txt,7.71394134,3.8275887,1.2758629,Good,324,396
1,Trial14,27C,1/30/24 10:00,input_1_F2_Trial14_27C_20240130_100028.txt,54.3451652,0.40588182,0.06584273,Flatline,436,478
1,Trial14,27C,1/30/24 10:10,input_1_F2_Trial14_27C_20240130_101029.txt,54.5571964,0.38464502,0.0167237,Discard,0,582.075
1,Trial14,27C,1/30/24 10:20,input_1_F2_Trial14_27C_20240130_102029.txt,53.5658781,0.36333149,0.01596387,Discard,0,582.075
1,Trial14,27C,1/30/24 10:30,input_1_F2_Trial14_27C_20240130_103029.txt,53.6555891,0.42510818,0.06896165,Discard,0,43.275
2,Trial14,27C,1/30/24 7:50,input_2_F2_Trial14_27C_20240130_075027.txt,58.5365854,0.13437096,0.02495206,Good,514,544
2,Trial14,27C,1/30/24 8:00,input_2_F2_Trial14_27C_20240130_080027.txt,60.1318681,0.17354502,0.02278758,Good,210,268
2,Trial14,27C,1/30/24 8:10,input_2_F2_Trial14_27C_20240130_081027.txt,65.6084656,0.11572547,0.01458004,Good,210,268
2,Trial14,27C,1/30/24 8:20,input_2_F2_Trial14_27C_20240130_082027.txt,66.5492958,0.05441645,0.00680206,Good,298,356
2,Trial14,27C,1/30/24 8:30,input_2_F2_Trial14_27C_20240130_083028.txt,69.3333333,0.08048829,0.00990742,Good,298,356
2,Trial14,27C,1/30/24 8:40,input_2_F2_Trial14_27C_20240130_084028.txt,71.2352684,0.05467976,0.00658267,Good,68,126
2,Trial14,27C,1/30/24 8:50,input_2_F2_Trial14_27C_20240130_085028.txt,36.4699006,0.64272931,0.12369331,Good,174,218
2,Trial14,27C,1/30/24 9:00,input_2_F2_Trial14_27C_20240130_090028.txt,36.7071525,0.60015827,0.10144526,Good,262,320
2,Trial14,27C,1/30/24 9:10,input_2_F2_Trial14_27C_20240130_091028.txt,27.6060388,0.79783398,0.19350316,Good,422,460
2,Trial14,27C,1/30/24 9:20,input_2_F2_Trial14_27C_20240130_092028.txt,29.4027565,0.55960365,0.13572382,Good,256,292
2,Trial14,27C,1/30/24 9:30,input_2_F2_Trial14_27C_20240130_093028.txt,7.08800945,11.5173503,2.87933757,Good,398,546
2,Trial14,27C,1/30/24 9:40,input_2_F2_Trial14_27C_20240130_094028.txt,25.5813954,0.95182838,0.27476919,Good,354,384
2,Trial14,27C,1/30/24 9:50,input_2_F2_Trial14_27C_20240130_095028.txt,2.17785844,42.8029497,17.474231,Good,116,384
2,Trial14,27C,1/30/24 10:00,input_2_F2_Trial14_27C_20240130_100028.txt,27.8907612,0.7478247,0.16318873,Flatline,476,522
2,Trial14,27C,1/30/24 10:10,input_2_F2_Trial14_27C_20240130_101029.txt,38.0058651,0.50686175,0.09578787,Discard,476,522
