"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial1","22C",2024-01-16 10:46:30,22.833,52.9588766298897,0.149395363482341,0.0222705458846536,"Good",52,2024-01-16 10:50:40,224,276
0,"Trial1","22C",2024-01-16 10:56:30,24.127,58.2721626199887,0.0768145211101221,0.011580224771505,"Good",46,2024-01-16 11:03:41,408,454
0,"Trial1","22C",2024-01-16 11:06:30,24.823,57.2972972972972,0.159526069228274,0.0217087483489543,"Good",58,2024-01-16 11:11:19,260,318
0,"Trial1","22C",2024-01-16 11:16:30,25.863,60.0526777875329,0.193704770773853,0.0254346824782248,"Good",58,2024-01-16 11:20:45,226,284
0,"Trial1","22C",2024-01-16 11:26:30,26.847,64.808362369338,0.199485390295384,0.0251327968053449,"Good",58,2024-01-16 11:31:13,254,312
0,"Trial1","22C",2024-01-16 11:36:30,27.602,71.0960643250106,0.248999291159492,0.0295507791651357,"Good",60,2024-01-16 11:39:16,136,196
0,"Trial1","22C",2024-01-16 11:46:30,28.61,73.2265446224256,0.17260146588497,0.0269558202347437,"Good",34,2024-01-16 11:49:01,134,168
0,"Trial1","22C",2024-01-16 11:56:30,30.195,62.9455279085407,0.104689309635504,0.0165528332559401,"Good",40,2024-01-16 12:05:02,492,532
0,"Trial1","22C",2024-01-16 12:06:30,30.608,61.5863141524106,0.155684583032298,0.0266996857185405,"Good",34,2024-01-16 12:09:21,154,188
0,"Trial1","22C",2024-01-16 12:16:31,31.552,58.4920030464585,0.216504895925421,0.0376886647856296,"Good",34,2024-01-16 12:18:46,118,152
0,"Trial1","22C",2024-01-16 12:26:31,32.616,55.962691538974,0.418890842362453,0.0698151403937421,"Good",38,2024-01-16 12:29:58,188,226
0,"Trial1","22C",2024-01-16 12:36:31,33.972,46.8193384223919,0.541870084435183,0.0790398752591014,"Good",62,2024-01-16 12:43:34,392,454
0,"Trial1","22C",2024-01-16 12:46:31,34.458,22.3255813953488,0.945205004218661,0.181904787875008,"Good",74,2024-01-16 12:48:34,86,160
0,"Trial1","22C",2024-01-16 12:56:31,35.607,20.9226298583364,1.04614923198352,0.209229846396705,"Good",72,2024-01-16 12:59:25,138,210
0,"Trial1","22C",2024-01-16 13:06:31,36.993,18.4757505773672,1.55418118849338,0.468603259860106,"Good",38,2024-01-16 13:14:14,444,482
0,"Trial1","22C",2024-01-16 13:16:31,37.868,4.83870967741935,10.9787578987789,5.48937894938944,"Good",62,2024-01-16 13:22:24,322,384
0,"Trial1","22C",2024-01-16 13:26:31,38.941,0,0,0,"Zero",82,2024-01-16 13:34:10,418,500
0,"Trial1","22C",2024-01-16 13:36:31,39.709,43.7903434030467,0.409231790381221,0.0198506576129694,"Discard",582.075,2024-01-16 13:41:22.0375,0,582.075
0,"Trial1","22C",2024-01-16 13:46:31,40.671,44.8250634763524,0.435713944951041,0.0208908846549447,"Discard",582.075,2024-01-16 13:51:22.0375,0,582.075
0,"Trial1","22C",2024-01-16 13:56:32,41.677,47.7457692804547,0.419146323518312,0.0194793816076444,"Discard",582.075,2024-01-16 14:01:23.0375,0,582.075
0,"Trial1","22C",2024-01-16 14:06:32,42.545,46.4172479391249,0.42556998673403,0.0222145724816323,"Discard",476.075,2024-01-16 14:10:30.0375,0,476.075
1,"Trial1","22C",2024-01-16 10:46:30,22.892,39.6330275229358,0.140283595546616,0.0265111076313081,"Good",44,2024-01-16 10:52:38,346,390
1,"Trial1","22C",2024-01-16 10:56:30,23.554,43.5643564356436,0.4074675809748,0.0698801136286189,"Good",48,2024-01-16 10:59:42,168,216
1,"Trial1","22C",2024-01-16 11:06:30,24.836,48.061354921176,0.267506819057696,0.0386112834982554,"Good",60,2024-01-16 11:13:04,364,424
1,"Trial1","22C",2024-01-16 11:16:30,25.465,51.1444356748224,0.213028294203033,0.040258563477252,"Good",34,2024-01-16 11:19:21,154,188
1,"Trial1","22C",2024-01-16 11:26:30,26.86,50.9225092250923,0.227095714992855,0.0331253145366411,"Good",56,2024-01-16 11:33:16,378,434
1,"Trial1","22C",2024-01-16 11:36:30,27.859,53.0386740331492,0.155783879208586,0.0222548398869408,"Good",56,2024-01-16 11:43:16,378,434
1,"Trial1","22C",2024-01-16 11:46:30,29.073,56.5096952908587,0.220020052562061,0.0305112915824151,"Good",56,2024-01-16 11:54:56,478,534
1,"Trial1","22C",2024-01-16 11:56:30,29.654,55.465884079237,0.113610677635108,0.0142013347043884,"Good",70,2024-01-16 12:00:59,234,304
1,"Trial1","22C",2024-01-16 12:06:30,30.644,55.045871559633,0.0923060570237187,0.0129254333285467,"Good",56,2024-01-16 12:10:42,224,280
1,"Trial1","22C",2024-01-16 12:16:31,31.869,54.6461538461538,0.188596642848419,0.0305944154233614,"Good",42,2024-01-16 12:24:00,428,470
1,"Trial1","22C",2024-01-16 12:26:31,32.452,60.1941747572815,0.192434180899585,0.0340178785615438,"Good",34,2024-01-16 12:29:54,186,220
1,"Trial1","22C",2024-01-16 12:36:31,33.796,67.7219545767378,0.347807812434168,0.053667910601579,"Good",38,2024-01-16 12:44:02,432,470
1,"Trial1","22C",2024-01-16 12:46:31,34.492,47.808764940239,0.561573310738085,0.110133587298708,"Good",34,2024-01-16 12:51:08,260,294
1,"Trial1","22C",2024-01-16 12:56:31,35.746,40.9171075837743,0.568098168943223,0.103720060669195,"Good",44,2024-01-16 13:02:51,358,402
1,"Trial1","22C",2024-01-16 13:06:31,36.925,26.2975778546713,0.787834677792338,0.176165189457531,"Good",46,2024-01-16 13:14:44,470,516
1,"Trial1","22C",2024-01-16 13:16:31,37.601,12.739893834218,1.80209769150943,0.481630867080323,"Good",62,2024-01-16 13:21:46,284,346
1,"Trial1","22C",2024-01-16 13:26:31,38.631,24.7955230305639,0.717861375691821,0.143572275138364,"Good",62,2024-01-16 13:32:40,338,400
1,"Trial1","22C",2024-01-16 13:36:31,39.519,6.78205581066761,0.106433664787021,0.0354778882623402,"Good",78,2024-01-16 13:41:42,272,350
1,"Trial1","22C",2024-01-16 13:46:31,40.681,0,0,0,"Zero",50,2024-01-16 13:53:50,414,464
1,"Trial1","22C",2024-01-16 13:56:32,41.498,22.9437602273706,1.04809555408349,0.07018566953783,"Discard",582.075,2024-01-16 14:01:23.0375,0,582.075
1,"Trial1","22C",2024-01-16 14:06:32,42.384,22.0543966200158,1.03435474044825,0.0781898688756241,"Discard",476.075,2024-01-16 14:10:30.0375,0,476.075
2,"Trial1","22C",2024-01-16 10:46:30,23,56.7644276253549,0.156211661963298,0.0306356274077546,"Good",28,2024-01-16 10:53:42,418,446
2,"Trial1","22C",2024-01-16 10:56:30,23.876,60,0.134144666933374,0.01897092072972,"Good",50,2024-01-16 11:02:25,330,380
2,"Trial1","22C",2024-01-16 11:06:30,24.956,55.2328767123288,0.173925479990748,0.0265233870430011,"Good",48,2024-01-16 11:13:26,392,440
2,"Trial1","22C",2024-01-16 11:16:30,25.998,56.6219839142091,0.238040444402307,0.0354849743385212,"Good",48,2024-01-16 11:23:26,392,440
2,"Trial1","22C",2024-01-16 11:26:30,26.959,58.5055643879173,0.199477729920663,0.0290968173788968,"Good",48,2024-01-16 11:33:26,392,440
2,"Trial1","22C",2024-01-16 11:36:30,27.969,63.5675675675676,0.0743952374856296,0.0105210753828145,"Good",48,2024-01-16 11:43:26,392,440
2,"Trial1","22C",2024-01-16 11:46:30,28.956,65.1819663226508,0.135119939162151,0.0189205759763836,"Good",48,2024-01-16 11:53:26,392,440
2,"Trial1","22C",2024-01-16 11:56:30,30.037,63.2938643702906,0.0684342626125205,0.00967806623176285,"Good",48,2024-01-16 12:05:20,506,554
2,"Trial1","22C",2024-01-16 12:06:30,30.663,73.5332464146023,0.117772063832753,0.0169989331892144,"Good",40,2024-01-16 12:11:10,260,300
2,"Trial1","22C",2024-01-16 12:16:31,31.639,69.4458067680235,0.0858867521247114,0.0110879320212951,"Good",52,2024-01-16 12:20:53,236,288
2,"Trial1","22C",2024-01-16 12:26:31,32.287,68.3720930232558,0.303677327467309,0.0429464595089485,"Good",44,2024-01-16 12:27:53,60,104
2,"Trial1","22C",2024-01-16 12:36:31,33.477,67.4008810572687,0.375402398479702,0.0520589460250281,"Good",46,2024-01-16 12:39:38,164,210
2,"Trial1","22C",2024-01-16 12:46:31,34.64,39.0455531453362,0.412871219241738,0.0741538600300752,"Good",48,2024-01-16 12:51:55,300,348
2,"Trial1","22C",2024-01-16 12:56:31,35.277,38.3795309168444,0.546806296998107,0.0982093101224874,"Good",48,2024-01-16 12:57:55,60,108
