Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
2,Trial15,22C,1/30/24 13:56,input_2_F2_Trial15_22C_20240130_135645.txt,18.2578927,2.4449663,0.53353539,Good,262,334
2,Trial15,22C,1/30/24 14:06,input_2_F2_Trial15_22C_20240130_140645.txt,10.8597285,3.17931882,0.88178439,Good,262,334
2,Trial15,22C,1/30/24 14:16,input_2_F2_Trial15_22C_20240130_141645.txt,5.9137577,4.87199694,1.84144176,Good,262,334
2,Trial15,22C,1/30/24 14:26,input_2_F2_Trial15_22C_20240130_142646.txt,86.6425993,0.2387333,0.03728388,Flatline,168,196
2,Trial15,22C,1/30/24 14:36,input_2_F2_Trial15_22C_20240130_143646.txt,94.6077377,0.21193394,0.00699868,Discard,0,582.075
2,Trial15,22C,1/30/24 14:46,input_2_F2_Trial15_22C_20240130_144646.txt,94.3607041,0.21874659,0.00800352,Discard,0,475.175
3,Trial15,22C,1/30/24 11:16,input_3_F2_Trial15_22C_20240130_111644.txt,35.8381503,0.1528185,0.02701475,Good,196,250
3,Trial15,22C,1/30/24 11:26,input_3_F2_Trial15_22C_20240130_112644.txt,26.6280753,0.17193821,0.03509674,Good,220,276
3,Trial15,22C,1/30/24 11:36,input_3_F2_Trial15_22C_20240130_113644.txt,26.9158879,0.13098014,0.02619603,Good,220,276
3,Trial15,22C,1/30/24 11:46,input_3_F2_Trial15_22C_20240130_114644.txt,27.0422535,0.11186415,0.02237283,Good,220,276
3,Trial15,22C,1/30/24 11:56,input_3_F2_Trial15_22C_20240130_115644.txt,27.0803949,0.12441439,0.02488288,Good,220,276
3,Trial15,22C,1/30/24 12:06,input_3_F2_Trial15_22C_20240130_120644.txt,27.8225807,0.14065944,0.02871199,Good,424,478
3,Trial15,22C,1/30/24 12:16,input_3_F2_Trial15_22C_20240130_121644.txt,31.3346228,0.0803416,0.01518314,Good,316,370
3,Trial15,22C,1/30/24 12:26,input_3_F2_Trial15_22C_20240130_122644.txt,40.0572246,0.03656754,0.00609459,Good,308,362
3,Trial15,22C,1/30/24 12:36,input_3_F2_Trial15_22C_20240130_123644.txt,40.7965032,0.03761537,0.00626923,Good,308,362
3,Trial15,22C,1/30/24 12:46,input_3_F2_Trial15_22C_20240130_124645.txt,45.7142857,0.10174755,0.0158903,Good,278,332
3,Trial15,22C,1/30/24 12:56,input_3_F2_Trial15_22C_20240130_125645.txt,50.1901141,0.05317608,0.00792702,Good,254,308
3,Trial15,22C,1/30/24 13:06,input_3_F2_Trial15_22C_20240130_130645.txt,63.5160681,0.07066475,0.00935977,Good,416,470
3,Trial15,22C,1/30/24 13:16,input_3_F2_Trial15_22C_20240130_131645.txt,81.7021277,0.04429365,0.00518418,Good,124,178
3,Trial15,22C,1/30/24 13:26,input_3_F2_Trial15_22C_20240130_132645.txt,76.6773163,0.27587688,0.03532241,Good,310,358
3,Trial15,22C,1/30/24 13:36,input_3_F2_Trial15_22C_20240130_133645.txt,101.212441,0.11024956,0.01224995,Good,310,358
3,Trial15,22C,1/30/24 13:46,input_3_F2_Trial15_22C_20240130_134645.txt,32.8917314,0.76127964,0.13672986,Good,228,286
3,Trial15,22C,1/30/24 13:56,input_3_F2_Trial15_22C_20240130_135645.txt,27.7869666,0.53002101,0.08833684,Good,344,422
3,Trial15,22C,1/30/24 14:06,input_3_F2_Trial15_22C_20240130_140645.txt,6.48398302,8.56999889,3.02995216,Good,282,364
3,Trial15,22C,1/30/24 14:16,input_3_F2_Trial15_22C_20240130_141645.txt,47.3684211,0.31880184,0.06024789,Flatline,454,490
3,Trial15,22C,1/30/24 14:26,input_3_F2_Trial15_22C_20240130_142646.txt,43.4651373,0.42207382,0.02057062,Discard,0,582.075
3,Trial15,22C,1/30/24 14:36,input_3_F2_Trial15_22C_20240130_143646.txt,43.4932689,0.45747284,0.02229586,Discard,0,582.075
3,Trial15,22C,1/30/24 14:46,input_3_F2_Trial15_22C_20240130_144646.txt,43.823436,0.4197521,0.02256601,Discard,0,475.175
4,Trial15,22C,1/30/24 11:16,input_4_F2_Trial15_22C_20240130_111644.txt,37.1772806,0.16162238,0.03054376,Good,236,282
4,Trial15,22C,1/30/24 11:26,input_4_F2_Trial15_22C_20240130_112644.txt,36.1891707,0.11163993,0.02327854,Good,396,434
4,Trial15,22C,1/30/24 11:36,input_4_F2_Trial15_22C_20240130_113644.txt,43.6018957,0.04408216,0.00643004,Good,334,400
4,Trial15,22C,1/30/24 11:46,input_4_F2_Trial15_22C_20240130_114644.txt,38.9548694,0.06728625,0.01038249,Good,246,312
4,Trial15,22C,1/30/24 11:56,input_4_F2_Trial15_22C_20240130_115644.txt,40.8510638,0.08509998,0.01268596,Good,246,312
4,Trial15,22C,1/30/24 12:06,input_4_F2_Trial15_22C_20240130_120644.txt,49.9411072,0.07279038,0.00990552,Good,246,312
4,Trial15,22C,1/30/24 12:16,input_4_F2_Trial15_22C_20240130_121644.txt,50.1353965,0.09137915,0.01232156,Good,246,312
4,Trial15,22C,1/30/24 12:26,input_4_F2_Trial15_22C_20240130_122644.txt,49.3902439,0.19489466,0.02627959,Good,246,312
4,Trial15,22C,1/30/24 12:36,input_4_F2_Trial15_22C_20240130_123644.txt,52.173913,0.0884538,0.01182014,Good,366,432
4,Trial15,22C,1/30/24 12:46,input_4_F2_Trial15_22C_20240130_124645.txt,51.1826289,0.09111866,0.01217624,Good,366,432
4,Trial15,22C,1/30/24 12:56,input_4_F2_Trial15_22C_20240130_125645.txt,53.9932508,0.16700407,0.02138268,Good,410,478
4,Trial15,22C,1/30/24 13:06,input_4_F2_Trial15_22C_20240130_130645.txt,60.2472836,0.15585766,0.01890052,Good,236,304
4,Trial15,22C,1/30/24 13:16,input_4_F2_Trial15_22C_20240130_131645.txt,77.6280324,0.2119974,0.02299435,Good,328,394
4,Trial15,22C,1/30/24 13:26,input_4_F2_Trial15_22C_20240130_132645.txt,84.7801578,0.12159483,0.01247537,Good,164,232
4,Trial15,22C,1/30/24 13:36,input_4_F2_Trial15_22C_20240130_133645.txt,71.2589074,0.40900077,0.05727156,Good,266,310
4,Trial15,22C,1/30/24 13:46,input_4_F2_Trial15_22C_20240130_134645.txt,42.5648022,0.45426187,0.08742274,Good,72,112
4,Trial15,22C,1/30/24 13:56,input_4_F2_Trial15_22C_20240130_135645.txt,14.471243,1.05469418,0.28187888,Good,388,446
4,Trial15,22C,1/30/24 14:06,input_4_F2_Trial15_22C_20240130_140645.txt,6.29095675,3.65067631,1.37982595,Good,270,336
4,Trial15,22C,1/30/24 14:16,input_4_F2_Trial15_22C_20240130_141645.txt,22.4448898,0.5430916,0.14022565,Flatline,530,574
4,Trial15,22C,1/30/24 14:26,input_4_F2_Trial15_22C_20240130_142646.txt,21.1265773,0.90931762,0.06366497,Discard,0,582.075
4,Trial15,22C,1/30/24 14:36,input_4_F2_Trial15_22C_20240130_143646.txt,20.4370683,0.85878219,0.0611857,Discard,0,582.075
4,Trial15,22C,1/30/24 14:46,input_4_F2_Trial15_22C_20240130_144646.txt,21.4137766,0.96950122,0.07457702,Discard,0,475.175
5,Trial15,22C,1/30/24 11:16,input_5_F2_Trial15_22C_20240130_111644.txt,42.5761666,0.55947293,0.08160752,Good,68,136
5,Trial15,22C,1/30/24 11:26,input_5_F2_Trial15_22C_20240130_112644.txt,42.5249169,0.09563704,0.01366243,Good,206,276
5,Trial15,22C,1/30/24 11:36,input_5_F2_Trial15_22C_20240130_113644.txt,48.9070026,0.28111281,0.03756528,Good,54,124
5,Trial15,22C,1/30/24 11:46,input_5_F2_Trial15_22C_20240130_114644.txt,52.5931337,0.29425886,0.03767599,Good,170,240
5,Trial15,22C,1/30/24 11:56,input_5_F2_Trial15_22C_20240130_115644.txt,54.9818182,0.15108203,0.01888525,Good,32,102
5,Trial15,22C,1/30/24 12:06,input_5_F2_Trial15_22C_20240130_120644.txt,60.1962923,0.23443898,0.02802082,Good,162,232
5,Trial15,22C,1/30/24 12:16,input_5_F2_Trial15_22C_20240130_121644.txt,56.0379424,0.25656285,0.03182271,Good,236,306
5,Trial15,22C,1/30/24 12:26,input_5_F2_Trial15_22C_20240130_122644.txt,61.6547034,0.20113095,0.02421332,Good,334,402
5,Trial15,22C,1/30/24 12:36,input_5_F2_Trial15_22C_20240130_123644.txt,58.4099513,0.13086494,0.01929498,Good,520,568
5,Trial15,22C,1/30/24 12:46,input_5_F2_Trial15_22C_20240130_124645.txt,73.3167082,0.20550849,0.02906329,Good,192,234
5,Trial15,22C,1/30/24 12:56,input_5_F2_Trial15_22C_20240130_125645.txt,89.7485493,0.13414449,0.01746413,Good,364,404
5,Trial15,22C,1/30/24 13:06,input_5_F2_Trial15_22C_20240130_130645.txt,81.6955684,0.21960555,0.02988453,Good,364,404
5,Trial15,22C,1/30/24 13:16,input_5_F2_Trial15_22C_20240130_131645.txt,82.0253165,0.20188879,0.02722268,Good,180,220
5,Trial15,22C,1/30/24 13:26,input_5_F2_Trial15_22C_20240130_132645.txt,99.8984772,0.16832396,0.01847596,Good,286,336
5,Trial15,22C,1/30/24 13:36,input_5_F2_Trial15_22C_20240130_133645.txt,91.7431193,0.27417074,0.03144954,Good,144,194
5,Trial15,22C,1/30/24 13:46,input_5_F2_Trial15_22C_20240130_134645.txt,42.2110553,0.39892713,0.08505155,Good,302,336
5,Trial15,22C,1/30/24 13:56,input_5_F2_Trial15_22C_20240130_135645.txt,31.5291645,0.62642837,0.12285271,Good,34,84
5,Trial15,22C,1/30/24 14:06,input_5_F2_Trial15_22C_20240130_140645.txt,8.91640867,2.26075293,0.62702005,Good,290,372
5,Trial15,22C,1/30/24 14:16,input_5_F2_Trial15_22C_20240130_141645.txt,41.3538462,0.33942231,0.06302914,Flatline,440,482
5,Trial15,22C,1/30/24 14:26,input_5_F2_Trial15_22C_20240130_142646.txt,43.6118785,0.40738824,0.01983135,Discard,0,582.075
5,Trial15,22C,1/30/24 14:36,input_5_F2_Trial15_22C_20240130_143646.txt,42.9792008,0.43492861,0.02132413,Discard,0,582.075
5,Trial15,22C,1/30/24 14:46,input_5_F2_Trial15_22C_20240130_144646.txt,42.6847343,0.43308769,0.02359179,Discard,0,475.175
