Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
3,Trial3,22C,1/18/24 10:09,input_3_F2_Trial3_22C_20240118_100950.txt,65.3061224,0.08041359,0.01255849,Good,314,352
3,Trial3,22C,1/18/24 10:19,input_3_F2_Trial3_22C_20240118_101950.txt,68.0161943,0.05876932,0.00896224,Good,314,352
3,Trial3,22C,1/18/24 10:29,input_3_F2_Trial3_22C_20240118_102950.txt,70.2040816,0.06529599,0.00984374,Good,314,352
3,Trial3,22C,1/18/24 10:39,input_3_F2_Trial3_22C_20240118_103950.txt,78.5811733,0.12984835,0.01854976,Good,314,352
3,Trial3,22C,1/18/24 10:49,input_3_F2_Trial3_22C_20240118_104950.txt,89.3098782,0.14386003,0.0192241,Good,324,362
3,Trial3,22C,1/18/24 10:59,input_3_F2_Trial3_22C_20240118_105950.txt,94.4369064,0.07752115,0.01009239,Good,324,362
3,Trial3,22C,1/18/24 11:09,input_3_F2_Trial3_22C_20240118_110950.txt,94.5891784,0.18098737,0.02336537,Good,144,182
3,Trial3,22C,1/18/24 11:19,input_3_F2_Trial3_22C_20240118_111950.txt,96.3855422,0.14701537,0.02058627,Good,126,158
3,Trial3,22C,1/18/24 11:29,input_3_F2_Trial3_22C_20240118_112950.txt,95.1625694,0.20449602,0.02863517,Good,126,158
3,Trial3,22C,1/18/24 11:39,input_3_F2_Trial3_22C_20240118_113951.txt,100.321543,0.15346058,0.02107943,Good,348,380
3,Trial3,22C,1/18/24 11:49,input_3_F2_Trial3_22C_20240118_114951.txt,70.5505077,0.20158463,0.02693788,Good,250,298
3,Trial3,22C,1/18/24 11:59,input_3_F2_Trial3_22C_20240118_115951.txt,92.8283642,0.25290806,0.03612972,Good,478,510
3,Trial3,22C,1/18/24 12:09,input_3_F2_Trial3_22C_20240118_120951.txt,100.402253,0.21908117,0.03009311,Good,460,492
3,Trial3,22C,1/18/24 12:19,input_3_F2_Trial3_22C_20240118_121951.txt,104.878049,0.15031805,0.0226613,Good,206,232
3,Trial3,22C,1/18/24 12:29,input_3_F2_Trial3_22C_20240118_122951.txt,87.2914875,0.22337426,0.00767523,Discard,0,582.075
3,Trial3,22C,1/18/24 12:39,input_3_F2_Trial3_22C_20240118_123951.txt,68.3531234,0.39249017,0.01524306,Discard,0,582.075
3,Trial3,22C,1/18/24 12:49,input_3_F2_Trial3_22C_20240118_124951.txt,87.2483221,0.255095,0.00877035,Discard,0,582.075
3,Trial3,22C,1/18/24 12:59,input_3_F2_Trial3_22C_20240118_125951.txt,90.5679862,0.23683554,0.00799281,Discard,0,582.075
3,Trial3,22C,1/18/24 13:09,input_3_F2_Trial3_22C_20240118_130951.txt,92.6529384,0.21352435,0.00712144,Discard,0,582.075
3,Trial3,22C,1/18/24 13:19,input_3_F2_Trial3_22C_20240118_131952.txt,92.7752294,0.21240918,0.0074633,Discard,0,523.775
4,Trial3,22C,1/18/24 9:59,input_4_F2_Trial3_22C_20240118_095950.txt,65.5889145,0.05615309,0.0066177,Good,240,306
4,Trial3,22C,1/18/24 10:09,input_4_F2_Trial3_22C_20240118_100950.txt,69.0923631,0.09858087,0.01153802,Good,104,168
4,Trial3,22C,1/18/24 10:19,input_4_F2_Trial3_22C_20240118_101950.txt,73.7704918,0.08192504,0.00939745,Good,364,426
4,Trial3,22C,1/18/24 10:29,input_4_F2_Trial3_22C_20240118_102950.txt,75.5279503,0.12797127,0.01458368,Good,178,240
4,Trial3,22C,1/18/24 10:39,input_4_F2_Trial3_22C_20240118_103950.txt,81.0744811,0.10627706,0.01159578,Good,322,384
4,Trial3,22C,1/18/24 10:49,input_4_F2_Trial3_22C_20240118_104950.txt,85.398773,0.15026947,0.01956342,Good,80,122
4,Trial3,22C,1/18/24 10:59,input_4_F2_Trial3_22C_20240118_105950.txt,94.2169692,0.11735256,0.01210399,Good,514,574
4,Trial3,22C,1/18/24 11:09,input_4_F2_Trial3_22C_20240118_110950.txt,97.5691534,0.10311931,0.01041662,Good,146,206
4,Trial3,22C,1/18/24 11:19,input_4_F2_Trial3_22C_20240118_111950.txt,103.952902,0.10444219,0.0102414,Good,220,280
4,Trial3,22C,1/18/24 11:29,input_4_F2_Trial3_22C_20240118_112950.txt,108.025478,0.08542643,0.00825848,Good,16,76
4,Trial3,22C,1/18/24 11:39,input_4_F2_Trial3_22C_20240118_113951.txt,106.365834,0.12367479,0.01652674,Good,26,58
4,Trial3,22C,1/18/24 11:49,input_4_F2_Trial3_22C_20240118_114951.txt,103.750795,0.16287439,0.01960777,Good,250,290
4,Trial3,22C,1/18/24 11:59,input_4_F2_Trial3_22C_20240118_115951.txt,116.624041,0.05675432,0.00646775,Good,58,98
4,Trial3,22C,1/18/24 12:09,input_4_F2_Trial3_22C_20240118_120951.txt,117.450097,0.12036995,0.01371743,Good,224,264
4,Trial3,22C,1/18/24 12:19,input_4_F2_Trial3_22C_20240118_121951.txt,101.37931,0.23022791,0.03255914,Good,120,150
4,Trial3,22C,1/18/24 12:29,input_4_F2_Trial3_22C_20240118_122951.txt,39.4202899,0.59960158,0.14132745,Good,120,150
4,Trial3,22C,1/18/24 12:39,input_4_F2_Trial3_22C_20240118_123951.txt,13.5867368,1.57747386,0.407302,Good,300,372
4,Trial3,22C,1/18/24 12:49,input_4_F2_Trial3_22C_20240118_124951.txt,6.56506448,2.43532412,0.8610171,Good,106,182
4,Trial3,22C,1/18/24 12:59,input_4_F2_Trial3_22C_20240118_125951.txt,79.2710706,0.30134178,0.03923136,Flatline,306,352
4,Trial3,22C,1/18/24 13:09,input_4_F2_Trial3_22C_20240118_130951.txt,84.8516129,0.22771803,0.00793775,Discard,0,582.075
4,Trial3,22C,1/18/24 13:19,input_4_F2_Trial3_22C_20240118_131952.txt,81.4084777,0.25001941,0.00938306,Discard,0,523.775
5,Trial3,22C,1/18/24 9:59,input_5_F2_Trial3_22C_20240118_095950.txt,52.6066351,0.17071656,0.02769388,Good,92,136
5,Trial3,22C,1/18/24 10:09,input_5_F2_Trial3_22C_20240118_100950.txt,55.5877244,0.15585656,0.0243407,Good,206,250
5,Trial3,22C,1/18/24 10:19,input_5_F2_Trial3_22C_20240118_101950.txt,60.9568813,0.17457629,0.02631837,Good,206,250
5,Trial3,22C,1/18/24 10:29,input_5_F2_Trial3_22C_20240118_102950.txt,68.0555556,0.11131032,0.01574166,Good,206,250
5,Trial3,22C,1/18/24 10:39,input_5_F2_Trial3_22C_20240118_103950.txt,61.641541,0.19223844,0.02804086,Good,332,378
5,Trial3,22C,1/18/24 10:49,input_5_F2_Trial3_22C_20240118_104950.txt,74.1532977,0.09129097,0.01253978,Good,286,330
5,Trial3,22C,1/18/24 10:59,input_5_F2_Trial3_22C_20240118_105950.txt,83.1284916,0.10504525,0.01323446,Good,482,528
5,Trial3,22C,1/18/24 11:09,input_5_F2_Trial3_22C_20240118_110950.txt,72.6409496,0.1345326,0.01865631,Good,372,416
5,Trial3,22C,1/18/24 11:19,input_5_F2_Trial3_22C_20240118_111950.txt,88.1118881,0.11489075,0.01436134,Good,460,504
5,Trial3,22C,1/18/24 11:29,input_5_F2_Trial3_22C_20240118_112950.txt,80,0.07463361,0.00971647,Good,326,370
5,Trial3,22C,1/18/24 11:39,input_5_F2_Trial3_22C_20240118_113951.txt,76.1268781,0.11573766,0.0151971,Good,36,82
5,Trial3,22C,1/18/24 11:49,input_5_F2_Trial3_22C_20240118_114951.txt,53.7931034,0.12904978,0.02483564,Good,218,248
5,Trial3,22C,1/18/24 11:59,input_5_F2_Trial3_22C_20240118_115951.txt,83.286119,0.07318524,0.01034996,Good,494,530
5,Trial3,22C,1/18/24 12:09,input_5_F2_Trial3_22C_20240118_120951.txt,83.1749581,0.10410103,0.0131155,Good,84,130
5,Trial3,22C,1/18/24 12:19,input_5_F2_Trial3_22C_20240118_121951.txt,61.3287905,0.26504174,0.0476029,Good,90,120
5,Trial3,22C,1/18/24 12:29,input_5_F2_Trial3_22C_20240118_122951.txt,11.4732725,2.0897912,0.60327076,Unsure,462,524
5,Trial3,22C,1/18/24 12:39,input_5_F2_Trial3_22C_20240118_123951.txt,7.98403194,4.22127877,1.27276344,Flatline,456,544
5,Trial3,22C,1/18/24 12:49,input_5_F2_Trial3_22C_20240118_124951.txt,70.415143,0.27266603,0.01043328,Discard,0,582.075
5,Trial3,22C,1/18/24 12:59,input_5_F2_Trial3_22C_20240118_125951.txt,74.9257202,0.25958868,0.00963424,Discard,0,582.075
5,Trial3,22C,1/18/24 13:09,input_5_F2_Trial3_22C_20240118_130951.txt,73.6285014,0.270065,0.01010693,Discard,0,582.075
5,Trial3,22C,1/18/24 13:19,input_5_F2_Trial3_22C_20240118_131952.txt,72.3029839,0.27231923,0.01084086,Discard,0,523.775
