"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial6","27C",2024-01-23 12:01:00,27.524,69.5876289,0.04726083,0.00696823,"Good",40,2024-01-23 12:05:28,248,288
0,"Trial6","27C",2024-01-23 12:11:00,28.621,78.8151964,0.04281172,0.00593692,"Good",40,2024-01-23 12:16:34,314,354
0,"Trial6","27C",2024-01-23 12:21:00,29.586,84.2615012,0.03753401,0.00488651,"Good",42,2024-01-23 12:25:33,252,294
0,"Trial6","27C",2024-01-23 12:31:00,30.483,78.9401553,0.08907385,0.01042531,"Good",56,2024-01-23 12:35:10,222,278
0,"Trial6","27C",2024-01-23 12:41:00,31.882,82.2099448,0.04976146,0.00626936,"Good",46,2024-01-23 12:48:41,438,484
0,"Trial6","27C",2024-01-23 12:51:00,32.574,88.4210526,0.053549,0.0063551,"Good",48,2024-01-23 12:56:00,276,324
0,"Trial6","27C",2024-01-23 13:01:00,33.59,88.3031302,0.10525271,0.01276377,"Good",46,2024-01-23 13:06:53,330,376
0,"Trial6","27C",2024-01-23 13:11:00,34.683,90.4806786,0.11173085,0.01241454,"Good",54,2024-01-23 13:17:49,382,436
0,"Trial6","27C",2024-01-23 13:21:00,35.595,94.3820225,0.0978745,0.01108211,"Good",50,2024-01-23 13:26:55,330,380
0,"Trial6","27C",2024-01-23 13:31:00,36.198,78.5046729,0.30319725,0.04015946,"Good",44,2024-01-23 13:33:10,108,152
0,"Trial6","27C",2024-01-23 13:41:00,37.78,82.7234043,0.20715686,0.02287665,"Good",60,2024-01-23 13:48:34,424,484
0,"Trial6","27C",2024-01-23 13:51:00,38.273,80.2305476,0.20839216,0.02713035,"Good",44,2024-01-23 13:53:52,150,194
0,"Trial6","27C",2024-01-23 14:01:00,39.188,8.22351081,5.93494108,1.58617972,"Good",106,2024-01-23 14:04:07,134,240
0,"Trial6","27C",2024-01-23 14:11:00,40.186,2.66075388,3.83804964,1.91902482,"Good",106,2024-01-23 14:14:07,134,240
0,"Trial6","27C",2024-01-23 14:21:00,41.182,49.4328358,0.35276055,0.04216295,"Flatline",86,2024-01-23 14:23:15,92,178
0,"Trial6","27C",2024-01-23 14:31:00,42.325,45.2400466,0.41377668,0.01977102,"Discard",582.075,2024-01-23 14:35:51.0375,0,582.075
1,"Trial6","27C",2024-01-23 12:01:00,27.494,54.1832669,0.25267729,0.04271026,"Good",40,2024-01-23 12:05:18,238,278
1,"Trial6","27C",2024-01-23 12:11:00,28.218,64.0230714,0.20595489,0.0334103,"Good",36,2024-01-23 12:12:52,94,130
1,"Trial6","27C",2024-01-23 12:21:00,29.588,64.2583935,0.23005779,0.02875722,"Good",60,2024-01-23 12:25:46,256,316
1,"Trial6","27C",2024-01-23 12:31:00,30.671,68.4596577,0.15961153,0.02660192,"Good",32,2024-01-23 12:36:32,316,348
1,"Trial6","27C",2024-01-23 12:41:00,31.161,55.9689062,0.37217236,0.05675575,"Good",46,2024-01-23 12:42:13,50,96
1,"Trial6","27C",2024-01-23 12:51:00,32.58,58.4865327,0.3000359,0.03939664,"Good",60,2024-01-23 12:55:16,226,286
1,"Trial6","27C",2024-01-23 13:01:00,33.652,51.3513514,0.24889514,0.03985512,"Good",46,2024-01-23 13:06:33,310,356
1,"Trial6","27C",2024-01-23 13:11:00,34.954,57.4162679,0.27503099,0.04055111,"Unsure",48,2024-01-23 13:19:42,498,546
1,"Trial6","27C",2024-01-23 13:21:00,35.663,59.8283613,0.28632362,0.03636314,"Unsure",62,2024-01-23 13:26:21,290,352
1,"Trial6","27C",2024-01-23 13:31:00,36.62,64.619268,0.23582291,0.02925023,"Unsure",62,2024-01-23 13:36:21,290,352
1,"Trial6","27C",2024-01-23 13:41:00,37.376,20.4334365,1.34599776,0.28065993,"Unsure",68,2024-01-23 13:44:22,168,236
1,"Trial6","27C",2024-01-23 13:51:00,38.571,24.940048,1.01747992,0.1958141,"Flatline",66,2024-01-23 13:56:21,288,354
1,"Trial6","27C",2024-01-23 14:01:00,39.464,27.095273,0.84892592,0.05234702,"Discard",582.075,2024-01-23 14:05:51.0375,0,582.075
1,"Trial6","27C",2024-01-23 14:11:00,40.496,30.5633499,0.74923652,0.04354849,"Discard",582.075,2024-01-23 14:15:51.0375,0,582.075
1,"Trial6","27C",2024-01-23 14:21:00,41.509,31.9295063,0.66271784,0.0377007,"Discard",582.075,2024-01-23 14:25:51.0375,0,582.075
1,"Trial6","27C",2024-01-23 14:31:00,42.453,33.7896783,0.59721912,0.03302629,"Discard",582.075,2024-01-23 14:35:51.0375,0,582.075
2,"Trial6","27C",2024-01-23 12:01:00,27.139,46.9273743,0.20229773,0.03371629,"Good",46,2024-01-23 12:02:19,56,102
2,"Trial6","27C",2024-01-23 12:11:00,28.126,46.9879518,0.21932797,0.0346788,"Good",52,2024-01-23 12:14:56,210,262
2,"Trial6","27C",2024-01-23 12:21:00,29.077,45.4862843,0.29203585,0.04676316,"Good",52,2024-01-23 12:24:12,166,218
2,"Trial6","27C",2024-01-23 12:31:00,30.191,48.4460109,0.17114565,0.02139321,"Good",80,2024-01-23 12:34:30,170,250
2,"Trial6","27C",2024-01-23 12:41:00,31.078,46.7881112,0.11052378,0.01403653,"Good",80,2024-01-23 12:43:54,134,214
2,"Trial6","27C",2024-01-23 12:51:00,32.392,54.4247788,0.09918494,0.01530457,"Good",46,2024-01-23 12:56:43,320,366
2,"Trial6","27C",2024-01-23 13:01:00,33.093,57.8143361,0.12625891,0.01948217,"Good",44,2024-01-23 13:03:40,138,182
2,"Trial6","27C",2024-01-23 13:11:00,34.368,58.7442355,0.18541861,0.02216176,"Good",72,2024-01-23 13:16:24,288,360
2,"Trial6","27C",2024-01-23 13:21:00,34.869,67.3684211,0.13797717,0.01711396,"Good",58,2024-01-23 13:22:07,38,96
2,"Trial6","27C",2024-01-23 13:31:00,36.452,81.2457685,0.14847954,0.02079129,"Good",38,2024-01-23 13:37:41,382,420
2,"Trial6","27C",2024-01-23 13:41:00,37.224,74.1749607,0.16266654,0.02100016,"Good",48,2024-01-23 13:45:44,260,308
2,"Trial6","27C",2024-01-23 13:51:00,38.235,18.956044,2.26002488,0.46132565,"Good",88,2024-01-23 13:55:40,236,324
2,"Trial6","27C",2024-01-23 14:01:00,39.049,2.77992278,18.6087569,9.30437845,"Good",94,2024-01-23 14:03:15,88,182
2,"Trial6","27C",2024-01-23 14:11:00,39.968,80,0.27602426,0.0213594,"Flatline",126,2024-01-23 14:12:27,24,150
2,"Trial6","27C",2024-01-23 14:21:00,41.295,79.9345927,0.25018191,0.0089868,"Discard",582.075,2024-01-23 14:25:51.0375,0,582.075
2,"Trial6","27C",2024-01-23 14:31:00,42.258,82.7870968,0.24713704,0.00872128,"Discard",582.075,2024-01-23 14:35:51.0375,0,582.075
3,"Trial6","27C",2024-01-23 12:01:00,27.185,66.3829787,0.1632864,0.02581785,"Good",36,2024-01-23 12:05:52,274,310
3,"Trial6","27C",2024-01-23 12:11:00,28.173,74.7875354,0.14595497,0.02175768,"Good",36,2024-01-23 12:15:32,254,290
3,"Trial6","27C",2024-01-23 12:21:00,29.198,61.0465116,0.04917385,0.00819564,"Good",36,2024-01-23 12:25:32,254,290
3,"Trial6","27C",2024-01-23 12:31:00,30.266,62.9685157,0.08174823,0.01362471,"Good",34,2024-01-23 12:36:35,318,352
3,"Trial6","27C",2024-01-23 12:41:00,31.049,63.6923077,0.18622077,0.02225764,"Good",66,2024-01-23 12:44:35,182,248
3,"Trial6","27C",2024-01-23 12:51:00,32.065,64.8394675,0.25633491,0.03063788,"Good",66,2024-01-23 12:54:35,182,248
3,"Trial6","27C",2024-01-23 13:01:00,33.133,78.7644788,0.07816613,0.00842887,"Good",66,2024-01-23 13:05:23,230,296
3,"Trial6","27C",2024-01-23 13:11:00,34.103,60.7003891,0.07113435,0.00875603,"Good",66,2024-01-23 13:15:23,230,296
