"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial7","22C",2024-01-24 10:10:00,22.465,59.2340426,0.31043034,0.05667657,"Good",32,2024-01-24 10:11:32,76,108
0,"Trial7","22C",2024-01-24 10:20:00,23.493,68.1672026,0.18503888,0.0251806,"Good",48,2024-01-24 10:23:54,210,258
0,"Trial7","22C",2024-01-24 10:30:00,24.609,70.543131,0.21131132,0.03082293,"Good",40,2024-01-24 10:35:08,288,328
0,"Trial7","22C",2024-01-24 10:40:00,25.834,68.5248131,0.2366231,0.03608468,"Good",38,2024-01-24 10:46:57,398,436
0,"Trial7","22C",2024-01-24 10:50:00,26.521,79.0123457,0.18374652,0.02433782,"Good",44,2024-01-24 10:54:36,254,298
0,"Trial7","22C",2024-01-24 11:00:00,27.636,79.9649277,0.22028366,0.02510365,"Good",58,2024-01-24 11:05:27,298,356
0,"Trial7","22C",2024-01-24 11:10:00,28.579,84.4529751,0.16120861,0.02154241,"Good",40,2024-01-24 11:15:36,316,356
0,"Trial7","22C",2024-01-24 11:20:00,29.376,82.1917808,0.22892411,0.02817861,"Good",48,2024-01-24 11:23:36,192,240
0,"Trial7","22C",2024-01-24 11:30:00,30.485,72.815534,0.23877664,0.03343542,"Good",42,2024-01-24 11:34:21,240,282
0,"Trial7","22C",2024-01-24 11:40:00,31.458,62.7879735,0.17558457,0.02129276,"Good",66,2024-01-24 11:44:01,208,274
0,"Trial7","22C",2024-01-24 11:50:00,32.698,56.8306011,0.25212177,0.04852086,"Good",30,2024-01-24 11:56:09,354,384
0,"Trial7","22C",2024-01-24 12:00:00,33.214,84.6560847,0.26485059,0.04136271,"Good",30,2024-01-24 12:01:19,64,94
0,"Trial7","22C",2024-01-24 12:10:00,34.225,82.7058073,0.22410676,0.03021855,"Good",40,2024-01-24 12:11:56,96,136
0,"Trial7","22C",2024-01-24 12:20:00,35.195,73.0641959,0.18774742,0.02738578,"Good",40,2024-01-24 12:21:56,96,136
0,"Trial7","22C",2024-01-24 12:30:00,36.373,70.1369863,0.22305014,0.02766597,"Good",56,2024-01-24 12:34:12,224,280
0,"Trial7","22C",2024-01-24 12:40:00,37.62,38.1644707,0.23512914,0.03918819,"Good",56,2024-01-24 12:47:16,408,464
0,"Trial7","22C",2024-01-24 12:50:00,38.388,18.2959641,0.13897934,0.03275775,"Good",62,2024-01-24 12:55:25,294,356
0,"Trial7","22C",2024-01-24 13:00:00,39.303,13.9480821,0.20364243,0.05091061,"Good",68,2024-01-24 13:04:14,220,288
0,"Trial7","22C",2024-01-24 13:10:00,40.539,57.3529412,0.32062992,0.04404191,"Flatline",56,2024-01-24 13:17:30,422,478
0,"Trial7","22C",2024-01-24 13:20:00,41.349,62.0867769,0.3162174,0.01288806,"Discard",582.075,2024-01-24 13:24:51.0375,0,582.075
0,"Trial7","22C",2024-01-24 13:30:00,42.23,62.3625399,0.31050407,0.01281588,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
1,"Trial7","22C",2024-01-24 10:10:00,22.418,58.8847584,0.25541253,0.04380289,"Good",34,2024-01-24 10:12:33,136,170
1,"Trial7","22C",2024-01-24 10:20:00,23.243,56.1559889,0.18421385,0.02809235,"Good",46,2024-01-24 10:21:31,68,114
1,"Trial7","22C",2024-01-24 10:30:00,24.585,61.7007251,0.14975801,0.02367882,"Good",40,2024-01-24 10:33:48,208,248
1,"Trial7","22C",2024-01-24 10:40:00,25.686,66.8316832,0.08474933,0.01249561,"Good",42,2024-01-24 10:45:15,294,336
1,"Trial7","22C",2024-01-24 10:50:00,26.391,65.3357532,0.17307382,0.02551834,"Good",42,2024-01-24 10:51:49,88,130
1,"Trial7","22C",2024-01-24 11:00:00,27.402,69.6676483,0.0828642,0.00990417,"Good",60,2024-01-24 11:01:58,88,148
1,"Trial7","22C",2024-01-24 11:10:00,28.705,71.0818593,0.20338219,0.02380409,"Good",62,2024-01-24 11:15:01,270,332
1,"Trial7","22C",2024-01-24 11:20:00,29.696,71.169687,0.16690124,0.01953431,"Good",62,2024-01-24 11:25:01,270,332
1,"Trial7","22C",2024-01-24 11:30:00,30.68,73.9111307,0.08792304,0.01043455,"Good",58,2024-01-24 11:35:05,276,334
1,"Trial7","22C",2024-01-24 11:40:00,31.481,63.4064081,0.32960693,0.04757466,"Unsure",46,2024-01-24 11:43:37,194,240
1,"Trial7","22C",2024-01-24 11:50:00,32.779,75.2941177,0.18383926,0.02435011,"Good",46,2024-01-24 11:56:27,364,410
1,"Trial7","22C",2024-01-24 12:00:00,33.573,74.2268041,0.14201563,0.02028795,"Good",40,2024-01-24 12:04:26,246,286
1,"Trial7","22C",2024-01-24 12:10:00,34.344,97.0637119,0.09253943,0.01075749,"Good",46,2024-01-24 12:12:33,130,176
1,"Trial7","22C",2024-01-24 12:20:00,35.322,103.2,0.09434818,0.01422352,"Good",26,2024-01-24 12:21:59,106,132
1,"Trial7","22C",2024-01-24 12:30:00,36.417,39.8156682,0.19774567,0.04536597,"Good",30,2024-01-24 12:33:19,184,214
1,"Trial7","22C",2024-01-24 12:40:00,37.491,29.9287411,0.6364756,0.13569705,"Good",46,2024-01-24 12:44:29,246,292
1,"Trial7","22C",2024-01-24 12:50:00,38.401,39.1659112,0.19241057,0.0316321,"Good",58,2024-01-24 12:53:01,152,210
1,"Trial7","22C",2024-01-24 13:00:00,39.38,29.0843806,0.3135843,0.05926186,"Good",58,2024-01-24 13:03:01,152,210
1,"Trial7","22C",2024-01-24 13:10:00,40.351,15.3494747,2.50780718,0.64751303,"Good",58,2024-01-24 13:13:01,152,210
1,"Trial7","22C",2024-01-24 13:20:00,41.239,44.1005803,0.59781522,0.13367555,"Flatline",28,2024-01-24 13:22:12,118,146
1,"Trial7","22C",2024-01-24 13:30:00,42.458,41.6566787,0.44723991,0.02258903,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
2,"Trial7","22C",2024-01-24 10:10:00,22.855,44.6866485,0.25891866,0.03995202,"Good",56,2024-01-24 10:16:52,384,440
2,"Trial7","22C",2024-01-24 10:20:00,23.742,43.9790576,0.12221692,0.02036949,"Good",50,2024-01-24 10:26:09,344,394
2,"Trial7","22C",2024-01-24 10:30:00,24.437,43.902439,0.20134204,0.03070437,"Good",60,2024-01-24 10:33:04,154,214
2,"Trial7","22C",2024-01-24 10:40:00,25.799,43.3581297,0.12908218,0.02181887,"Good",50,2024-01-24 10:45:47,322,372
2,"Trial7","22C",2024-01-24 10:50:00,26.878,43.4782609,0.14536971,0.02422829,"Good",50,2024-01-24 10:57:17,412,462
2,"Trial7","22C",2024-01-24 11:00:00,27.764,53.5637149,0.36040598,0.06371138,"Good",36,2024-01-24 11:06:08,350,386
2,"Trial7","22C",2024-01-24 11:10:00,28.57,61.1868132,0.3125673,0.0406928,"Good",58,2024-01-24 11:14:35,246,304
2,"Trial7","22C",2024-01-24 11:20:00,29.393,55.8629776,0.26086774,0.0354996,"Good",58,2024-01-24 11:22:09,100,158
2,"Trial7","22C",2024-01-24 11:30:00,30.451,70.7317073,0.30843289,0.05631188,"Good",26,2024-01-24 11:33:17,184,210
2,"Trial7","22C",2024-01-24 11:40:00,31.549,55.2387496,0.18745119,0.0227318,"Good",74,2024-01-24 11:44:37,240,314
2,"Trial7","22C",2024-01-24 11:50:00,32.35,53.2467533,0.3543652,0.05467974,"Good",48,2024-01-24 11:51:48,84,132
2,"Trial7","22C",2024-01-24 12:00:00,33.544,55.862069,0.17860053,0.03375233,"Good",30,2024-01-24 12:03:53,218,248
2,"Trial7","22C",2024-01-24 12:10:00,34.252,59.2030361,0.19456819,0.03076393,"Good",40,2024-01-24 12:11:02,42,82
2,"Trial7","22C",2024-01-24 12:20:00,35.525,54.2810986,0.39600769,0.07353678,"Good",32,2024-01-24 12:24:34,258,290
2,"Trial7","22C",2024-01-24 12:30:00,36.706,9.74729242,2.10919778,0.6669869,"Good",64,2024-01-24 12:36:06,334,398
2,"Trial7","22C",2024-01-24 12:40:00,37.717,5.98877105,7.21385747,3.22613514,"Good",64,2024-01-24 12:46:06,334,398
2,"Trial7","22C",2024-01-24 12:50:00,39.006,66.8471954,0.31806412,0.03722659,"Flatline",66,2024-01-24 12:59:09,516,582
2,"Trial7","22C",2024-01-24 13:00:00,39.598,70.8830241,0.28221828,0.0107673,"Discard",582.075,2024-01-24 13:04:51.0375,0,582.075
2,"Trial7","22C",2024-01-24 13:10:00,40.602,72.8682171,0.27447349,0.01032995,"Discard",582.075,2024-01-24 13:14:51.0375,0,582.075
2,"Trial7","22C",2024-01-24 13:20:00,41.604,72.9527254,0.26499474,0.00996615,"Discard",582.075,2024-01-24 13:24:51.0375,0,582.075
2,"Trial7","22C",2024-01-24 13:30:00,42.486,72.3821351,0.28308695,0.01084792,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
3,"Trial7","22C",2024-01-24 10:10:00,22.346,38.8888889,0.07629829,0.01626685,"Good",34,2024-01-24 10:14:11,234,268
3,"Trial7","22C",2024-01-24 10:20:00,23.229,36.7770638,0.09241387,0.01633662,"Good",52,2024-01-24 10:22:48,142,194
3,"Trial7","22C",2024-01-24 10:30:00,24.217,41.2329459,0.0586397,0.00991192,"Good",52,2024-01-24 10:32:48,142,194
3,"Trial7","22C",2024-01-24 10:40:00,25.227,45.7372116,0.05862641,0.00938774,"Good",52,2024-01-24 10:42:48,142,194
3,"Trial7","22C",2024-01-24 10:50:00,26.252,47.832586,0.04766587,0.00744416,"Good",52,2024-01-24 10:52:48,142,194
3,"Trial7","22C",2024-01-24 11:00:00,27.226,52.9323308,0.04104138,0.00611809,"Good",52,2024-01-24 11:02:48,142,194
3,"Trial7","22C",2024-01-24 11:10:00,28.22,53.2258065,0.03649553,0.00544043,"Good",52,2024-01-24 11:12:48,142,194
3,"Trial7","22C",2024-01-24 11:20:00,29.238,58.1959263,0.05771146,0.00808122,"Good",52,2024-01-24 11:22:48,142,194
3,"Trial7","22C",2024-01-24 11:30:00,30.217,49.6796452,0.1380933,0.02105903,"Good",52,2024-01-24 11:32:48,142,194
3,"Trial7","22C",2024-01-24 11:40:00,31.216,51.0638298,0.08997354,0.01356402,"Good",52,2024-01-24 11:42:48,142,194
3,"Trial7","22C",2024-01-24 11:50:00,32.223,60.804769,0.06988436,0.00969122,"Good",52,2024-01-24 11:52:48,142,194
3,"Trial7","22C",2024-01-24 12:00:00,33.208,66.7660209,0.12139526,0.0160792,"Good",52,2024-01-24 12:02:48,142,194
3,"Trial7","22C",2024-01-24 12:10:00,34.191,76.8472906,0.1158165,0.01425603,"Good",52,2024-01-24 12:12:48,142,194
3,"Trial7","22C",2024-01-24 12:20:00,35.37,83.9716312,0.05673882,0.00655164,"Good",54,2024-01-24 12:25:11,284,338
3,"Trial7","22C",2024-01-24 12:30:00,36.297,43.7956204,0.64931525,0.10821921,"Good",50,2024-01-24 12:33:57,212,262
3,"Trial7","22C",2024-01-24 12:40:00,37.573,23.2133262,1.58750032,0.36419755,"Good",54,2024-01-24 12:47:09,402,456
3,"Trial7","22C",2024-01-24 12:50:00,38.085,16.9971671,1.94151542,0.48537886,"Good",58,2024-01-24 12:52:39,130,188
3,"Trial7","22C",2024-01-24 13:00:00,39.15,5.27638191,6.12907056,2.16695368,"Good",90,2024-01-24 13:03:31,166,256
3,"Trial7","22C",2024-01-24 13:10:00,40.753,50.6639428,0.36538869,0.04603465,"Flatline",74,2024-01-24 13:19:03,506,580
3,"Trial7","22C",2024-01-24 13:20:00,41.353,54.1197775,0.34417769,0.01503547,"Discard",582.075,2024-01-24 13:24:51.0375,0,582.075
3,"Trial7","22C",2024-01-24 13:30:00,42.254,54.180157,0.33513535,0.01484004,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
4,"Trial7","22C",2024-01-24 10:10:00,22.171,64,0.05358603,0.00722554,"Good",52,2024-01-24 10:13:10,164,216
4,"Trial7","22C",2024-01-24 10:20:00,23.126,70.5536502,0.06183831,0.00791758,"Good",52,2024-01-24 10:23:10,164,216
4,"Trial7","22C",2024-01-24 10:30:00,24.324,74.3902439,0.09330747,0.01185006,"Good",50,2024-01-24 10:35:03,278,328
4,"Trial7","22C",2024-01-24 10:40:00,24.913,81.0176125,0.02847259,0.00340313,"Good",52,2024-01-24 10:41:40,74,126
4,"Trial7","22C",2024-01-24 10:50:00,26.306,85.4526958,0.02073944,0.00246132,"Good",50,2024-01-24 10:55:27,302,352
4,"Trial7","22C",2024-01-24 11:00:00,27.193,92.5418569,0.01748119,0.00199217,"Good",50,2024-01-24 11:03:51,206,256
4,"Trial7","22C",2024-01-24 11:10:00,28.087,93.1562819,0.01574189,0.00179396,"Good",50,2024-01-24 11:13:29,184,234
4,"Trial7","22C",2024-01-24 11:20:00,29.267,96.7741936,0.03192158,0.00354684,"Good",50,2024-01-24 11:24:59,274,324
4,"Trial7","22C",2024-01-24 11:30:00,30.466,97.7596741,0.03555616,0.00395068,"Good",50,2024-01-24 11:37:23,418,468
4,"Trial7","22C",2024-01-24 11:40:00,31.168,96.439471,0.04366748,0.00488217,"Good",50,2024-01-24 11:44:31,246,296
4,"Trial7","22C",2024-01-24 11:50:00,32.347,97.90923,0.07366896,0.00818544,"Good",50,2024-01-24 11:56:39,374,424
4,"Trial7","22C",2024-01-24 12:00:00,33.322,95.0253807,0.03381479,0.00380446,"Good",50,2024-01-24 12:05:51,326,376
4,"Trial7","22C",2024-01-24 12:10:00,34.025,102.179422,0.02279229,0.00247217,"Good",50,2024-01-24 12:13:13,168,218
4,"Trial7","22C",2024-01-24 12:20:00,34.914,103.074671,0.0393826,0.00417455,"Good",52,2024-01-24 12:22:16,110,162
4,"Trial7","22C",2024-01-24 12:30:00,36.192,37.2815534,0.48501503,0.11763342,"Good",28,2024-01-24 12:34:56,282,310
4,"Trial7","22C",2024-01-24 12:40:00,36.888,27.0241287,1.33890391,0.28545527,"Good",54,2024-01-24 12:42:07,100,154
4,"Trial7","22C",2024-01-24 12:50:00,38.614,76.1149653,0.27474214,0.04782647,"Flatline",26,2024-01-24 12:59:29,556,582
4,"Trial7","22C",2024-01-24 13:00:00,39.166,84.9548387,0.26240286,0.00914124,"Discard",582.075,2024-01-24 13:04:51.0375,0,582.075
4,"Trial7","22C",2024-01-24 13:10:00,40.166,85.9023446,0.24146358,0.00836622,"Discard",582.075,2024-01-24 13:14:51.0375,0,582.075
4,"Trial7","22C",2024-01-24 13:20:00,41.205,85.8063684,0.24350506,0.00843695,"Discard",582.075,2024-01-24 13:24:51.0375,0,582.075
4,"Trial7","22C",2024-01-24 13:30:00,42.015,86.0862634,0.26043747,0.0091452,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
5,"Trial7","22C",2024-01-24 10:10:00,22.759,57.7593361,0.14986635,0.01951094,"Good",62,2024-01-24 10:17:13,402,464
5,"Trial7","22C",2024-01-24 10:20:00,23.763,65.8080598,0.21241377,0.02595047,"Good",62,2024-01-24 10:27:13,402,464
5,"Trial7","22C",2024-01-24 10:30:00,24.474,61.6619831,0.12111459,0.01502242,"Good",64,2024-01-24 10:34:30,238,302
5,"Trial7","22C",2024-01-24 10:40:00,25.486,67.0123654,0.11215065,0.01330983,"Good",64,2024-01-24 10:44:30,238,302
5,"Trial7","22C",2024-01-24 10:50:00,26.478,71.1538462,0.12580544,0.01452676,"Good",64,2024-01-24 10:54:30,238,302
5,"Trial7","22C",2024-01-24 11:00:00,27.486,75.9311173,0.1874003,0.02095199,"Good",64,2024-01-24 11:04:30,238,302
5,"Trial7","22C",2024-01-24 11:10:00,28.27,84.1276093,0.15977123,0.01684137,"Good",64,2024-01-24 11:12:38,126,190
5,"Trial7","22C",2024-01-24 11:20:00,29.27,84.1099164,0.13724239,0.01454766,"Good",64,2024-01-24 11:22:38,126,190
5,"Trial7","22C",2024-01-24 11:30:00,30.337,83.9779006,0.09602631,0.01094321,"Good",56,2024-01-24 11:33:02,154,210
5,"Trial7","22C",2024-01-24 11:40:00,31.553,90.1185771,0.12468325,0.01272543,"Good",64,2024-01-24 11:45:12,280,344
5,"Trial7","22C",2024-01-24 11:50:00,32.364,93.0153322,0.12781387,0.01332552,"Good",60,2024-01-24 11:53:40,190,250
5,"Trial7","22C",2024-01-24 12:00:00,33.499,97.7428852,0.05714938,0.00623551,"Good",52,2024-01-24 12:05:14,288,340
5,"Trial7","22C",2024-01-24 12:10:00,34.319,99.5340168,0.13311383,0.01403143,"Good",54,2024-01-24 12:13:03,156,210
5,"Trial7","22C",2024-01-24 12:20:00,35.469,106.19469,0.0946019,0.00918855,"Good",60,2024-01-24 12:25:08,278,338
5,"Trial7","22C",2024-01-24 12:30:00,36.291,87.0554765,0.09762875,0.01353867,"Good",36,2024-01-24 12:33:42,204,240
5,"Trial7","22C",2024-01-24 12:40:00,37.265,30.5610824,0.62643334,0.10904805,"Good",66,2024-01-24 12:42:51,138,204
5,"Trial7","22C",2024-01-24 12:50:00,38.694,12.7303183,4.18310398,0.93537049,"Good",98,2024-01-24 12:56:55,366,464
5,"Trial7","22C",2024-01-24 13:00:00,39.474,76.3659849,0.25880641,0.00951391,"Flatline",582.075,2024-01-24 13:04:51.0375,0,582.075
5,"Trial7","22C",2024-01-24 13:10:00,40.455,74.8127099,0.25819111,0.00958898,"Discard",582.075,2024-01-24 13:14:51.0375,0,582.075
5,"Trial7","22C",2024-01-24 13:20:00,41.47,77.9556015,0.2502894,0.00910294,"Discard",582.075,2024-01-24 13:24:51.0375,0,582.075
5,"Trial7","22C",2024-01-24 13:30:00,42.321,78.0435938,0.24944152,0.00920079,"Discard",565.575,2024-01-24 13:34:42.7875,0,565.575
