Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
4,Trial2,27C,1/17/24 12:19,input_4_F2_Trial2_27C_20240117_121904.txt,59.2592593,0.41667262,0.08688225,Good,232,256
4,Trial2,27C,1/17/24 12:29,input_4_F2_Trial2_27C_20240117_122904.txt,8.30449827,4.1649955,1.31708722,Good,160,236
4,Trial2,27C,1/17/24 12:39,input_4_F2_Trial2_27C_20240117_123904.txt,66.3072776,0.32283991,0.04981528,Flatline,196,234
4,Trial2,27C,1/17/24 12:49,input_4_F2_Trial2_27C_20240117_124905.txt,70.0352931,0.2995429,0.0114954,Discard,0,582.075
4,Trial2,27C,1/17/24 12:59,input_4_F2_Trial2_27C_20240117_125905.txt,68.5287798,0.30274202,0.01345852,Discard,0,443.975
5,Trial2,27C,1/17/24 10:19,input_5_F2_Trial2_27C_20240117_101903.txt,65.7710908,0.24219685,0.03358666,Good,320,368
5,Trial2,27C,1/17/24 10:29,input_5_F2_Trial2_27C_20240117_102903.txt,68.1818182,0.2622469,0.03228036,Good,386,444
5,Trial2,27C,1/17/24 10:39,input_5_F2_Trial2_27C_20240117_103903.txt,62.5994695,0.19206288,0.02479521,Good,224,282
5,Trial2,27C,1/17/24 10:49,input_5_F2_Trial2_27C_20240117_104903.txt,67.3388865,0.17120993,0.02123598,Good,318,376
5,Trial2,27C,1/17/24 10:59,input_5_F2_Trial2_27C_20240117_105903.txt,71.1354309,0.28412685,0.0349736,Good,268,324
5,Trial2,27C,1/17/24 11:09,input_5_F2_Trial2_27C_20240117_110904.txt,74.267101,0.28326673,0.04535898,Discard,440,472
5,Trial2,27C,1/17/24 11:19,input_5_F2_Trial2_27C_20240117_111904.txt,75.161987,0.17164267,0.03133752,Good,360,384
5,Trial2,27C,1/17/24 11:29,input_5_F2_Trial2_27C_20240117_112904.txt,72.2408027,0.13234812,0.02501144,Good,372,396
5,Trial2,27C,1/17/24 11:39,input_5_F2_Trial2_27C_20240117_113904.txt,63.202847,0.18099709,0.02936161,Good,240,276
5,Trial2,27C,1/17/24 11:49,input_5_F2_Trial2_27C_20240117_114904.txt,67.9045093,0.13313972,0.02317665,Good,200,230
5,Trial2,27C,1/17/24 11:59,input_5_F2_Trial2_27C_20240117_115904.txt,76.7824497,0.04863688,0.00810615,Good,226,254
5,Trial2,27C,1/17/24 12:09,input_5_F2_Trial2_27C_20240117_120904.txt,6.00250104,7.21580586,2.72731826,Good,322,402
5,Trial2,27C,1/17/24 12:19,input_5_F2_Trial2_27C_20240117_121904.txt,73.6497545,0.30433505,0.03490962,Flatline,206,268
5,Trial2,27C,1/17/24 12:29,input_5_F2_Trial2_27C_20240117_122904.txt,74.9451589,0.29227497,0.01083988,Discard,0,582.075
5,Trial2,27C,1/17/24 12:39,input_5_F2_Trial2_27C_20240117_123904.txt,78.6224709,0.25549512,0.00925561,Discard,0,582.075
5,Trial2,27C,1/17/24 12:49,input_5_F2_Trial2_27C_20240117_124905.txt,79.8381891,0.2519261,0.0090553,Discard,0,582.075
5,Trial2,27C,1/17/24 12:59,input_5_F2_Trial2_27C_20240117_125905.txt,79.6343322,0.25076086,0.01033242,Discard,0,443.975
