"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial4","27C",2024-01-18 10:49:00,27.487,63.5379061,0.17456269,0.03639884,"Good",22,2024-01-18 10:51:25,134,156
0,"Trial4","27C",2024-01-18 10:59:00,28.827,64.5348837,0.16758475,0.02718584,"Good",36,2024-01-18 11:06:00,402,438
0,"Trial4","27C",2024-01-18 11:09:00,29.724,69.9029126,0.11734703,0.01789525,"Good",38,2024-01-18 11:14:37,318,356
0,"Trial4","27C",2024-01-18 11:19:00,30.223,67.7809798,0.16400889,0.02319436,"Good",44,2024-01-18 11:19:58,36,80
0,"Trial4","27C",2024-01-18 11:29:00,31.499,60.7329843,0.17328505,0.03163738,"Good",30,2024-01-18 11:32:39,204,234
0,"Trial4","27C",2024-01-18 11:39:00,32.498,54.4938505,0.27843499,0.055687,"Good",28,2024-01-18 11:42:48,214,242
0,"Trial4","27C",2024-01-18 11:49:00,33.309,47.3791695,0.44907026,0.08198864,"Good",38,2024-01-18 11:50:51,92,130
0,"Trial4","27C",2024-01-18 11:59:00,34.178,47.8935698,0.25296653,0.04158744,"Good",48,2024-01-18 11:59:58,34,82
0,"Trial4","27C",2024-01-18 12:09:00,35.484,31.9594166,0.43394302,0.09251696,"Good",42,2024-01-18 12:12:39,198,240
0,"Trial4","27C",2024-01-18 12:19:00,36.393,33.8442673,0.42103794,0.0614147,"Good",82,2024-01-18 12:21:55,134,216
0,"Trial4","27C",2024-01-18 12:29:00,37.287,40.0215169,0.38845226,0.06866931,"Good",48,2024-01-18 12:31:06,102,150
0,"Trial4","27C",2024-01-18 12:39:00,38.721,34.0080972,0.47726902,0.1017541,"Good",40,2024-01-18 12:46:02,402,442
0,"Trial4","27C",2024-01-18 12:49:00,39.527,35.6435644,0.57223415,0.10814209,"Good",46,2024-01-18 12:53:31,248,294
0,"Trial4","27C",2024-01-18 12:59:00,40.494,13.8107417,2.37453212,0.75089299,"Good",46,2024-01-18 13:03:31,248,294
0,"Trial4","27C",2024-01-18 13:09:00,41.291,78.2769231,0.26484499,0.03604084,"Flatline",42,2024-01-18 13:11:39,138,180
0,"Trial4","27C",2024-01-18 13:19:00,42.454,79.1935901,0.2704851,0.00976665,"Discard",582.075,2024-01-18 13:23:51.0375,0,582.075
0,"Trial4","27C",2024-01-18 13:29:00,43.258,78.9401553,0.28142602,0.01171592,"Discard",438.775,2024-01-18 13:32:39.3875,0,438.775
1,"Trial4","27C",2024-01-18 10:49:00,27.38,68.0981595,0.19260688,0.03124496,"Good",34,2024-01-18 10:50:27,70,104
1,"Trial4","27C",2024-01-18 10:59:00,28.669,66.0117878,0.18336039,0.03404917,"Good",28,2024-01-18 11:04:46,332,360
1,"Trial4","27C",2024-01-18 11:09:00,29.498,70.9796673,0.22686836,0.03949271,"Good",28,2024-01-18 11:12:22,188,216
1,"Trial4","27C",2024-01-18 11:19:00,30.464,72.9281768,0.15284893,0.0204253,"Good",46,2024-01-18 11:23:11,228,274
1,"Trial4","27C",2024-01-18 11:29:00,31.439,66.4246824,0.22428012,0.0284836,"Good",56,2024-01-18 11:32:38,190,246
1,"Trial4","27C",2024-01-18 11:39:00,32.434,69.6183206,0.2935533,0.04700615,"Good",34,2024-01-18 11:42:27,190,224
1,"Trial4","27C",2024-01-18 11:49:00,33.703,70.7774799,0.18531008,0.03863982,"Good",20,2024-01-18 11:55:52,402,422
1,"Trial4","27C",2024-01-18 11:59:00,34.687,83.2904884,0.09633601,0.01820579,"Good",20,2024-01-18 12:05:52,402,422
1,"Trial4","27C",2024-01-18 12:09:00,35.223,70.8146248,0.17859236,0.02605037,"Good",40,2024-01-18 12:10:18,58,98
1,"Trial4","27C",2024-01-18 12:19:00,36.226,59.9092284,0.46334127,0.07946237,"Good",34,2024-01-18 12:20:33,76,110
1,"Trial4","27C",2024-01-18 12:29:00,37.32,12.2209166,3.17835352,0.84945071,"Good",74,2024-01-18 12:31:23,106,180
1,"Trial4","27C",2024-01-18 12:39:00,38.304,26.0869565,1.7160482,0.3133061,"Good",74,2024-01-18 12:41:23,106,180
