Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
0,Trial13,22C,1/30/24 7:03,input_0_F2_Trial13_22C_20240130_070357.txt,61.7142857,0.11843892,0.01947124,Good,220,256
0,Trial13,22C,1/30/24 7:13,input_0_F2_Trial13_22C_20240130_071357.txt,57.9865772,0.17970986,0.02954412,Good,266,304
0,Trial13,22C,1/30/24 7:23,input_0_F2_Trial13_22C_20240130_072357.txt,59.7439545,0.15653482,0.02608914,Good,152,188
0,Trial13,22C,1/30/24 7:33,input_0_F2_Trial13_22C_20240130_073357.txt,58.3690987,0.16419739,0.02775443,Good,96,132
0,Trial13,22C,1/30/24 7:43,input_0_F2_Trial13_22C_20240130_074357.txt,57.1016583,0.16553475,0.02838898,Good,430,466
0,Trial13,22C,1/30/24 7:53,input_0_F2_Trial13_22C_20240130_075357.txt,58.2857143,0.09138467,0.01544683,Good,378,414
0,Trial13,22C,1/30/24 8:03,input_0_F2_Trial13_22C_20240130_080357.txt,64.1618497,0.08132143,0.01319208,Good,378,414
0,Trial13,22C,1/30/24 8:13,input_0_F2_Trial13_22C_20240130_081357.txt,67.826087,0.14896743,0.02355382,Good,172,208
0,Trial13,22C,1/30/24 8:23,input_0_F2_Trial13_22C_20240130_082357.txt,74.1935484,0.16083268,0.02345986,Good,130,168
0,Trial13,22C,1/30/24 8:33,input_0_F2_Trial13_22C_20240130_083357.txt,69.8315467,0.17130223,0.02249309,Good,244,294
0,Trial13,22C,1/30/24 8:43,input_0_F2_Trial13_22C_20240130_084358.txt,63.4710744,0.17138401,0.02983413,Good,26,58
0,Trial13,22C,1/30/24 8:53,input_0_F2_Trial13_22C_20240130_085358.txt,69.6507624,0.24110566,0.03112661,Good,150,202
0,Trial13,22C,1/30/24 9:03,input_0_F2_Trial13_22C_20240130_090358.txt,86.4468865,0.04135084,0.00533837,Good,200,242
0,Trial13,22C,1/30/24 9:13,input_0_F2_Trial13_22C_20240130_091358.txt,76.5517241,0.07505003,0.01217472,Good,134,164
0,Trial13,22C,1/30/24 9:23,input_0_F2_Trial13_22C_20240130_092358.txt,50.1098901,0.37582268,0.08403651,Good,262,286
0,Trial13,22C,1/30/24 9:33,input_0_F2_Trial13_22C_20240130_093358.txt,16.8971587,1.03426218,0.19205766,Good,246,348
