"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial8","27C",2024-01-24 11:26:00,27.441,56.5349544,0.30460622,0.05384728,"Good",34,2024-01-24 11:28:13,116,150
0,"Trial8","27C",2024-01-24 11:36:00,28.585,58.470255,0.21114438,0.03183121,"Good",46,2024-01-24 11:40:15,232,278
0,"Trial8","27C",2024-01-24 11:46:00,29.665,56.753507,0.17853878,0.02304926,"Good",64,2024-01-24 11:50:54,262,326
0,"Trial8","27C",2024-01-24 11:56:00,30.621,53.4412956,0.19745327,0.0263858,"Good",64,2024-01-24 12:00:54,262,326
0,"Trial8","27C",2024-01-24 12:06:00,31.296,54.1567696,0.35660303,0.05710218,"Good",44,2024-01-24 12:08:24,122,166
0,"Trial8","27C",2024-01-24 12:16:00,32.269,56.5055762,0.36965729,0.05919254,"Good",42,2024-01-24 12:17:53,92,134
0,"Trial8","27C",2024-01-24 12:26:00,33.581,56.920354,0.32300076,0.0391696,"Good",72,2024-01-24 12:30:42,246,318
0,"Trial8","27C",2024-01-24 12:36:00,34.382,61.6456247,0.32446456,0.04188819,"Good",58,2024-01-24 12:38:41,132,190
0,"Trial8","27C",2024-01-24 12:46:00,35.672,67.3469388,0.16211636,0.02416688,"Good",40,2024-01-24 12:51:36,316,356
0,"Trial8","27C",2024-01-24 12:56:00,36.232,59.6858639,0.22534942,0.03608479,"Good",40,2024-01-24 12:58:10,110,150
0,"Trial8","27C",2024-01-24 13:06:00,37.624,3.9800995,6.87002547,2.59662556,"Good",104,2024-01-24 13:12:16,324,428
0,"Trial8","27C",2024-01-24 13:16:00,38.512,1.94253339,0.93691649,0.54092899,"Good",104,2024-01-24 13:21:24,272,376
0,"Trial8","27C",2024-01-24 13:26:00,39.754,60.2464628,0.34084466,0.04554728,"Flatline",56,2024-01-24 13:33:52,444,500
0,"Trial8","27C",2024-01-24 13:36:00,40.46,65.3644265,0.36119963,0.01434507,"Discard",582.075,2024-01-24 13:40:51.0375,0,582.075
0,"Trial8","27C",2024-01-24 13:46:00,41.437,65.7675902,0.34458545,0.01365297,"Discard",582.075,2024-01-24 13:50:51.0375,0,582.075
0,"Trial8","27C",2024-01-24 13:56:00,42.398,66.5172414,0.32747945,0.0129045,"Discard",582.075,2024-01-24 14:00:51.0375,0,582.075
0,"Trial8","27C",2024-01-24 14:06:00,NA,64.5476773,0.22383537,0.06461571,"Discard",11.875,2024-01-24 14:06:05.9375,0,11.875
1,"Trial8","27C",2024-01-24 11:26:00,27.989,61.971831,0.08597543,0.01792712,"Good",22,2024-01-24 11:33:39,448,470
1,"Trial8","27C",2024-01-24 11:36:00,28.984,67.6789588,0.11602387,0.0223288,"Good",24,2024-01-24 11:44:06,474,498
1,"Trial8","27C",2024-01-24 11:46:00,29.916,63.4525661,0.30516207,0.0515818,"Good",34,2024-01-24 11:52:47,390,424
1,"Trial8","27C",2024-01-24 11:56:00,30.75,56.5393989,0.12844993,0.02345164,"Good",32,2024-01-24 12:02:24,368,400
1,"Trial8","27C",2024-01-24 12:06:00,31.649,53.4653465,0.26812502,0.05067087,"Good",32,2024-01-24 12:11:24,308,340
1,"Trial8","27C",2024-01-24 12:16:00,32.746,27.7580071,0.92674783,0.1783527,"Good",58,2024-01-24 12:21:39,310,368
1,"Trial8","27C",2024-01-24 12:26:00,33.917,59.0604027,0.10104969,0.02107032,"Good",24,2024-01-24 12:34:12,480,504
1,"Trial8","27C",2024-01-24 12:36:00,34.7,31.1688312,0.86902244,0.16724345,"Good",52,2024-01-24 12:42:06,340,392
1,"Trial8","27C",2024-01-24 12:46:00,35.577,21.7884703,0.89082587,0.19439414,"Good",60,2024-01-24 12:50:42,252,312
1,"Trial8","27C",2024-01-24 12:56:00,36.214,24.6268657,1.05459492,0.30443533,"Good",30,2024-01-24 12:58:09,114,144
1,"Trial8","27C",2024-01-24 13:06:00,37.496,3.74414977,3.0759145,1.77588006,"Good",44,2024-01-24 13:11:30,308,352
1,"Trial8","27C",2024-01-24 13:16:00,38.382,5.36113179,13.3238821,6.66194103,"Good",54,2024-01-24 13:19:39,192,246
1,"Trial8","27C",2024-01-24 13:26:00,39.429,9.76006507,3.08318581,0.9296155,"Good",64,2024-01-24 13:31:26,294,358
1,"Trial8","27C",2024-01-24 13:36:00,40.127,6.18025751,3.67105798,1.38752949,"Good",68,2024-01-24 13:37:38,64,132
1,"Trial8","27C",2024-01-24 13:46:00,41.47,93.4210526,0.22613174,0.02664988,"Flatline",48,2024-01-24 13:52:12,348,396
1,"Trial8","27C",2024-01-24 13:56:00,42.365,93.6056762,0.21953617,0.00728556,"Discard",582.075,2024-01-24 14:00:51.0375,0,582.075
1,"Trial8","27C",2024-01-24 14:06:00,NA,102.242153,0.18073316,0.04041316,"Discard",11.875,2024-01-24 14:06:05.9375,0,11.875
2,"Trial8","27C",2024-01-24 11:26:00,27.273,64.6502836,0.32790835,0.04305648,"Good",54,2024-01-24 11:27:59,92,146
2,"Trial8","27C",2024-01-24 11:36:00,28.501,76.9230769,0.16469669,0.02744945,"Good",28,2024-01-24 11:42:38,384,412
