"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial15","22C",2024-01-30 11:16:00,22.819,35.8817533,0.64124733,0.09559151,"Good",76,2024-01-30 11:22:00,322,398
0,"Trial15","22C",2024-01-30 11:26:00,23.292,43.4826371,0.32748061,0.05383748,"Good",52,2024-01-30 11:26:48,22,74
0,"Trial15","22C",2024-01-30 11:36:00,24.311,44.0039643,0.41872801,0.06792665,"Good",52,2024-01-30 11:36:48,22,74
0,"Trial15","22C",2024-01-30 11:46:00,25.447,53.7131231,0.10069132,0.01501018,"Good",52,2024-01-30 11:48:32,126,178
0,"Trial15","22C",2024-01-30 11:56:00,26.724,57.1156592,0.18752483,0.02625873,"Good",54,2024-01-30 12:01:49,322,376
0,"Trial15","22C",2024-01-30 12:06:00,27.309,55.0406116,0.17600317,0.02514331,"Good",54,2024-01-30 12:07:15,48,102
0,"Trial15","22C",2024-01-30 12:16:00,28.802,60.2107376,0.28234667,0.03953644,"Good",52,2024-01-30 12:22:12,346,398
0,"Trial15","22C",2024-01-30 12:26:00,29.727,63.0639564,0.17916843,0.02438173,"Good",52,2024-01-30 12:31:54,328,380
0,"Trial15","22C",2024-01-30 12:36:00,30.802,70.2096538,0.0789888,0.01011348,"Good",52,2024-01-30 12:43:04,398,450
0,"Trial15","22C",2024-01-30 12:46:00,31.999,59.8274209,0.05505208,0.00756199,"Good",54,2024-01-30 12:54:55,508,562
0,"Trial15","22C",2024-01-30 12:56:00,32.675,60.8736496,0.18950045,0.02555224,"Good",54,2024-01-30 13:01:45,318,372
0,"Trial15","22C",2024-01-30 13:06:00,33.366,51.2124151,0.34614114,0.05159968,"Good",54,2024-01-30 13:08:49,142,196
0,"Trial15","22C",2024-01-30 13:16:00,34.869,56.7479083,0.35935389,0.04423341,"Good",70,2024-01-30 13:23:35,420,490
0,"Trial15","22C",2024-01-30 13:26:00,35.719,53.9162113,0.36750008,0.05961639,"Good",42,2024-01-30 13:32:09,348,390
0,"Trial15","22C",2024-01-30 13:36:00,36.451,17.0771757,0.69698872,0.18627807,"Good",52,2024-01-30 13:40:04,218,270
0,"Trial15","22C",2024-01-30 13:46:00,37.401,38.4478462,0.43798638,0.06457757,"Good",72,2024-01-30 13:49:14,158,230
0,"Trial15","22C",2024-01-30 13:56:00,38.22,21.471173,0.42697661,0.13502186,"Good",30,2024-01-30 13:57:49,94,124
0,"Trial15","22C",2024-01-30 14:06:00,39.685,31.1688312,1.21615286,0.27194005,"Flatline",40,2024-01-30 14:12:56,396,436
0,"Trial15","22C",2024-01-30 14:16:00,40.478,40.4430462,0.50410189,0.02546099,"Discard",582.075,2024-01-30 14:20:51.0375,0,582.075
0,"Trial15","22C",2024-01-30 14:26:00,41.439,41.3400104,0.4862797,0.02431399,"Discard",582.075,2024-01-30 14:30:51.0375,0,582.075
