Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
0,Trial4,27C,1/18/24 10:49,input_0_F2_Trial4_27C_20240118_104932.txt,63.5379061,0.17456269,0.03639884,Good,134,156
0,Trial4,27C,1/18/24 10:59,input_0_F2_Trial4_27C_20240118_105932.txt,64.5348837,0.16758475,0.02718584,Good,402,438
0,Trial4,27C,1/18/24 11:09,input_0_F2_Trial4_27C_20240118_110932.txt,69.9029126,0.11734703,0.01789525,Good,318,356
0,Trial4,27C,1/18/24 11:19,input_0_F2_Trial4_27C_20240118_111933.txt,67.7809798,0.16400889,0.02319436,Good,36,80
0,Trial4,27C,1/18/24 11:29,input_0_F2_Trial4_27C_20240118_112933.txt,60.7329843,0.17328505,0.03163738,Good,204,234
0,Trial4,27C,1/18/24 11:39,input_0_F2_Trial4_27C_20240118_113933.txt,54.4938505,0.27843499,0.055687,Good,214,242
0,Trial4,27C,1/18/24 11:49,input_0_F2_Trial4_27C_20240118_114933.txt,47.3791695,0.44907026,0.08198864,Good,92,130
0,Trial4,27C,1/18/24 11:59,input_0_F2_Trial4_27C_20240118_115933.txt,47.8935698,0.25296653,0.04158744,Good,34,82
0,Trial4,27C,1/18/24 12:09,input_0_F2_Trial4_27C_20240118_120933.txt,31.9594166,0.43394302,0.09251696,Good,198,240
0,Trial4,27C,1/18/24 12:19,input_0_F2_Trial4_27C_20240118_121933.txt,33.8442673,0.42103794,0.0614147,Good,134,216
0,Trial4,27C,1/18/24 12:29,input_0_F2_Trial4_27C_20240118_122933.txt,40.0215169,0.38845226,0.06866931,Good,102,150
0,Trial4,27C,1/18/24 12:39,input_0_F2_Trial4_27C_20240118_123933.txt,34.0080972,0.47726902,0.1017541,Good,402,442
0,Trial4,27C,1/18/24 12:49,input_0_F2_Trial4_27C_20240118_124933.txt,35.6435644,0.57223415,0.10814209,Good,248,294
0,Trial4,27C,1/18/24 12:59,input_0_F2_Trial4_27C_20240118_125934.txt,13.8107417,2.37453212,0.75089299,Good,248,294
0,Trial4,27C,1/18/24 13:09,input_0_F2_Trial4_27C_20240118_130934.txt,78.2769231,0.26484499,0.03604084,Flatline,138,180
0,Trial4,27C,1/18/24 13:19,input_0_F2_Trial4_27C_20240118_131934.txt,79.1935901,0.2704851,0.00976665,Discard,0,582.075
0,Trial4,27C,1/18/24 13:29,input_0_F2_Trial4_27C_20240118_132934.txt,78.9401553,0.28142602,0.01171592,Discard,0,438.775
1,Trial4,27C,1/18/24 10:49,input_1_F2_Trial4_27C_20240118_104932.txt,68.0981595,0.19260688,0.03124496,Good,70,104
1,Trial4,27C,1/18/24 10:59,input_1_F2_Trial4_27C_20240118_105932.txt,66.0117878,0.18336039,0.03404917,Good,332,360
1,Trial4,27C,1/18/24 11:09,input_1_F2_Trial4_27C_20240118_110932.txt,70.9796673,0.22686836,0.03949271,Good,188,216
1,Trial4,27C,1/18/24 11:19,input_1_F2_Trial4_27C_20240118_111933.txt,72.9281768,0.15284893,0.0204253,Good,228,274
1,Trial4,27C,1/18/24 11:29,input_1_F2_Trial4_27C_20240118_112933.txt,66.4246824,0.22428012,0.0284836,Good,190,246
1,Trial4,27C,1/18/24 11:39,input_1_F2_Trial4_27C_20240118_113933.txt,69.6183206,0.2935533,0.04700615,Good,190,224
1,Trial4,27C,1/18/24 11:49,input_1_F2_Trial4_27C_20240118_114933.txt,70.7774799,0.18531008,0.03863982,Good,402,422
1,Trial4,27C,1/18/24 11:59,input_1_F2_Trial4_27C_20240118_115933.txt,83.2904884,0.09633601,0.01820579,Good,402,422
1,Trial4,27C,1/18/24 12:09,input_1_F2_Trial4_27C_20240118_120933.txt,70.8146248,0.17859236,0.02605037,Good,58,98
1,Trial4,27C,1/18/24 12:19,input_1_F2_Trial4_27C_20240118_121933.txt,59.9092284,0.46334127,0.07946237,Good,76,110
1,Trial4,27C,1/18/24 12:29,input_1_F2_Trial4_27C_20240118_122933.txt,12.2209166,3.17835352,0.84945071,Good,106,180
1,Trial4,27C,1/18/24 12:39,input_1_F2_Trial4_27C_20240118_123933.txt,26.0869565,1.7160482,0.3133061,Good,106,180
1,Trial4,27C,1/18/24 12:49,input_1_F2_Trial4_27C_20240118_124933.txt,5.22117476,6.95995091,2.63061418,Good,106,180
1,Trial4,27C,1/18/24 12:59,input_1_F2_Trial4_27C_20240118_125934.txt,93.9185616,0.24068758,0.02779221,Flatline,524,572
1,Trial4,27C,1/18/24 13:09,input_1_F2_Trial4_27C_20240118_130934.txt,95.049505,0.22162488,0.00730279,Discard,0,582.075
1,Trial4,27C,1/18/24 13:19,input_1_F2_Trial4_27C_20240118_131934.txt,94.5929683,0.21973491,0.00725233,Discard,0,582.075
1,Trial4,27C,1/18/24 13:29,input_1_F2_Trial4_27C_20240118_132934.txt,94.7999315,0.22395781,0.00850745,Discard,0,438.775
2,Trial4,27C,1/18/24 10:49,input_2_F2_Trial4_27C_20240118_104932.txt,78.3021856,0.04821682,0.00472805,Good,186,266
2,Trial4,27C,1/18/24 10:59,input_2_F2_Trial4_27C_20240118_105932.txt,72.3677706,0.10289359,0.0130675,Good,40,92
2,Trial4,27C,1/18/24 11:09,input_2_F2_Trial4_27C_20240118_110932.txt,66.111467,0.11937766,0.01279863,Good,136,216
2,Trial4,27C,1/18/24 11:19,input_2_F2_Trial4_27C_20240118_111933.txt,64.0533778,0.17014051,0.02110333,Good,202,264
2,Trial4,27C,1/18/24 11:29,input_2_F2_Trial4_27C_20240118_112933.txt,58.30721,0.0785538,0.01388648,Good,256,290
2,Trial4,27C,1/18/24 11:39,input_2_F2_Trial4_27C_20240118_113933.txt,68.424804,0.0674789,0.00749766,Good,246,318
2,Trial4,27C,1/18/24 11:49,input_2_F2_Trial4_27C_20240118_114933.txt,62.0392532,0.15455536,0.02084024,Good,160,214
2,Trial4,27C,1/18/24 11:59,input_2_F2_Trial4_27C_20240118_115933.txt,54.4757033,0.15737168,0.01854643,Good,202,282
2,Trial4,27C,1/18/24 12:09,input_2_F2_Trial4_27C_20240118_120933.txt,74.8818153,0.05408961,0.00540896,Good,202,282
2,Trial4,27C,1/18/24 12:19,input_2_F2_Trial4_27C_20240118_121933.txt,64.8236416,0.06396805,0.00689785,Good,202,282
2,Trial4,27C,1/18/24 12:29,input_2_F2_Trial4_27C_20240118_122933.txt,77.4193548,0.06271751,0.00595288,Good,150,236
2,Trial4,27C,1/18/24 12:39,input_2_F2_Trial4_27C_20240118_123933.txt,42.256043,0.44045871,0.05686297,Good,150,236
2,Trial4,27C,1/18/24 12:49,input_2_F2_Trial4_27C_20240118_124933.txt,32.9946204,0.7319577,0.106767,Good,150,236
