"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial11","22C",2024-01-26 09:52:00,22.626,45.4388985,0.25175389,0.03752925,"Good",60,2024-01-26 09:56:14,224,284
0,"Trial11","22C",2024-01-26 10:02:00,23.51,45.7142857,0.38815877,0.06215515,"Good",52,2024-01-26 10:05:04,158,210
0,"Trial11","22C",2024-01-26 10:12:00,24.645,55.3106212,0.35136552,0.05125193,"Good",52,2024-01-26 10:15:48,202,254
0,"Trial11","22C",2024-01-26 10:22:00,25.476,61.4778325,0.3439235,0.04724153,"Good",52,2024-01-26 10:24:38,132,184
0,"Trial11","22C",2024-01-26 10:32:00,26.639,66.2701784,0.30741146,0.03783973,"Good",60,2024-01-26 10:36:12,222,282
0,"Trial11","22C",2024-01-26 10:42:00,27.574,63.5294118,0.38215139,0.0628253,"Good",36,2024-01-26 10:45:02,164,200
0,"Trial11","22C",2024-01-26 10:52:00,28.58,68.0727273,0.28369727,0.04485648,"Good",36,2024-01-26 10:55:02,164,200
0,"Trial11","22C",2024-01-26 11:02:00,29.562,79.5069337,0.21803068,0.03286936,"Good",34,2024-01-26 11:05:27,190,224
0,"Trial11","22C",2024-01-26 11:12:00,30.747,87.3388931,0.19351106,0.02764444,"Good",34,2024-01-26 11:17:35,318,352
0,"Trial11","22C",2024-01-26 11:22:00,31.378,88.2082695,0.15531012,0.02218716,"Good",34,2024-01-26 11:24:35,138,172
0,"Trial11","22C",2024-01-26 11:32:00,32.378,69.0386071,0.31657127,0.05069197,"Good",34,2024-01-26 11:34:35,138,172
0,"Trial11","22C",2024-01-26 11:42:00,33.609,70.2987698,0.2642862,0.03700747,"Good",44,2024-01-26 11:45:50,208,252
0,"Trial11","22C",2024-01-26 11:52:00,34.711,48,0.47225437,0.08220893,"Good",42,2024-01-26 11:57:27,306,348
0,"Trial11","22C",2024-01-26 12:02:00,35.783,35,0.55157814,0.09192969,"Good",62,2024-01-26 12:08:13,342,404
0,"Trial11","22C",2024-01-26 12:12:00,36.753,16.9386855,0.94893444,0.23015041,"Good",62,2024-01-26 12:18:13,342,404
0,"Trial11","22C",2024-01-26 12:22:00,37.23,20.3160271,2.02693617,0.50673404,"Good",48,2024-01-26 12:23:28,64,112
0,"Trial11","22C",2024-01-26 12:32:00,39.048,59.8049837,0.36646239,0.05345403,"Flatline",48,2024-01-26 12:41:02,518,566
0,"Trial11","22C",2024-01-26 12:42:00,39.606,66.0749677,0.32200755,0.01272847,"Discard",582.075,2024-01-26 12:46:51.0375,0,582.075
0,"Trial11","22C",2024-01-26 12:52:00,40.501,68.8732577,0.3015434,0.01168457,"Discard",582.075,2024-01-26 12:56:51.0375,0,582.075
0,"Trial11","22C",2024-01-26 13:02:00,41.502,67.8397797,0.30468957,0.01187804,"Discard",582.075,2024-01-26 13:06:51.0375,0,582.075
0,"Trial11","22C",2024-01-26 13:12:00,42.463,68.7927695,0.29250756,0.01132594,"Discard",582.075,2024-01-26 13:16:51.0375,0,582.075
0,"Trial11","22C",2024-01-26 13:22:00,42.948,67.9915433,0.263284,0.03192787,"Discard",61.175,2024-01-26 13:22:30.5875,0,61.175
1,"Trial11","22C",2024-01-26 09:52:00,22.657,48.8454012,0.34192466,0.04696696,"Good",66,2024-01-26 09:56:09,216,282
1,"Trial11","22C",2024-01-26 10:02:00,23.432,47.8802993,0.30332499,0.0528021,"Good",42,2024-01-26 10:05:27,186,228
1,"Trial11","22C",2024-01-26 10:12:00,24.486,53.304442,0.29971277,0.04624668,"Good",48,2024-01-26 10:14:52,148,196
