Input,Trial,Treatment,time,file,heart_rate,sd,std_err,confidence,start,end
0,Trial11,22C,1/26/24 9:52,input_0_F2_Trial11_22C_20240126_095232.txt,45.4388985,0.25175389,0.03752925,Good,224,284
0,Trial11,22C,1/26/24 10:02,input_0_F2_Trial11_22C_20240126_100232.txt,45.7142857,0.38815877,0.06215515,Good,158,210
0,Trial11,22C,1/26/24 10:12,input_0_F2_Trial11_22C_20240126_101232.txt,55.3106212,0.35136552,0.05125193,Good,202,254
0,Trial11,22C,1/26/24 10:22,input_0_F2_Trial11_22C_20240126_102232.txt,61.4778325,0.3439235,0.04724153,Good,132,184
0,Trial11,22C,1/26/24 10:32,input_0_F2_Trial11_22C_20240126_103233.txt,66.2701784,0.30741146,0.03783973,Good,222,282
0,Trial11,22C,1/26/24 10:42,input_0_F2_Trial11_22C_20240126_104233.txt,63.5294118,0.38215139,0.0628253,Good,164,200
0,Trial11,22C,1/26/24 10:52,input_0_F2_Trial11_22C_20240126_105233.txt,68.0727273,0.28369727,0.04485648,Good,164,200
0,Trial11,22C,1/26/24 11:02,input_0_F2_Trial11_22C_20240126_110233.txt,79.5069337,0.21803068,0.03286936,Good,190,224
0,Trial11,22C,1/26/24 11:12,input_0_F2_Trial11_22C_20240126_111233.txt,87.3388931,0.19351106,0.02764444,Good,318,352
0,Trial11,22C,1/26/24 11:22,input_0_F2_Trial11_22C_20240126_112233.txt,88.2082695,0.15531012,0.02218716,Good,138,172
0,Trial11,22C,1/26/24 11:32,input_0_F2_Trial11_22C_20240126_113233.txt,69.0386071,0.31657127,0.05069197,Good,138,172
0,Trial11,22C,1/26/24 11:42,input_0_F2_Trial11_22C_20240126_114233.txt,70.2987698,0.2642862,0.03700747,Good,208,252
0,Trial11,22C,1/26/24 11:52,input_0_F2_Trial11_22C_20240126_115233.txt,48,0.47225437,0.08220893,Good,306,348
0,Trial11,22C,1/26/24 12:02,input_0_F2_Trial11_22C_20240126_120233.txt,35,0.55157814,0.09192969,Good,342,404
0,Trial11,22C,1/26/24 12:12,input_0_F2_Trial11_22C_20240126_121234.txt,16.9386855,0.94893444,0.23015041,Good,342,404
0,Trial11,22C,1/26/24 12:22,input_0_F2_Trial11_22C_20240126_122234.txt,20.3160271,2.02693617,0.50673404,Good,64,112
0,Trial11,22C,1/26/24 12:32,input_0_F2_Trial11_22C_20240126_123234.txt,59.8049837,0.36646239,0.05345403,Flatline,518,566
0,Trial11,22C,1/26/24 12:42,input_0_F2_Trial11_22C_20240126_124234.txt,66.0749677,0.32200755,0.01272847,Discard,0,582.075
0,Trial11,22C,1/26/24 12:52,input_0_F2_Trial11_22C_20240126_125234.txt,68.8732577,0.3015434,0.01168457,Discard,0,582.075
0,Trial11,22C,1/26/24 13:02,input_0_F2_Trial11_22C_20240126_130234.txt,67.8397797,0.30468957,0.01187804,Discard,0,582.075
0,Trial11,22C,1/26/24 13:12,input_0_F2_Trial11_22C_20240126_131234.txt,68.7927695,0.29250756,0.01132594,Discard,0,582.075
