"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial12","27C",2024-01-26 09:54:00,28.194,73.8955823,0.18773054,0.02738331,"Good",38,2024-01-26 09:58:47,268,306
0,"Trial12","27C",2024-01-26 10:04:00,28.881,79.6900941,0.2183864,0.02796151,"Good",46,2024-01-26 10:12:43,500,546
0,"Trial12","27C",2024-01-26 10:14:00,29.516,78.0763791,0.11416621,0.01183848,"Good",72,2024-01-26 10:18:24,228,300
0,"Trial12","27C",2024-01-26 10:24:00,30.48,60,0.10425721,0.01237305,"Good",72,2024-01-26 10:28:24,228,300
0,"Trial12","27C",2024-01-26 10:34:00,31.485,56.2041244,0.1006621,0.01220707,"Good",72,2024-01-26 10:38:24,228,300
0,"Trial12","27C",2024-01-26 10:44:00,32.186,55.0739419,0.24247123,0.03575043,"Good",50,2024-01-26 10:45:25,60,110
0,"Trial12","27C",2024-01-26 10:54:00,33.504,56.8115942,0.20281423,0.02868226,"Good",54,2024-01-26 10:57:55,208,262
0,"Trial12","27C",2024-01-26 11:04:00,34.891,45.0532725,0.52716645,0.08551769,"Good",52,2024-01-26 11:11:50,444,496
0,"Trial12","27C",2024-01-26 11:14:00,35.095,38.6740332,0.5998144,0.09996907,"Good",56,2024-01-26 11:14:28,0,56
0,"Trial12","27C",2024-01-26 11:24:00,36.273,32.2147651,0.76959063,0.16793844,"Good",40,2024-01-26 11:25:48,88,128
0,"Trial12","27C",2024-01-26 11:34:00,37.275,28.5535379,0.81118371,0.18138619,"Good",42,2024-01-26 11:36:03,102,144
0,"Trial12","27C",2024-01-26 11:44:00,38.272,28.458498,0.82902317,0.19019096,"Good",42,2024-01-26 11:46:03,102,144
0,"Trial12","27C",2024-01-26 11:54:00,39.272,32.5371207,0.72378799,0.15431212,"Good",42,2024-01-26 11:56:03,102,144
0,"Trial12","27C",2024-01-26 12:04:00,40.216,6.07375271,8.28794844,2.93023227,"Good",84,2024-01-26 12:06:40,118,202
0,"Trial12","27C",2024-01-26 12:14:00,41.411,57.1428571,0.35968736,0.04021427,"Flatline",84,2024-01-26 12:17:52,190,274
0,"Trial12","27C",2024-01-26 12:24:00,42.499,63.446138,0.30000629,0.01209742,"Discard",582.075,2024-01-26 12:28:51.0375,0,582.075
0,"Trial12","27C",2024-01-26 12:34:00,43.069,61.0268949,0.31425363,0.02173738,"Discard",205.775,2024-01-26 12:35:42.8875,0,205.775
1,"Trial12","27C",2024-01-26 09:54:00,28.281,48.6075949,0.0470964,0.00941928,"Good",32,2024-01-26 09:56:28,132,164
1,"Trial12","27C",2024-01-26 10:04:00,28.366,51.9922631,0.06248214,0.00827596,"Good",66,2024-01-26 10:05:47,74,140
1,"Trial12","27C",2024-01-26 10:14:00,29.376,64.5614035,0.0329205,0.00393475,"Good",66,2024-01-26 10:15:47,74,140
1,"Trial12","27C",2024-01-26 10:24:00,30.359,60.0938967,0.03417828,0.00423929,"Good",66,2024-01-26 10:25:47,74,140
1,"Trial12","27C",2024-01-26 10:34:00,31.339,68.0652681,0.04350674,0.00505756,"Good",66,2024-01-26 10:35:47,74,140
1,"Trial12","27C",2024-01-26 10:44:00,32.303,61.5145631,0.03934376,0.00480661,"Good",66,2024-01-26 10:46:35,122,188
1,"Trial12","27C",2024-01-26 10:54:00,33.283,62.9136227,0.045147,0.00573367,"Good",60,2024-01-26 10:56:16,106,166
1,"Trial12","27C",2024-01-26 11:04:00,34.685,64.2387012,0.09197291,0.01168057,"Good",58,2024-01-26 11:10:43,374,432
1,"Trial12","27C",2024-01-26 11:14:00,35.293,67.3196794,0.09746368,0.01218296,"Good",58,2024-01-26 11:16:19,110,168
1,"Trial12","27C",2024-01-26 11:24:00,36.66,73.5820133,0.08525779,0.01091614,"Good",50,2024-01-26 11:30:03,338,388
1,"Trial12","27C",2024-01-26 11:34:00,37.244,67.4247492,0.12616041,0.01923928,"Good",38,2024-01-26 11:35:51,92,130
1,"Trial12","27C",2024-01-26 11:44:00,38.18,42.9184549,0.24054192,0.04717415,"Good",38,2024-01-26 11:45:51,92,130
1,"Trial12","27C",2024-01-26 11:54:00,39.583,35.218325,0.51431268,0.07936017,"Good",74,2024-01-26 12:00:37,360,434
1,"Trial12","27C",2024-01-26 12:04:00,40.28,6.28930818,17.6041952,7.18688258,"Good",110,2024-01-26 12:06:55,120,230
1,"Trial12","27C",2024-01-26 12:14:00,41.671,44.3357783,0.44171275,0.05317597,"Flatline",94,2024-01-26 12:20:49,362,456
1,"Trial12","27C",2024-01-26 12:24:00,42.451,44.214876,0.40983652,0.01978709,"Discard",582.075,2024-01-26 12:28:51.0375,0,582.075
1,"Trial12","27C",2024-01-26 12:34:00,43.046,42.006656,0.48496206,0.04055457,"Discard",205.775,2024-01-26 12:35:42.8875,0,205.775
