"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
2,"Trial14","27C",2024-01-30 09:40:00,38.388,25.5813954,0.95182838,0.27476919,"Good",30,2024-01-30 09:46:09,354,384
2,"Trial14","27C",2024-01-30 09:50:00,39.186,2.17785844,42.8029497,17.474231,"Good",268,2024-01-30 09:54:10,116,384
2,"Trial14","27C",2024-01-30 10:00:00,40.587,27.8907612,0.7478247,0.16318873,"Flatline",46,2024-01-30 10:08:19,476,522
2,"Trial14","27C",2024-01-30 10:10:00,41.569,38.0058651,0.50686175,0.09578787,"Discard",46,2024-01-30 10:18:19,476,522
2,"Trial14","27C",2024-01-30 10:20:00,42.284,39.8897692,0.47667236,0.02423062,"Discard",582.075,2024-01-30 10:24:51.0375,0,582.075
2,"Trial14","27C",2024-01-30 10:30:00,42.762,42.3615338,0.55498053,0.10132512,"Discard",43.275,2024-01-30 10:30:21.6375,0,43.275
3,"Trial14","27C",2024-01-30 07:50:00,27.494,40.4076207,0.45989641,0.07364236,"Good",58,2024-01-30 07:57:29,420,478
3,"Trial14","27C",2024-01-30 08:00:00,28.267,59.7560976,0.23152275,0.03274226,"Good",50,2024-01-30 08:05:09,284,334
3,"Trial14","27C",2024-01-30 08:10:00,29.254,64.7987774,0.16734366,0.02277259,"Good",50,2024-01-30 08:15:09,284,334
3,"Trial14","27C",2024-01-30 08:20:00,30.285,65.6534954,0.16672955,0.02248181,"Good",50,2024-01-30 08:25:09,284,334
3,"Trial14","27C",2024-01-30 08:30:00,31.454,71.092952,0.07259452,0.009451,"Good",50,2024-01-30 08:37:25,420,470
3,"Trial14","27C",2024-01-30 08:40:00,32.051,74.611399,0.10766854,0.01378554,"Good",50,2024-01-30 08:42:55,150,200
3,"Trial14","27C",2024-01-30 08:50:00,33.062,58.2644628,0.18479118,0.02667231,"Good",50,2024-01-30 08:53:13,168,218
3,"Trial14","27C",2024-01-30 09:00:00,34.032,64.0657084,0.10354756,0.01422335,"Good",50,2024-01-30 09:03:13,168,218
3,"Trial14","27C",2024-01-30 09:10:00,35.027,74.5797249,0.14559563,0.01849066,"Good",50,2024-01-30 09:13:13,168,218
3,"Trial14","27C",2024-01-30 09:20:00,36.013,61.7283951,0.24051603,0.03367898,"Good",50,2024-01-30 09:23:13,168,218
3,"Trial14","27C",2024-01-30 09:30:00,37.517,73.8840431,0.14100815,0.01805424,"Good",50,2024-01-30 09:37:53,448,498
3,"Trial14","27C",2024-01-30 09:40:00,38.401,49.2,0.43662456,0.06737263,"Good",52,2024-01-30 09:47:38,432,484
3,"Trial14","27C",2024-01-30 09:50:00,39.21,15.93361,2.65731498,0.64449355,"Good",64,2024-01-30 09:55:18,286,350
3,"Trial14","27C",2024-01-30 10:00:00,40.599,57.2668113,0.33653587,0.05771543,"Flatline",36,2024-01-30 10:09:14,536,572
3,"Trial14","27C",2024-01-30 10:10:00,41.2,60.1602205,0.33191115,0.01374636,"Discard",582.075,2024-01-30 10:14:51.0375,0,582.075
3,"Trial14","27C",2024-01-30 10:20:00,42.196,62.1606505,0.30069813,0.01224538,"Discard",582.075,2024-01-30 10:24:51.0375,0,582.075
3,"Trial14","27C",2024-01-30 10:30:00,42.686,62.5592417,0.27136021,0.04045199,"Discard",43.275,2024-01-30 10:30:21.6375,0,43.275
4,"Trial14","27C",2024-01-30 07:50:00,27.268,64.6153846,0.30185258,0.04603209,"Good",40,2024-01-30 07:56:22,362,402
4,"Trial14","27C",2024-01-30 08:00:00,27.696,82.0627803,0.11158477,0.01417128,"Good",46,2024-01-30 08:01:39,76,122
4,"Trial14","27C",2024-01-30 08:10:00,29.211,82.2857143,0.10802144,0.01456561,"Good",40,2024-01-30 08:14:56,276,316
4,"Trial14","27C",2024-01-30 08:20:00,30.524,90.5660377,0.12036171,0.01448985,"Good",46,2024-01-30 08:28:21,478,524
4,"Trial14","27C",2024-01-30 08:30:00,31.411,96.0408685,0.04482563,0.00459901,"Good",60,2024-01-30 08:37:46,436,496
4,"Trial14","27C",2024-01-30 08:40:00,32.228,88.8888889,0.1757578,0.01863029,"Good",60,2024-01-30 08:46:38,368,428
4,"Trial14","27C",2024-01-30 08:50:00,33.047,97.188755,0.15909389,0.01440368,"Good",76,2024-01-30 08:54:32,234,310
4,"Trial14","27C",2024-01-30 09:00:00,33.996,91.7197452,0.16146853,0.01505702,"Good",76,2024-01-30 09:04:32,234,310
4,"Trial14","27C",2024-01-30 09:10:00,34.947,91.663899,0.10614779,0.00985558,"Good",76,2024-01-30 09:14:32,234,310
4,"Trial14","27C",2024-01-30 09:20:00,35.95,86.0230548,0.28347807,0.02004493,"Good",140,2024-01-30 09:24:48,218,358
4,"Trial14","27C",2024-01-30 09:30:00,36.865,33.877371,0.65034449,0.11321045,"Good",58,2024-01-30 09:32:59,150,208
4,"Trial14","27C",2024-01-30 09:40:00,38.216,31.2816799,0.62947256,0.14441091,"Good",38,2024-01-30 09:47:29,430,468
4,"Trial14","27C",2024-01-30 09:50:00,39.02,3.16205534,9.74860567,3.9798516,"Good",110,2024-01-30 09:55:31,276,386
4,"Trial14","27C",2024-01-30 10:00:00,40.014,7.1954211,5.01373568,1.44734082,"Good",110,2024-01-30 10:05:31,276,386
4,"Trial14","27C",2024-01-30 10:10:00,40.61,124.055666,0.25417517,0.03491364,"Flatline",26,2024-01-30 10:10:57,44,70
4,"Trial14","27C",2024-01-30 10:20:00,42,131.785346,0.17185787,0.00480733,"Discard",582.075,2024-01-30 10:24:51.0375,0,582.075
4,"Trial14","27C",2024-01-30 10:30:00,42.513,125.13181,0.19204942,0.02024379,"Discard",43.275,2024-01-30 10:30:21.6375,0,43.275
5,"Trial14","27C",2024-01-30 07:50:00,27.182,51.1444357,0.09222827,0.01742951,"Good",34,2024-01-30 07:52:21,124,158
5,"Trial14","27C",2024-01-30 08:00:00,28.443,53.8071066,0.11173238,0.01520485,"Good",60,2024-01-30 08:05:16,286,346
5,"Trial14","27C",2024-01-30 08:10:00,29.43,58.4365656,0.14841872,0.01948833,"Good",60,2024-01-30 08:15:16,286,346
5,"Trial14","27C",2024-01-30 08:20:00,30.544,53.5031847,0.14040492,0.01985625,"Good",56,2024-01-30 08:26:16,348,404
5,"Trial14","27C",2024-01-30 08:30:00,31.625,51.5227159,0.15662289,0.02361179,"Good",52,2024-01-30 08:37:22,416,468
5,"Trial14","27C",2024-01-30 08:40:00,32.023,43.575419,0.09846905,0.01895038,"Good",38,2024-01-30 08:41:39,80,118
5,"Trial14","27C",2024-01-30 08:50:00,33.34,52.6027397,0.11216491,0.01485661,"Good",66,2024-01-30 08:54:37,244,310
5,"Trial14","27C",2024-01-30 09:00:00,34.095,53.2637076,0.10515882,0.01777509,"Good",40,2024-01-30 09:02:26,126,166
5,"Trial14","27C",2024-01-30 09:10:00,35.679,48.1069042,0.12482013,0.0286357,"Good",24,2024-01-30 09:18:04,472,496
5,"Trial14","27C",2024-01-30 09:20:00,36.266,77.6419842,0.05736204,0.00845757,"Good",36,2024-01-30 09:24:14,236,272
5,"Trial14","27C",2024-01-30 09:30:00,37.103,70.886076,0.11376603,0.01608895,"Good",42,2024-01-30 09:32:47,146,188
5,"Trial14","27C",2024-01-30 09:40:00,38.376,54.9152542,0.385545,0.07286116,"Good",32,2024-01-30 09:45:22,306,338
5,"Trial14","27C",2024-01-30 09:50:00,39.597,10.3078024,4.97246776,1.37911442,"Good",76,2024-01-30 09:57:04,386,462
5,"Trial14","27C",2024-01-30 10:00:00,40.388,88.382993,0.24121994,0.01622621,"Flatline",150,2024-01-30 10:04:53,218,368
5,"Trial14","27C",2024-01-30 10:10:00,41.469,97.7928693,0.15811038,0.0225872,"Discard",30,2024-01-30 10:16:25,370,400
5,"Trial14","27C",2024-01-30 10:20:00,42.368,95.3020134,0.21250248,0.00699082,"Discard",582.075,2024-01-30 10:24:51.0375,0,582.075
