"","input 0 Last (C)","input 1 Last (C)","input 2 Last (C)","input 3 Last (C)","input 4 Last (C)","input 5 Last (C)"
"2024-01-23T13:21:44-05:00","35.104","35.157","34.869","34.692","34.690","34.846"
"2024-01-23T13:22:44-05:00","35.198","35.253","34.966","34.774","34.788","34.940"
"2024-01-23T13:23:44-05:00","35.304","35.360","35.077","34.892","34.900","35.046"
"2024-01-23T13:24:44-05:00","35.399","35.462","35.175","34.997","35.022","35.145"
"2024-01-23T13:25:44-05:00","35.498","35.564","35.279","35.095","35.125","35.245"
"2024-01-23T13:26:44-05:00","35.595","35.663","35.377","35.201","35.229","35.338"
"2024-01-23T13:27:44-05:00","35.695","35.767","35.483","35.295","35.333","35.443"
"2024-01-23T13:28:44-05:00","35.800","35.865","35.586","35.409","35.438","35.541"
"2024-01-23T13:29:44-05:00","35.900","35.958","35.680","35.494","35.531","35.635"
"2024-01-23T13:30:44-05:00","36.007","36.058","35.781","35.596","35.631","35.736"
"2024-01-23T13:31:44-05:00","36.102","36.155","35.881","35.697","35.727","35.839"
"2024-01-23T13:32:44-05:00","36.198","36.249","35.980","35.790","35.827","35.942"
"2024-01-23T13:33:44-05:00","36.290","36.344","36.075","35.893","35.923","36.041"
"2024-01-23T13:34:44-05:00","36.370","36.427","36.157","35.971","36.010","36.131"
"2024-01-23T13:35:44-05:00","36.472","36.520","36.256","36.065","36.109","36.233"
"2024-01-23T13:36:44-05:00","36.571","36.620","36.354","36.168","36.213","36.333"
"2024-01-23T13:37:44-05:00","36.671","36.714","36.452","36.259","36.315","36.432"
"2024-01-23T13:38:44-05:00","36.778","36.816","36.549","36.370","36.413","36.529"
"2024-01-23T13:39:44-05:00","36.870","36.906","36.646","36.460","36.519","36.629"
"2024-01-23T13:40:44-05:00","36.956","37.011","36.743","36.571","36.618","36.727"
"2024-01-23T13:41:44-05:00","37.039","37.107","36.839","36.658","36.714","36.827"
"2024-01-23T13:42:44-05:00","37.133","37.193","36.938","36.764","36.814","36.930"
"2024-01-23T13:43:44-05:00","37.257","37.278","37.031","36.858","36.911","37.026"
"2024-01-23T13:44:44-05:00","37.337","37.376","37.127","36.938","37.006","37.123"
"2024-01-23T13:45:44-05:00","37.432","37.465","37.224","37.049","37.105","37.227"
"2024-01-23T13:46:44-05:00","37.531","37.551","37.318","37.124","37.202","37.331"
"2024-01-23T13:47:44-05:00","37.642","37.661","37.422","37.249","37.308","37.436"
"2024-01-23T13:48:44-05:00","37.780","37.753","37.522","37.325","37.409","37.532"
"2024-01-23T13:49:44-05:00","37.902","37.855","37.623","37.438","37.511","37.634"
"2024-01-23T13:50:44-05:00","38.012","37.950","37.719","37.526","37.608","37.729"
"2024-01-23T13:51:44-05:00","38.119","38.056","37.822","37.632","37.708","37.828"
"2024-01-23T13:52:44-05:00","38.210","38.148","37.922","37.720","37.810","37.928"
"2024-01-23T13:53:44-05:00","38.273","38.241","38.015","37.826","37.903","38.023"
"2024-01-23T13:54:44-05:00","38.376","38.367","38.130","37.936","38.017","38.135"
"2024-01-23T13:55:44-05:00","38.476","38.468","38.235","38.049","38.113","38.236"
"2024-01-23T13:56:44-05:00","38.573","38.571","38.349","38.170","38.220","38.349"
"2024-01-23T13:57:44-05:00","38.654","38.700","38.454","38.267","38.319","38.450"
"2024-01-23T13:58:44-05:00","38.745","38.802","38.559","38.381","38.417","38.551"
"2024-01-23T13:59:44-05:00","38.832","38.887","38.658","38.465","38.511","38.652"
"2024-01-23T14:00:44-05:00","38.920","38.993","38.759","38.578","38.605","38.752"
"2024-01-23T14:01:44-05:00","39.003","39.083","38.855","38.666","38.701","38.846"
"2024-01-23T14:02:44-05:00","39.096","39.180","38.954","38.772","38.796","38.944"
"2024-01-23T14:03:44-05:00","39.188","39.275","39.049","38.864","38.893","39.042"
"2024-01-23T14:04:44-05:00","39.290","39.365","39.146","38.967","38.991","39.139"
"2024-01-23T14:05:44-05:00","39.386","39.464","39.252","39.067","39.088","39.239"
"2024-01-23T14:06:44-05:00","39.470","39.552","39.348","39.157","39.175","39.328"
"2024-01-23T14:07:44-05:00","39.566","39.635","39.448","39.264","39.268","39.427"
"2024-01-23T14:08:44-05:00","39.657","39.743","39.547","39.353","39.363","39.528"
"2024-01-23T14:09:44-05:00","39.761","39.847","39.651","39.474","39.471","39.628"
"2024-01-23T14:10:44-05:00","39.860","39.961","39.760","39.559","39.581","39.735"
"2024-01-23T14:11:44-05:00","39.961","40.062","39.858","39.677","39.680","39.835"
"2024-01-23T14:12:44-05:00","40.080","40.168","39.968","39.770","39.790","39.947"
"2024-01-23T14:13:44-05:00","40.186","40.282","40.071","39.889","39.883","40.041"
"2024-01-23T14:14:44-05:00","40.295","40.400","40.177","39.976","39.984","40.140"
"2024-01-23T14:15:44-05:00","40.392","40.496","40.280","40.097","40.090","40.238"
"2024-01-23T14:16:44-05:00","40.496","40.606","40.384","40.185","40.188","40.335"
"2024-01-23T14:17:44-05:00","40.585","40.696","40.479","40.293","40.278","40.429"
"2024-01-23T14:18:44-05:00","40.674","40.799","40.581","40.384","40.378","40.531"
"2024-01-23T14:19:44-05:00","40.793","40.909","40.694","40.503","40.493","40.649"
"2024-01-23T14:20:44-05:00","40.883","41.000","40.794","40.599","40.590","40.750"
"2024-01-23T14:21:44-05:00","40.984","41.110","40.900","40.712","40.694","40.856"
"2024-01-23T14:22:44-05:00","41.086","41.205","41.001","40.804","40.791","40.954"
"2024-01-23T14:23:44-05:00","41.182","41.307","41.095","40.894","40.881","41.048"
"2024-01-23T14:24:44-05:00","41.279","41.403","41.188","40.991","40.974","41.139"
"2024-01-23T14:25:44-05:00","41.376","41.509","41.295","41.096","41.082","41.238"
"2024-01-23T14:26:44-05:00","41.471","41.604","41.400","41.210","41.186","41.345"
"2024-01-23T14:27:44-05:00","41.550","41.683","41.482","41.279","41.265","41.431"
"2024-01-23T14:28:44-05:00","41.645","41.781","41.580","41.392","41.368","41.527"
"2024-01-23T14:29:44-05:00","41.733","41.880","41.676","41.474","41.462","41.622"
"2024-01-23T14:30:44-05:00","41.840","41.953","41.773","41.587","41.559","41.722"
"2024-01-23T14:31:44-05:00","41.942","42.055","41.873","41.666","41.657","41.813"
"2024-01-23T14:32:44-05:00","42.026","42.151","41.961","41.772","41.742","41.901"
"2024-01-23T14:33:44-05:00","42.119","42.246","42.057","41.848","41.841","42.006"
"2024-01-23T14:34:44-05:00","42.229","42.355","42.159","41.964","41.941","42.112"
"2024-01-23T14:35:44-05:00","42.325","42.453","42.258","42.053","42.034","42.210"
"2024-01-23T14:36:44-05:00","42.413","42.533","42.354","42.150","42.131","42.310"
"2024-01-23T14:37:44-05:00","42.501","42.626","42.445","42.237","42.219","42.400"
"2024-01-23T14:38:44-05:00","42.591","42.698","42.545","42.336","42.317","42.495"
"2024-01-23T14:39:44-05:00","42.694","42.815","42.647","42.431","42.420","42.597"
"2024-01-23T14:40:44-05:00","42.796","42.917","42.750","42.529","42.522","42.694"
"2024-01-23T14:41:44-05:00","","","","","",""
"2024-01-23T14:42:44-05:00","","","","","",""
"2024-01-23T14:43:44-05:00","","","","","",""
"2024-01-23T14:44:44-05:00","","","","","",""
"2024-01-23T14:45:44-05:00","","","","","",""
"2024-01-23T14:46:44-05:00","","","","","",""
"2024-01-23T14:47:44-05:00","","","","","",""
"2024-01-23T14:48:44-05:00","","","","","",""
