"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial2","27C",2024-01-17 10:19:00,27.959,85.7142857,0.0533745,0.0079566,"Good",32,2024-01-17 10:26:14,418,450
0,"Trial2","27C",2024-01-17 10:29:00,28.678,88.2082695,0.03844181,0.00449927,"Good",50,2024-01-17 10:33:19,234,284
0,"Trial2","27C",2024-01-17 10:39:00,29.844,77.099587,0.06940762,0.00823717,"Good",56,2024-01-17 10:44:12,284,340
0,"Trial2","27C",2024-01-17 10:49:00,30.798,82.5291181,0.05568103,0.00701515,"Good",46,2024-01-17 10:54:53,330,376
0,"Trial2","27C",2024-01-17 10:59:00,32.093,88.8217523,0.05412413,0.00765431,"Good",34,2024-01-17 11:07:41,504,538
0,"Trial2","27C",2024-01-17 11:09:00,32.696,90.4441454,0.05798987,0.00768095,"Good",38,2024-01-17 11:13:19,240,278
0,"Trial2","27C",2024-01-17 11:19:00,33.697,93.9271255,0.05176118,0.00673873,"Good",38,2024-01-17 11:23:19,240,278
0,"Trial2","27C",2024-01-17 11:29:00,34.792,96.0893855,0.05603155,0.00844707,"Good",28,2024-01-17 11:34:26,312,340
0,"Trial2","27C",2024-01-17 11:39:00,35.573,94.9033392,0.05289969,0.00554539,"Good",58,2024-01-17 11:42:13,164,222
0,"Trial2","27C",2024-01-17 11:49:00,36.955,80.6517312,0.08053297,0.01381129,"Good",26,2024-01-17 11:56:45,452,478
0,"Trial2","27C",2024-01-17 11:59:00,37.536,94.6478873,0.14814107,0.0225913,"Good",28,2024-01-17 12:02:32,198,226
0,"Trial2","27C",2024-01-17 12:09:00,38.988,81.5533981,0.11017487,0.01680151,"Good",32,2024-01-17 12:16:16,420,452
0,"Trial2","27C",2024-01-17 12:19:00,39.954,27.6969393,1.29420932,0.26417937,"Good",54,2024-01-17 12:27:07,460,514
0,"Trial2","27C",2024-01-17 12:29:00,40.846,11.0208407,5.22787156,1.39720745,"Good",74,2024-01-17 12:35:57,380,454
0,"Trial2","27C",2024-01-17 12:39:00,41.797,76.0228773,0.29328837,0.03432681,"Flatline",58,2024-01-17 12:45:51,382,440
0,"Trial2","27C",2024-01-17 12:49:00,42.575,75.0064572,0.27654269,0.0102564,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
0,"Trial2","27C",2024-01-17 12:59:00,43.504,75.2750042,0.27261538,0.01155108,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
1,"Trial2","27C",2024-01-17 10:19:00,27.826,65.5800575,0.21212465,0.02785333,"Unsure",54,2024-01-17 10:25:29,362,416
1,"Trial2","27C",2024-01-17 10:29:00,28.82,75.7532281,0.14981778,0.01830316,"Unsure",54,2024-01-17 10:35:59,392,446
1,"Trial2","27C",2024-01-17 10:39:00,29.549,68.261851,0.19701433,0.02462679,"Unsure",56,2024-01-17 10:42:58,210,266
1,"Trial2","27C",2024-01-17 10:49:00,30.531,69.9135184,0.16785615,0.02081999,"Unsure",56,2024-01-17 10:52:58,210,266
1,"Trial2","27C",2024-01-17 10:59:00,31.549,69.2624828,0.13898819,0.01737352,"Unsure",56,2024-01-17 11:02:58,210,266
1,"Trial2","27C",2024-01-17 11:09:00,32.318,67.1726755,0.10368538,0.01338573,"Unsure",54,2024-01-17 11:10:15,48,102
1,"Trial2","27C",2024-01-17 11:19:00,33.643,78.7602552,0.17776846,0.02080622,"Unsure",56,2024-01-17 11:23:46,258,314
1,"Trial2","27C",2024-01-17 11:29:00,34.881,76.300578,0.25014948,0.02832385,"Unsure",62,2024-01-17 11:36:29,418,480
1,"Trial2","27C",2024-01-17 11:39:00,35.55,81.405803,0.24327421,0.02654339,"Unsure",62,2024-01-17 11:43:35,244,306
1,"Trial2","27C",2024-01-17 11:49:00,36.44,26.2370541,0.67063239,0.14995796,"Unsure",48,2024-01-17 11:52:48,204,252
1,"Trial2","27C",2024-01-17 11:59:00,38.051,23.2108317,0.59894252,0.14973563,"Unsure",40,2024-01-17 12:08:20,540,580
1,"Trial2","27C",2024-01-17 12:09:00,38.924,26.7206478,0.78264799,0.16319339,"Unsure",52,2024-01-17 12:17:32,486,538
1,"Trial2","27C",2024-01-17 12:19:00,39.406,21.9360199,0.9695562,0.20216644,"Unsure",66,2024-01-17 12:22:53,200,266
1,"Trial2","27C",2024-01-17 12:29:00,40.417,11.598513,5.91736905,1.5814834,"Unsure",78,2024-01-17 12:32:41,182,260
1,"Trial2","27C",2024-01-17 12:39:00,41.673,84.1216216,0.27536941,0.03004527,"Flatline",60,2024-01-17 12:45:14,344,404
1,"Trial2","27C",2024-01-17 12:49:00,42.434,85.2865256,0.24890017,0.00865511,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
1,"Trial2","27C",2024-01-17 12:59:00,43.358,84.15356,0.25747924,0.01031569,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
2,"Trial2","27C",2024-01-17 10:19:00,27.739,84.3956044,0.07581158,0.01838701,"Good",12,2024-01-17 10:26:44,458,470
2,"Trial2","27C",2024-01-17 10:29:00,28.702,79.541109,0.09659918,0.01326892,"Good",40,2024-01-17 10:36:46,446,486
2,"Trial2","27C",2024-01-17 10:39:00,29.329,67.5422139,0.18191194,0.03267235,"Good",28,2024-01-17 10:42:38,204,232
2,"Trial2","27C",2024-01-17 10:49:00,30.308,69.5652174,0.20877147,0.04555767,"Good",18,2024-01-17 10:52:23,194,212
2,"Trial2","27C",2024-01-17 10:59:00,31.426,83.7513631,0.06768326,0.01178214,"Good",24,2024-01-17 11:03:26,254,278
2,"Trial2","27C",2024-01-17 11:09:00,32.31,65.2631579,0.25935052,0.03267509,"Good",58,2024-01-17 11:12:35,186,244
2,"Trial2","27C",2024-01-17 11:19:00,33.696,68.0981595,0.22340526,0.03624112,"Good",34,2024-01-17 11:26:51,454,488
2,"Trial2","27C",2024-01-17 11:29:00,34.493,85.4732896,0.05735781,0.0091846,"Good",28,2024-01-17 11:34:40,326,354
2,"Trial2","27C",2024-01-17 11:39:00,35.372,96.2080173,0.06586654,0.01068496,"Good",24,2024-01-17 11:43:58,286,310
2,"Trial2","27C",2024-01-17 11:49:00,36.374,111.326861,0.10283226,0.01550255,"Good",24,2024-01-17 11:53:58,286,310
2,"Trial2","27C",2024-01-17 11:59:00,37.539,105.284148,0.11470127,0.01709866,"Good",26,2024-01-17 12:05:27,374,400
2,"Trial2","27C",2024-01-17 12:09:00,38.052,96.5003723,0.06201154,0.00836164,"Unsure",34,2024-01-17 12:10:43,86,120
2,"Trial2","27C",2024-01-17 12:19:00,39.055,47.4164134,0.35623566,0.06855759,"Unsure",34,2024-01-17 12:20:43,86,120
2,"Trial2","27C",2024-01-17 12:29:00,40.237,19.5320448,1.04342685,0.25306818,"Unsure",54,2024-01-17 12:32:39,192,246
2,"Trial2","27C",2024-01-17 12:39:00,41.323,7.85597381,8.41205732,3.7619864,"Flatline",56,2024-01-17 12:43:42,254,310
2,"Trial2","27C",2024-01-17 12:49:00,42.309,77.1096774,0.25666292,0.00938453,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
2,"Trial2","27C",2024-01-17 12:59:00,43.242,77.1220421,0.2647287,0.01108827,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
3,"Trial2","27C",2024-01-17 10:19:00,27.565,67.0157068,0.05800358,0.01009713,"Good",30,2024-01-17 10:25:11,356,386
3,"Trial2","27C",2024-01-17 10:29:00,28.685,63.566804,0.05439637,0.00802031,"Good",44,2024-01-17 10:36:10,408,452
3,"Trial2","27C",2024-01-17 10:39:00,29.511,71.459695,0.14705182,0.02269059,"Good",36,2024-01-17 10:44:38,320,356
3,"Trial2","27C",2024-01-17 10:49:00,30.381,62.2641509,0.10429105,0.02174619,"Good",22,2024-01-17 10:53:25,254,276
3,"Trial2","27C",2024-01-17 10:59:00,31.198,71.3459951,0.169469,0.02786053,"Good",32,2024-01-17 11:01:48,152,184
3,"Trial2","27C",2024-01-17 11:09:00,32.284,70.2842377,0.17300074,0.02924246,"Good",30,2024-01-17 11:12:35,200,230
3,"Trial2","27C",2024-01-17 11:19:00,33.266,73.9172281,0.18996863,0.03306929,"Good",28,2024-01-17 11:22:20,186,214
3,"Trial2","27C",2024-01-17 11:29:00,34.271,75.2238806,0.07997895,0.01219668,"Good",34,2024-01-17 11:33:01,224,258
3,"Trial2","27C",2024-01-17 11:39:00,35.133,69.1176471,0.0906951,0.01309071,"Good",42,2024-01-17 11:41:27,126,168
3,"Trial2","27C",2024-01-17 11:49:00,36.637,82.0668693,0.06766301,0.00997637,"Good",34,2024-01-17 11:56:29,432,466
3,"Trial2","27C",2024-01-17 11:59:00,37.014,83.5164835,0.11625925,0.01526559,"Good",42,2024-01-17 12:01:03,102,144
3,"Trial2","27C",2024-01-17 12:09:00,38.54,83.8554217,0.11010637,0.01433463,"Good",42,2024-01-17 12:15:39,378,420
3,"Trial2","27C",2024-01-17 12:19:00,39.034,70.5306122,0.07379656,0.01213208,"Good",32,2024-01-17 12:20:58,102,134
3,"Trial2","27C",2024-01-17 12:29:00,40.199,45.5120101,0.28789765,0.05170795,"Good",40,2024-01-17 12:32:30,190,230
3,"Trial2","27C",2024-01-17 12:39:00,41.49,52.5283019,0.36767267,0.06712754,"Flatline",36,2024-01-17 12:45:28,370,406
3,"Trial2","27C",2024-01-17 12:49:00,42.299,55.2281819,0.34530139,0.01491475,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
3,"Trial2","27C",2024-01-17 12:59:00,43.229,55.1380715,0.36245307,0.01796613,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
4,"Trial2","27C",2024-01-17 10:19:00,27.222,55.6118755,0.41654829,0.07251175,"Unsure",36,2024-01-17 10:22:44,206,242
4,"Trial2","27C",2024-01-17 10:29:00,28.594,53.82263,0.28915508,0.060293,"Good",26,2024-01-17 10:36:17,424,450
4,"Trial2","27C",2024-01-17 10:39:00,29.113,52.1285838,0.39682857,0.07782449,"Good",30,2024-01-17 10:41:21,126,156
4,"Trial2","27C",2024-01-17 10:49:00,30.182,55.3220339,0.22377738,0.03782528,"Good",38,2024-01-17 10:52:13,174,212
4,"Trial2","27C",2024-01-17 10:59:00,31.203,54.8755884,0.23655584,0.03998524,"Good",38,2024-01-17 11:02:13,174,212
4,"Trial2","27C",2024-01-17 11:09:00,32.206,54.2553192,0.10188727,0.01722209,"Good",38,2024-01-17 11:12:43,204,242
4,"Trial2","27C",2024-01-17 11:19:00,32.982,63.972485,0.18218516,0.02295317,"Good",60,2024-01-17 11:20:10,40,100
4,"Trial2","27C",2024-01-17 11:29:00,33.898,68.3003953,0.18108333,0.02976992,"Good",32,2024-01-17 11:29:28,12,44
4,"Trial2","27C",2024-01-17 11:39:00,35.168,76.5174739,0.22708883,0.03119305,"Good",42,2024-01-17 11:42:41,200,242
4,"Trial2","27C",2024-01-17 11:49:00,36.374,35.7111597,0.64260889,0.10862073,"Unsure",58,2024-01-17 11:55:03,334,392
4,"Trial2","27C",2024-01-17 11:59:00,36.955,94.4444444,0.19907137,0.02760623,"Good",34,2024-01-17 12:00:31,74,108
4,"Trial2","27C",2024-01-17 12:09:00,37.984,81.6944024,0.19286189,0.02843593,"Good",34,2024-01-17 12:10:11,54,88
4,"Trial2","27C",2024-01-17 12:19:00,39.173,59.2592593,0.41667262,0.08688225,"Good",24,2024-01-17 12:23:04,232,256
4,"Trial2","27C",2024-01-17 12:29:00,40.149,8.30449827,4.1649955,1.31708722,"Good",76,2024-01-17 12:32:18,160,236
4,"Trial2","27C",2024-01-17 12:39:00,41.146,66.3072776,0.32283991,0.04981528,"Flatline",38,2024-01-17 12:42:35,196,234
4,"Trial2","27C",2024-01-17 12:49:00,42.22,70.0352931,0.2995429,0.0114954,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
4,"Trial2","27C",2024-01-17 12:59:00,43.129,68.5287798,0.30274202,0.01345852,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
5,"Trial2","27C",2024-01-17 10:19:00,27.575,65.7710908,0.24219685,0.03358666,"Good",48,2024-01-17 10:24:44,320,368
5,"Trial2","27C",2024-01-17 10:29:00,28.701,68.1818182,0.2622469,0.03228036,"Good",58,2024-01-17 10:35:55,386,444
5,"Trial2","27C",2024-01-17 10:39:00,29.519,62.5994695,0.19206288,0.02479521,"Good",58,2024-01-17 10:43:13,224,282
5,"Trial2","27C",2024-01-17 10:49:00,30.573,67.3388865,0.17120993,0.02123598,"Good",58,2024-01-17 10:54:47,318,376
5,"Trial2","27C",2024-01-17 10:59:00,31.513,71.1354309,0.28412685,0.0349736,"Good",56,2024-01-17 11:03:56,268,324
5,"Trial2","27C",2024-01-17 11:09:00,32.791,74.267101,0.28326673,0.04535898,"Discard",32,2024-01-17 11:16:36,440,472
5,"Trial2","27C",2024-01-17 11:19:00,33.697,75.161987,0.17164267,0.03133752,"Good",24,2024-01-17 11:25:12,360,384
5,"Trial2","27C",2024-01-17 11:29:00,34.668,72.2408027,0.13234812,0.02501144,"Good",24,2024-01-17 11:35:24,372,396
5,"Trial2","27C",2024-01-17 11:39:00,35.451,63.202847,0.18099709,0.02936161,"Good",36,2024-01-17 11:43:18,240,276
5,"Trial2","27C",2024-01-17 11:49:00,36.343,67.9045093,0.13313972,0.02317665,"Good",30,2024-01-17 11:52:35,200,230
5,"Trial2","27C",2024-01-17 11:59:00,37.335,76.7824497,0.04863688,0.00810615,"Good",28,2024-01-17 12:03:00,226,254
5,"Trial2","27C",2024-01-17 12:09:00,38.556,6.00250104,7.21580586,2.72731826,"Good",80,2024-01-17 12:15:02,322,402
5,"Trial2","27C",2024-01-17 12:19:00,39.333,73.6497545,0.30433505,0.03490962,"Flatline",62,2024-01-17 12:22:57,206,268
5,"Trial2","27C",2024-01-17 12:29:00,40.413,74.9451589,0.29227497,0.01083988,"Discard",582.075,2024-01-17 12:33:51.0375,0,582.075
5,"Trial2","27C",2024-01-17 12:39:00,41.407,78.6224709,0.25549512,0.00925561,"Discard",582.075,2024-01-17 12:43:51.0375,0,582.075
5,"Trial2","27C",2024-01-17 12:49:00,42.392,79.8381891,0.2519261,0.0090553,"Discard",582.075,2024-01-17 12:53:51.0375,0,582.075
5,"Trial2","27C",2024-01-17 12:59:00,43.319,79.6343322,0.25076086,0.01033242,"Discard",443.975,2024-01-17 13:02:41.9875,0,443.975
