"Input","Trial","Treatment","date","temperature","Heartrate","sd","std_err","confidence","recording_length","time","start","end"
0,"Trial9","22C",2024-01-25 09:52:00,22.787,33.713784,0.50587028,0.08806071,"Good",60,2024-01-25 09:59:52,442,502
0,"Trial9","22C",2024-01-25 10:02:00,23.542,38.0327869,0.23158468,0.04228138,"Good",48,2024-01-25 10:07:24,300,348
0,"Trial9","22C",2024-01-25 10:12:00,24.551,40,0.35601966,0.06293598,"Good",48,2024-01-25 10:17:24,300,348
0,"Trial9","22C",2024-01-25 10:22:00,25.36,48.582996,0.4437727,0.09683914,"Good",26,2024-01-25 10:25:13,180,206
0,"Trial9","22C",2024-01-25 10:32:00,26.746,44.0677966,0.13054987,0.03489092,"Good",20,2024-01-25 10:39:04,414,434
0,"Trial9","22C",2024-01-25 10:42:00,27.744,40.0417101,0.08978862,0.01563019,"Good",50,2024-01-25 10:49:21,416,466
0,"Trial9","22C",2024-01-25 10:52:00,28.626,40.8441116,0.11643131,0.02283406,"Good",38,2024-01-25 10:58:01,342,380
0,"Trial9","22C",2024-01-25 11:02:00,29.408,46.9993683,0.29318193,0.05182773,"Good",40,2024-01-25 11:06:18,238,278
0,"Trial9","22C",2024-01-25 11:12:00,30.395,52.5641026,0.26964153,0.04160659,"Good",48,2024-01-25 11:16:14,230,278
0,"Trial9","22C",2024-01-25 11:22:00,31.335,56.967033,0.29037412,0.03915404,"Good",58,2024-01-25 11:25:47,198,256
0,"Trial9","22C",2024-01-25 11:32:00,32.311,62.745098,0.25468596,0.0326092,"Good",58,2024-01-25 11:35:33,184,242
0,"Trial9","22C",2024-01-25 11:42:00,33.152,67.4297607,0.32190172,0.04340522,"Good",50,2024-01-25 11:43:27,62,112
0,"Trial9","22C",2024-01-25 11:52:00,34.383,52.519084,0.48333954,0.07286618,"Good",50,2024-01-25 11:56:11,226,276
0,"Trial9","22C",2024-01-25 12:02:00,35.447,70.5490849,0.38538475,0.05244422,"Good",46,2024-01-25 12:07:11,288,334
0,"Trial9","22C",2024-01-25 12:12:00,36.14,75.3926702,0.18217734,0.02049655,"Good",64,2024-01-25 12:14:50,138,202
