"file","heart_rate","sd","std_err","confidence","start","end"
"input_0_F2_Trial4_27C_20240118_104932.txt",63.5379061371841,0.17456268797951,0.0363988366002755,"Good",134,156
"input_0_F2_Trial4_27C_20240118_105932.txt",64.5348837209303,0.167584746164874,0.027185835682704,"Good",402,438
"input_0_F2_Trial4_27C_20240118_110932.txt",69.9029126213593,0.117347028949398,0.017895254147562,"Good",318,356
"input_0_F2_Trial4_27C_20240118_111933.txt",67.7809798270893,0.164008889443,0.023194359580004,"Good",36,80
"input_0_F2_Trial4_27C_20240118_112933.txt",60.7329842931937,0.173285052325946,0.0316373773457946,"Good",204,234
"input_0_F2_Trial4_27C_20240118_113933.txt",54.4938505203406,0.278434986427115,0.055686997285423,"Good",214,242
"input_0_F2_Trial4_27C_20240118_114933.txt",47.3791695030633,0.449070262860081,0.0819886376244136,"Good",92,130
"input_0_F2_Trial4_27C_20240118_115933.txt",47.8935698447893,0.252966526426055,0.0415874407665973,"Good",34,82
"input_0_F2_Trial4_27C_20240118_120933.txt",31.9594166138237,0.433943023470878,0.0925169634615107,"Good",198,240
"input_0_F2_Trial4_27C_20240118_121933.txt",33.8442673206622,0.421037939929294,0.0614146955280775,"Good",134,216
"input_0_F2_Trial4_27C_20240118_122933.txt",40.0215169445939,0.388452263850171,0.0686693074839305,"Good",102,150
"input_0_F2_Trial4_27C_20240118_123933.txt",34.0080971659919,0.477269016683167,0.101754096251189,"Good",402,442
"input_0_F2_Trial4_27C_20240118_124933.txt",35.6435643564356,0.572234150568553,0.108142089578763,"Good",248,294
"input_0_F2_Trial4_27C_20240118_125934.txt",13.8107416879795,2.37453211765555,0.750892986901447,"Good",248,294
"input_0_F2_Trial4_27C_20240118_130934.txt",78.2769230769231,0.264844992593018,0.0360408384880047,"Flatline",138,180
"input_0_F2_Trial4_27C_20240118_131934.txt",79.1935900749547,0.270485095833465,0.0097666507484548,"Discard",0,582.075
"input_0_F2_Trial4_27C_20240118_132934.txt",78.9401553220649,0.281426018457311,0.0117159184445582,"Discard",0,438.775
"input_1_F2_Trial4_27C_20240118_104932.txt",68.0981595092024,0.192606879186363,0.0312449616611728,"Good",70,104
"input_1_F2_Trial4_27C_20240118_105932.txt",66.0117878192533,0.183360387614205,0.0340491691862951,"Good",332,360
"input_1_F2_Trial4_27C_20240118_110932.txt",70.9796672828097,0.226868362783922,0.039492712803932,"Good",188,216
"input_1_F2_Trial4_27C_20240118_111933.txt",72.9281767955802,0.152848927417874,0.0204252970833415,"Good",228,274
"input_1_F2_Trial4_27C_20240118_112933.txt",66.4246823956443,0.224280117349377,0.0284836033869885,"Good",190,246
"input_1_F2_Trial4_27C_20240118_113933.txt",69.618320610687,0.293553303444223,0.0470061485239079,"Good",190,224
"input_1_F2_Trial4_27C_20240118_114933.txt",70.7774798927615,0.185310082941616,0.038639823363439,"Good",402,422
"input_1_F2_Trial4_27C_20240118_115933.txt",83.2904884318767,0.0963360097815265,0.0182057945844432,"Good",402,422
"input_1_F2_Trial4_27C_20240118_120933.txt",70.8146247594612,0.178592355571561,0.0260503724270348,"Good",58,98
"input_1_F2_Trial4_27C_20240118_121933.txt",59.9092284417549,0.463341270097709,0.0794623722598902,"Good",76,110
"input_1_F2_Trial4_27C_20240118_122933.txt",12.2209165687427,3.17835351868599,0.84945070864074,"Good",106,180
"input_1_F2_Trial4_27C_20240118_123933.txt",26.0869565217391,1.71604820112123,0.313306103173421,"Good",106,180
"input_1_F2_Trial4_27C_20240118_124933.txt",5.22117476432197,6.95995090978856,2.63061417778833,"Good",106,180
"input_1_F2_Trial4_27C_20240118_125934.txt",93.9185616076151,0.240687581415119,0.0277922079841238,"Flatline",524,572
"input_1_F2_Trial4_27C_20240118_130934.txt",95.049504950495,0.22162487913396,0.0073027880573503,"Discard",0,582.075
"input_1_F2_Trial4_27C_20240118_131934.txt",94.5929682798934,0.219734907076966,0.00725233261161551,"Discard",0,582.075
"input_1_F2_Trial4_27C_20240118_132934.txt",94.7999315029397,0.223957813446662,0.0085074538410072,"Discard",0,438.775
"input_2_F2_Trial4_27C_20240118_104932.txt",78.3021856192588,0.0482168226206179,0.00472804845049947,"Good",186,266
