file,heart_rate,sd,std_err,confidence,start,end
input_0_F2_Trial12_27C_20240126_095411.txt,73.89558233,0.187730535,0.027383313,Good,268,306
input_0_F2_Trial12_27C_20240126_100411.txt,79.69009408,0.218386401,0.027961513,Good,500,546
input_0_F2_Trial12_27C_20240126_101411.txt,78.07637907,0.114166206,0.011838484,Good,228,300
input_0_F2_Trial12_27C_20240126_102411.txt,60,0.104257207,0.012373054,Good,228,300
input_0_F2_Trial12_27C_20240126_103411.txt,56.20412443,0.1006621,0.012207073,Good,228,300
input_0_F2_Trial12_27C_20240126_104411.txt,55.07394187,0.242471231,0.035750433,Good,60,110
input_0_F2_Trial12_27C_20240126_105411.txt,56.8115942,0.202814225,0.028682263,Good,208,262
input_0_F2_Trial12_27C_20240126_110411.txt,45.05327245,0.527166451,0.085517691,Good,444,496
input_0_F2_Trial12_27C_20240126_111411.txt,38.67403315,0.599814397,0.099969066,Good,0,56
input_0_F2_Trial12_27C_20240126_112412.txt,32.2147651,0.769590629,0.167938443,Good,88,128
input_0_F2_Trial12_27C_20240126_113412.txt,28.55353788,0.811183707,0.181386191,Good,102,144
input_0_F2_Trial12_27C_20240126_114412.txt,28.45849802,0.829023167,0.190190958,Good,102,144
input_0_F2_Trial12_27C_20240126_115412.txt,32.53712072,0.723787985,0.154312117,Good,102,144
input_0_F2_Trial12_27C_20240126_120412.txt,6.073752711,8.287948436,2.930232271,Good,118,202
input_0_F2_Trial12_27C_20240126_121412.txt,57.14285714,0.359687364,0.04021427,Flatline,190,274
input_0_F2_Trial12_27C_20240126_122412.txt,63.44613795,0.300006288,0.012097421,Discard,0,582.075
input_0_F2_Trial12_27C_20240126_123412.txt,61.02689487,0.314253627,0.021737378,Discard,0,205.775
input_1_F2_Trial12_27C_20240126_095411.txt,48.60759494,0.047096397,0.009419279,Good,132,164
input_1_F2_Trial12_27C_20240126_100411.txt,51.99226306,0.06248214,0.008275962,Good,74,140
input_1_F2_Trial12_27C_20240126_101411.txt,64.56140351,0.032920504,0.003934753,Good,74,140
input_1_F2_Trial12_27C_20240126_102411.txt,60.09389671,0.034178279,0.004239294,Good,74,140
input_1_F2_Trial12_27C_20240126_103411.txt,68.06526807,0.043506744,0.005057556,Good,74,140
input_1_F2_Trial12_27C_20240126_104411.txt,61.51456311,0.039343757,0.004806605,Good,122,188
input_1_F2_Trial12_27C_20240126_105411.txt,62.91362269,0.045146997,0.005733674,Good,106,166
input_1_F2_Trial12_27C_20240126_110411.txt,64.23870118,0.091972911,0.011680571,Good,374,432
input_1_F2_Trial12_27C_20240126_111411.txt,67.31967943,0.097463675,0.012182959,Good,110,168
input_1_F2_Trial12_27C_20240126_112412.txt,73.58201329,0.085257793,0.010916142,Good,338,388
input_1_F2_Trial12_27C_20240126_113412.txt,67.42474916,0.126160409,0.019239282,Good,92,130
input_1_F2_Trial12_27C_20240126_114412.txt,42.91845494,0.240541923,0.047174152,Good,92,130
input_1_F2_Trial12_27C_20240126_115412.txt,35.21832498,0.514312678,0.079360169,Good,360,434
input_1_F2_Trial12_27C_20240126_120412.txt,6.289308176,17.60419517,7.186882582,Good,120,230
input_1_F2_Trial12_27C_20240126_121412.txt,44.33577832,0.441712754,0.053175967,Flatline,362,456
input_1_F2_Trial12_27C_20240126_122412.txt,44.21487603,0.409836524,0.019787094,Discard,0,582.075
input_1_F2_Trial12_27C_20240126_123412.txt,42.00665598,0.48496206,0.040554565,Discard,0,205.775
input_2_F2_Trial12_27C_20240126_095411.txt,54.77178423,0.210390278,0.043869406,Good,276,302
input_2_F2_Trial12_27C_20240126_100411.txt,48.97959184,0.167082814,0.029536348,Good,324,364
input_2_F2_Trial12_27C_20240126_101411.txt,44.74576271,0.234339012,0.040188809,Good,214,262
input_2_F2_Trial12_27C_20240126_102411.txt,69.81818182,0.349301164,0.049900166,Good,310,352
input_2_F2_Trial12_27C_20240126_103411.txt,47.75566867,0.204058015,0.030762903,Good,360,416
input_2_F2_Trial12_27C_20240126_104411.txt,49.58677686,0.19845998,0.029261328,Good,360,416
input_2_F2_Trial12_27C_20240126_105411.txt,47.10178001,0.124517341,0.018771695,Good,206,262
input_2_F2_Trial12_27C_20240126_110411.txt,48,0.22367179,0.033343022,Good,134,190
input_2_F2_Trial12_27C_20240126_111411.txt,64.33439346,0.06369618,0.008223142,Good,328,384
input_2_F2_Trial12_27C_20240126_112412.txt,73.55901189,0.092915307,0.011267636,Good,426,482
input_2_F2_Trial12_27C_20240126_113412.txt,61.2579763,0.307781916,0.040766711,Good,400,456
input_2_F2_Trial12_27C_20240126_114412.txt,51.41294439,0.370337184,0.053453568,Good,396,452
input_2_F2_Trial12_27C_20240126_115412.txt,35.78643579,0.691975899,0.122325213,Good,236,290
input_2_F2_Trial12_27C_20240126_120412.txt,4.332129964,7.478218371,3.344360925,Good,104,170
input_2_F2_Trial12_27C_20240126_121412.txt,78.18361303,0.253209008,0.030934404,Flatline,338,390
input_2_F2_Trial12_27C_20240126_122412.txt,76.92572807,0.252338589,0.009244971,Discard,0,582.075
input_2_F2_Trial12_27C_20240126_123412.txt,78.53479853,0.269692764,0.016443458,Discard,0,205.775
input_3_F2_Trial12_27C_20240126_095411.txt,65.69598136,0.198215618,0.02860996,Good,348,392
input_3_F2_Trial12_27C_20240126_100411.txt,69.39351199,0.321615823,0.049626399,Good,228,264
input_3_F2_Trial12_27C_20240126_101411.txt,83.64153627,0.043959049,0.006216748,Good,228,264
input_3_F2_Trial12_27C_20240126_102411.txt,82.33276158,0.13283762,0.020745751,Good,138,168
input_3_F2_Trial12_27C_20240126_103411.txt,77.64705882,0.101026203,0.012342315,Good,280,332
input_3_F2_Trial12_27C_20240126_104411.txt,60.90775988,0.135243029,0.018577059,Good,280,332
input_3_F2_Trial12_27C_20240126_105411.txt,65.33787069,0.179677177,0.023798823,Good,280,332
input_3_F2_Trial12_27C_20240126_110411.txt,60.41778254,0.151774121,0.021906707,Good,220,268
input_3_F2_Trial12_27C_20240126_111411.txt,52.67175573,0.479039409,0.09778351,Good,398,426
input_3_F2_Trial12_27C_20240126_112412.txt,49.31506849,0.273619967,0.041726654,Good,194,246
input_3_F2_Trial12_27C_20240126_113412.txt,29.20892495,0.473978688,0.094795738,Good,510,562
input_3_F2_Trial12_27C_20240126_114412.txt,42.21635884,0.292254733,0.063775211,Good,300,332
input_3_F2_Trial12_27C_20240126_115412.txt,26.47058824,0.31268328,0.066664299,Good,160,212
input_3_F2_Trial12_27C_20240126_120412.txt,5.445263755,4.248008112,1.899766981,Good,94,144
input_3_F2_Trial12_27C_20240126_121412.txt,77.63608087,0.267087511,0.015096679,Flatline,130,372
input_3_F2_Trial12_27C_20240126_122412.txt,46.95742113,0.422361459,0.019800611,Discard,0,582.075
input_3_F2_Trial12_27C_20240126_123412.txt,48.37163574,0.355137572,0.027647422,Discard,0,205.775
input_4_F2_Trial12_27C_20240126_095411.txt,80.69164265,0.143877824,0.017075156,Good,256,310
input_4_F2_Trial12_27C_20240126_100411.txt,81.58640227,0.065104196,0.00761987,Good,302,356
input_4_F2_Trial12_27C_20240126_101411.txt,80.91168091,0.067340242,0.007936124,Good,128,182
input_4_F2_Trial12_27C_20240126_102411.txt,85.43325527,0.037008475,0.004217507,Good,216,270
input_4_F2_Trial12_27C_20240126_103411.txt,81.93456615,0.042674146,0.004994631,Good,216,270
input_4_F2_Trial12_27C_20240126_104411.txt,80.58076225,0.04538086,0.00524013,Good,126,182
input_4_F2_Trial12_27C_20240126_105411.txt,85.16833485,0.050604077,0.005693403,Good,68,124
input_4_F2_Trial12_27C_20240126_110411.txt,81.33755084,0.057447587,0.00658969,Good,314,370
input_4_F2_Trial12_27C_20240126_111411.txt,83.98384926,0.083113054,0.009350949,Good,358,414
input_4_F2_Trial12_27C_20240126_112412.txt,88.60528715,0.078580923,0.008677811,Good,88,144
input_4_F2_Trial12_27C_20240126_113412.txt,95.19365376,0.221268466,0.023859992,Good,376,430
input_4_F2_Trial12_27C_20240126_114412.txt,96.22641509,0.208286409,0.022460101,Good,204,258
input_4_F2_Trial12_27C_20240126_115412.txt,35.67299752,0.379706306,0.087110601,Good,146,178
input_4_F2_Trial12_27C_20240126_120412.txt,5.431912486,12.86143865,4.861166882,Good,148,234
input_4_F2_Trial12_27C_20240126_121412.txt,52.94117647,0.376582133,0.04600683,Flatline,496,572
input_4_F2_Trial12_27C_20240126_122412.txt,53.49659395,0.355530178,0.015621099,Discard,0,582.075
input_4_F2_Trial12_27C_20240126_123412.txt,54.26546077,0.363839658,0.026678018,Discard,0,205.775
input_5_F2_Trial12_27C_20240126_095411.txt,79.63133641,0.28069765,0.046146409,Unsure,308,336
input_5_F2_Trial12_27C_20240126_100411.txt,70.77534791,0.399531694,0.042114338,Unsure,410,488
input_5_F2_Trial12_27C_20240126_101411.txt,85.12440445,0.232421329,0.028185226,Unsure,300,348
input_5_F2_Trial12_27C_20240126_102411.txt,85.2418861,0.247744285,0.032253559,Unsure,318,360
input_5_F2_Trial12_27C_20240126_103411.txt,86.39414277,0.164268742,0.021207003,Unsure,424,466
input_5_F2_Trial12_27C_20240126_104411.txt,84.59770115,0.167195718,0.024388002,Unsure,300,334
input_5_F2_Trial12_27C_20240126_105411.txt,65.63265306,0.519345886,0.06297994,Unsure,310,372
input_5_F2_Trial12_27C_20240126_110411.txt,56.47058824,0.508406602,0.067340099,Unsure,310,372
input_5_F2_Trial12_27C_20240126_111411.txt,66.88178351,0.415377026,0.04239424,Unsure,272,358
input_5_F2_Trial12_27C_20240126_112412.txt,75.34883721,0.300929534,0.028823822,Unsure,430,518
input_5_F2_Trial12_27C_20240126_113412.txt,67.06181202,0.443641295,0.054199411,Unsure,304,364
input_5_F2_Trial12_27C_20240126_114412.txt,68.02218115,0.505835807,0.05245273,Unsure,208,290
input_5_F2_Trial12_27C_20240126_115412.txt,25.15084154,0.84696218,0.145252815,Unsure,208,290
input_5_F2_Trial12_27C_20240126_120412.txt,2.540578687,2.413158373,1.206579187,Good,226,322
input_5_F2_Trial12_27C_20240126_121412.txt,33.97913562,0.58826994,0.094198579,Flatline,440,510
input_5_F2_Trial12_27C_20240126_122412.txt,37.13472976,0.495865812,0.026134423,Discard,0,582.075
input_5_F2_Trial12_27C_20240126_123412.txt,38.68604225,0.505564507,0.043838002,Discard,0,205.775
