"","input 0 Last (C)","input 1 Last (C)","input 2 Last (C)","input 3 Last (C)","input 4 Last (C)","input 5 Last (C)"
"2024-01-30T09:28:19-05:00","36.895","36.819","36.640","36.508","36.355","36.667"
"2024-01-30T09:29:19-05:00","37.020","36.931","36.746","36.628","36.451","36.774"
"2024-01-30T09:30:19-05:00","37.148","36.988","36.833","36.725","36.553","36.883"
"2024-01-30T09:31:19-05:00","37.283","37.116","36.939","36.825","36.663","36.991"
"2024-01-30T09:32:19-05:00","37.394","37.199","37.041","36.931","36.767","37.103"
"2024-01-30T09:33:19-05:00","37.483","37.311","37.136","37.029","36.865","37.203"
"2024-01-30T09:34:19-05:00","37.582","37.402","37.210","37.130","36.973","37.313"
"2024-01-30T09:35:19-05:00","37.678","37.522","37.301","37.220","37.064","37.414"
"2024-01-30T09:36:19-05:00","37.781","37.602","37.399","37.312","37.159","37.515"
"2024-01-30T09:37:19-05:00","37.875","37.690","37.478","37.410","37.259","37.609"
"2024-01-30T09:38:19-05:00","37.973","37.776","37.571","37.517","37.362","37.709"
"2024-01-30T09:39:19-05:00","38.076","37.902","37.680","37.626","37.467","37.809"
"2024-01-30T09:40:19-05:00","38.172","37.996","37.774","37.719","37.547","37.899"
"2024-01-30T09:41:19-05:00","38.263","38.035","37.875","37.808","37.633","37.995"
"2024-01-30T09:42:19-05:00","38.368","38.167","37.987","37.913","37.738","38.104"
"2024-01-30T09:43:19-05:00","38.458","38.216","38.078","37.991","37.826","38.182"
"2024-01-30T09:44:19-05:00","38.537","38.308","38.163","38.089","37.917","38.270"
"2024-01-30T09:45:19-05:00","38.602","38.401","38.263","38.188","38.014","38.376"
"2024-01-30T09:46:19-05:00","38.698","38.506","38.388","38.300","38.122","38.484"
"2024-01-30T09:47:19-05:00","38.780","38.603","38.474","38.401","38.216","38.583"
"2024-01-30T09:48:19-05:00","38.873","38.700","38.574","38.497","38.316","38.686"
"2024-01-30T09:49:19-05:00","38.968","38.801","38.683","38.613","38.423","38.787"
"2024-01-30T09:50:19-05:00","39.058","38.895","38.788","38.703","38.516","38.891"
"2024-01-30T09:51:19-05:00","39.145","38.991","38.877","38.797","38.615","38.990"
"2024-01-30T09:52:19-05:00","39.239","39.096","38.995","38.902","38.719","39.088"
"2024-01-30T09:53:19-05:00","39.335","39.211","39.085","39.004","38.819","39.186"
"2024-01-30T09:54:19-05:00","39.435","39.308","39.186","39.113","38.923","39.296"
"2024-01-30T09:55:19-05:00","39.529","39.406","39.294","39.210","39.020","39.392"
"2024-01-30T09:56:19-05:00","39.618","39.501","39.395","39.307","39.113","39.485"
"2024-01-30T09:57:19-05:00","39.724","39.614","39.502","39.418","39.223","39.597"
"2024-01-30T09:58:19-05:00","39.813","39.707","39.599","39.511","39.320","39.695"
"2024-01-30T09:59:19-05:00","39.908","39.812","39.689","39.618","39.422","39.798"
"2024-01-30T10:00:19-05:00","40.009","39.900","39.787","39.716","39.517","39.890"
"2024-01-30T10:01:19-05:00","40.104","39.993","39.885","39.806","39.599","39.982"
"2024-01-30T10:02:19-05:00","40.204","40.089","39.973","39.902","39.708","40.078"
"2024-01-30T10:03:19-05:00","40.299","40.179","40.076","39.997","39.809","40.173"
"2024-01-30T10:04:19-05:00","40.407","40.306","40.183","40.107","39.913","40.286"
"2024-01-30T10:05:19-05:00","40.510","40.401","40.281","40.207","40.014","40.388"
"2024-01-30T10:06:19-05:00","40.613","40.493","40.387","40.313","40.118","40.492"
"2024-01-30T10:07:19-05:00","40.710","40.594","40.484","40.408","40.214","40.595"
"2024-01-30T10:08:19-05:00","40.808","40.684","40.587","40.503","40.308","40.692"
"2024-01-30T10:09:19-05:00","40.900","40.782","40.694","40.599","40.408","40.782"
"2024-01-30T10:10:19-05:00","40.994","40.879","40.780","40.708","40.506","40.885"
"2024-01-30T10:11:19-05:00","41.075","40.973","40.894","40.807","40.610","40.981"
"2024-01-30T10:12:19-05:00","41.180","41.072","40.988","40.908","40.714","41.085"
"2024-01-30T10:13:19-05:00","41.274","41.164","41.079","41.004","40.812","41.175"
"2024-01-30T10:14:19-05:00","41.372","41.260","41.194","41.108","40.917","41.283"
"2024-01-30T10:15:19-05:00","41.458","41.350","41.277","41.200","41.011","41.373"
"2024-01-30T10:16:19-05:00","41.558","41.461","41.380","41.312","41.110","41.469"
"2024-01-30T10:17:19-05:00","41.662","41.554","41.468","41.410","41.208","41.573"
"2024-01-30T10:18:19-05:00","41.754","41.650","41.569","41.508","41.303","41.663"
"2024-01-30T10:19:19-05:00","41.870","41.758","41.688","41.611","41.415","41.780"
"2024-01-30T10:20:19-05:00","41.965","41.847","41.768","41.705","41.505","41.871"
"2024-01-30T10:21:19-05:00","42.063","41.944","41.875","41.800","41.599","41.968"
"2024-01-30T10:22:19-05:00","42.160","42.048","41.988","41.900","41.697","42.066"
"2024-01-30T10:23:19-05:00","42.256","42.152","42.077","42.004","41.796","42.173"
"2024-01-30T10:24:19-05:00","42.354","42.237","42.174","42.095","41.894","42.267"
"2024-01-30T10:25:19-05:00","42.454","42.333","42.284","42.196","42.000","42.368"
"2024-01-30T10:26:19-05:00","42.549","42.429","42.359","42.298","42.101","42.469"
"2024-01-30T10:27:19-05:00","42.646","42.526","42.463","42.394","42.196","42.570"
"2024-01-30T10:28:19-05:00","42.755","42.639","42.586","42.500","42.308","42.674"
"2024-01-30T10:29:19-05:00","42.863","42.736","42.675","42.599","42.414","42.777"
"2024-01-30T10:30:19-05:00","42.958","42.834","42.762","42.686","42.513","42.874"
"2024-01-30T10:31:19-05:00","","","","","",""
"2024-01-30T10:32:19-05:00","","","","","",""
"2024-01-30T10:33:19-05:00","","","","","",""
"2024-01-30T10:34:19-05:00","","","","","",""
"2024-01-30T10:35:19-05:00","","","","","",""
"2024-01-30T10:36:19-05:00","","","","","",""
"2024-01-30T10:37:19-05:00","","","","","",""
"2024-01-30T10:38:19-05:00","","","","","",""
