file,heart_rate,sd,std_err,confidence,start,end
input_0_F2_Trial6_27C_20240123_120150.txt,69.58762887,0.047260828,0.006968229,Good,248,288
input_0_F2_Trial6_27C_20240123_121150.txt,78.81519639,0.042811717,0.005936917,Good,314,354
input_0_F2_Trial6_27C_20240123_122150.txt,84.26150121,0.037534014,0.004886512,Good,252,294
input_0_F2_Trial6_27C_20240123_123150.txt,78.94015532,0.089073846,0.010425305,Good,222,278
input_0_F2_Trial6_27C_20240123_124150.txt,82.20994475,0.049761462,0.006269355,Good,438,484
input_0_F2_Trial6_27C_20240123_125151.txt,88.42105263,0.053548995,0.006355096,Good,276,324
input_0_F2_Trial6_27C_20240123_130151.txt,88.30313015,0.105252706,0.012763765,Good,330,376
input_0_F2_Trial6_27C_20240123_131151.txt,90.48067861,0.111730845,0.012414538,Good,382,436
input_0_F2_Trial6_27C_20240123_132151.txt,94.38202247,0.097874498,0.011082105,Good,330,380
input_0_F2_Trial6_27C_20240123_133151.txt,78.5046729,0.303197248,0.040159457,Good,108,152
input_0_F2_Trial6_27C_20240123_134151.txt,82.72340426,0.207156863,0.022876649,Good,424,484
input_0_F2_Trial6_27C_20240123_135151.txt,80.23054755,0.208392157,0.027130348,Good,150,194
input_0_F2_Trial6_27C_20240123_140151.txt,8.223510807,5.934941082,1.586179724,Good,134,240
input_0_F2_Trial6_27C_20240123_141151.txt,2.66075388,3.838049635,1.919024817,Good,134,240
input_0_F2_Trial6_27C_20240123_142151.txt,49.43283582,0.352760548,0.04216295,Flatline,92,178
input_0_F2_Trial6_27C_20240123_143152.txt,45.24004659,0.413776681,0.019771015,Discard,0,582.075
input_1_F2_Trial6_27C_20240123_120150.txt,54.18326693,0.252677286,0.042710257,Good,238,278
input_1_F2_Trial6_27C_20240123_121150.txt,64.02307138,0.205954892,0.033410295,Good,94,130
input_1_F2_Trial6_27C_20240123_122150.txt,64.25839354,0.230057791,0.028757224,Good,256,316
input_1_F2_Trial6_27C_20240123_123150.txt,68.4596577,0.159611529,0.026601922,Good,316,348
input_1_F2_Trial6_27C_20240123_124150.txt,55.96890616,0.372172363,0.056755753,Good,50,96
input_1_F2_Trial6_27C_20240123_125151.txt,58.48653271,0.300035895,0.039396643,Good,226,286
input_1_F2_Trial6_27C_20240123_130151.txt,51.35135135,0.24889514,0.039855119,Good,310,356
input_1_F2_Trial6_27C_20240123_131151.txt,57.41626794,0.27503099,0.040551107,Unsure,498,546
input_1_F2_Trial6_27C_20240123_132151.txt,59.82836126,0.286323621,0.036363136,Unsure,290,352
input_1_F2_Trial6_27C_20240123_133151.txt,64.61926798,0.235822909,0.029250232,Unsure,290,352
input_1_F2_Trial6_27C_20240123_134151.txt,20.43343653,1.345997755,0.280659933,Unsure,168,236
input_1_F2_Trial6_27C_20240123_135151.txt,24.94004796,1.017479919,0.195814102,Flatline,288,354
input_1_F2_Trial6_27C_20240123_140151.txt,27.09527298,0.848925923,0.052347015,Discard,0,582.075
input_1_F2_Trial6_27C_20240123_141151.txt,30.56334988,0.749236515,0.043548488,Discard,0,582.075
input_1_F2_Trial6_27C_20240123_142151.txt,31.92950628,0.662717844,0.037700701,Discard,0,582.075
input_1_F2_Trial6_27C_20240123_143152.txt,33.78967826,0.597219119,0.033026293,Discard,0,582.075
input_2_F2_Trial6_27C_20240123_120150.txt,46.9273743,0.202297726,0.033716288,Good,56,102
input_2_F2_Trial6_27C_20240123_121150.txt,46.98795181,0.219327967,0.034678797,Good,210,262
input_2_F2_Trial6_27C_20240123_122150.txt,45.48628429,0.292035853,0.046763162,Good,166,218
input_2_F2_Trial6_27C_20240123_123150.txt,48.44601089,0.171145653,0.021393207,Good,170,250
input_2_F2_Trial6_27C_20240123_124150.txt,46.78811122,0.110523778,0.014036534,Good,134,214
input_2_F2_Trial6_27C_20240123_125151.txt,54.42477876,0.099184941,0.015304569,Good,320,366
input_2_F2_Trial6_27C_20240123_130151.txt,57.81433608,0.126258905,0.019482172,Good,138,182
