"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2024-01-30T09:27:38-05:00","36.366","36.312","36.343","35.916","35.983","36.280"
"2024-01-30T09:28:38-05:00","36.475","36.422","36.450","36.055","36.082","36.378"
"2024-01-30T09:29:38-05:00","36.570","36.525","36.551","36.141","36.183","36.472"
"2024-01-30T09:30:38-05:00","36.682","36.625","36.652","36.243","36.286","36.575"
"2024-01-30T09:31:38-05:00","36.773","36.716","36.738","36.379","36.382","36.678"
"2024-01-30T09:32:38-05:00","36.872","36.823","36.835","36.462","36.482","36.783"
"2024-01-30T09:33:38-05:00","36.977","36.926","36.936","36.572","36.588","36.898"
"2024-01-30T09:34:38-05:00","37.097","37.015","37.032","36.635","36.691","37.010"
"2024-01-30T09:35:38-05:00","37.202","37.118","37.128","36.735","36.797","37.110"
"2024-01-30T09:36:38-05:00","37.308","37.216","37.227","36.845","36.896","37.203"
"2024-01-30T09:37:38-05:00","37.417","37.318","37.331","36.966","36.996","37.315"
"2024-01-30T09:38:38-05:00","37.515","37.423","37.432","37.088","37.101","37.426"
"2024-01-30T09:39:38-05:00","37.617","37.524","37.531","37.152","37.196","37.514"
"2024-01-30T09:40:38-05:00","37.704","37.630","37.622","37.257","37.294","37.603"
"2024-01-30T09:41:38-05:00","37.797","37.727","37.727","37.365","37.389","37.688"
"2024-01-30T09:42:38-05:00","37.905","37.838","37.835","37.460","37.493","37.785"
"2024-01-30T09:43:38-05:00","37.990","37.932","37.922","37.566","37.585","37.869"
"2024-01-30T09:44:38-05:00","38.082","38.036","38.014","37.650","37.683","37.969"
"2024-01-30T09:45:38-05:00","38.172","38.124","38.102","37.744","37.781","38.069"
"2024-01-30T09:46:38-05:00","38.274","38.210","38.200","37.861","37.885","38.170"
"2024-01-30T09:47:38-05:00","38.376","38.309","38.301","37.965","37.992","38.280"
"2024-01-30T09:48:38-05:00","38.476","38.413","38.403","38.052","38.094","38.378"
"2024-01-30T09:49:38-05:00","38.571","38.526","38.510","38.172","38.200","38.478"
"2024-01-30T09:50:38-05:00","38.686","38.634","38.619","38.300","38.306","38.584"
"2024-01-30T09:51:38-05:00","38.774","38.729","38.721","38.390","38.406","38.682"
"2024-01-30T09:52:38-05:00","38.863","38.814","38.804","38.460","38.493","38.773"
"2024-01-30T09:53:38-05:00","38.973","38.917","38.907","38.564","38.591","38.884"
"2024-01-30T09:54:38-05:00","39.075","39.007","39.000","38.669","38.682","38.989"
"2024-01-30T09:55:38-05:00","39.157","39.092","39.086","38.738","38.773","39.085"
"2024-01-30T09:56:38-05:00","39.275","39.182","39.187","38.854","38.872","39.191"
"2024-01-30T09:57:38-05:00","39.378","39.286","39.275","38.947","38.980","39.300"
"2024-01-30T09:58:38-05:00","39.472","39.396","39.374","39.053","39.077","39.391"
"2024-01-30T09:59:38-05:00","39.568","39.489","39.494","39.143","39.176","39.484"
"2024-01-30T10:00:38-05:00","39.666","39.592","39.588","39.237","39.280","39.591"
"2024-01-30T10:01:38-05:00","39.757","39.693","39.670","39.329","39.375","39.685"
"2024-01-30T10:02:38-05:00","39.853","39.779","39.786","39.440","39.476","39.776"
"2024-01-30T10:03:38-05:00","39.937","39.867","39.859","39.510","39.566","39.863"
"2024-01-30T10:04:38-05:00","40.040","39.980","39.956","39.606","39.669","39.971"
"2024-01-30T10:05:38-05:00","40.122","40.057","40.049","39.704","39.759","40.062"
"2024-01-30T10:06:38-05:00","40.207","40.149","40.153","39.803","39.860","40.167"
"2024-01-30T10:07:38-05:00","40.312","40.247","40.247","39.909","39.961","40.269"
"2024-01-30T10:08:38-05:00","40.401","40.345","40.338","39.999","40.065","40.361"
"2024-01-30T10:09:38-05:00","40.510","40.460","40.434","40.073","40.170","40.459"
"2024-01-30T10:10:38-05:00","40.624","40.553","40.550","40.198","40.269","40.555"
"2024-01-30T10:11:38-05:00","40.695","40.649","40.650","40.296","40.362","40.642"
"2024-01-30T10:12:38-05:00","40.813","40.756","40.760","40.385","40.458","40.744"
"2024-01-30T10:13:38-05:00","40.900","40.848","40.857","40.493","40.560","40.848"
"2024-01-30T10:14:38-05:00","41.006","40.946","40.950","40.614","40.651","40.939"
"2024-01-30T10:15:38-05:00","41.114","41.049","41.038","40.707","40.754","41.041"
"2024-01-30T10:16:38-05:00","41.195","41.137","41.128","40.777","40.846","41.134"
"2024-01-30T10:17:38-05:00","41.281","41.228","41.230","40.843","40.940","41.218"
"2024-01-30T10:18:38-05:00","41.376","41.329","41.342","40.998","41.044","41.314"
"2024-01-30T10:19:38-05:00","41.480","41.430","41.445","41.102","41.148","41.428"
"2024-01-30T10:20:38-05:00","41.582","41.528","41.517","41.183","41.250","41.537"
"2024-01-30T10:21:38-05:00","41.679","41.632","41.628","41.275","41.355","41.643"
"2024-01-30T10:22:38-05:00","41.782","41.725","41.720","41.387","41.453","41.748"
"2024-01-30T10:23:38-05:00","41.880","41.823","41.813","41.488","41.555","41.851"
"2024-01-30T10:24:38-05:00","41.972","41.924","41.912","41.558","41.647","41.944"
"2024-01-30T10:25:38-05:00","42.078","42.020","42.019","41.642","41.745","42.037"
"2024-01-30T10:26:38-05:00","42.161","42.115","42.106","41.753","41.847","42.119"
"2024-01-30T10:27:38-05:00","42.259","42.202","42.213","41.866","41.944","42.220"
"2024-01-30T10:28:38-05:00","42.354","42.312","42.318","41.965","42.042","42.322"
"2024-01-30T10:29:38-05:00","42.469","42.414","42.418","42.085","42.149","42.428"
"2024-01-30T10:30:38-05:00","42.567","42.510","42.517","42.157","42.252","42.527"
"2024-01-30T10:31:38-05:00","42.666","42.603","42.604","42.252","42.353","42.623"
"2024-01-30T10:32:38-05:00","42.748","42.704","42.714","42.385","42.452","42.730"
"2024-01-30T10:33:38-05:00","42.842","42.818","42.827","42.469","42.552","42.820"
"2024-01-30T10:34:38-05:00","42.949","42.916","42.928","42.557","42.650","42.917"
"2024-01-30T10:35:38-05:00","","","","","",""
"2024-01-30T10:36:38-05:00","","","","","",""
"2024-01-30T10:37:38-05:00","","","","","",""
"2024-01-30T10:38:38-05:00","","","","","",""
