"","Input 0 Last (C)","Input 1 Last (C)","Input 2 Last (C)","Input 3 Last (C)","Input 4 Last (C)","Input 5 Last (C)"
"2024-01-25T10:48:30-05:00","27.644","27.714","27.668","27.343","27.352","27.488"
"2024-01-25T10:49:30-05:00","27.744","27.778","27.762","27.429","27.449","27.579"
"2024-01-25T10:50:30-05:00","27.836","27.888","27.863","27.531","27.553","27.680"
"2024-01-25T10:51:30-05:00","27.933","28.003","27.955","27.625","27.639","27.767"
"2024-01-25T10:52:30-05:00","28.034","28.116","28.046","27.728","27.729","27.870"
"2024-01-25T10:53:30-05:00","28.119","28.163","28.145","27.823","27.831","27.957"
"2024-01-25T10:54:30-05:00","28.219","28.235","28.255","27.893","27.923","28.065"
"2024-01-25T10:55:30-05:00","28.325","28.368","28.340","28.002","28.025","28.160"
"2024-01-25T10:56:30-05:00","28.415","28.471","28.434","28.082","28.125","28.261"
"2024-01-25T10:57:30-05:00","28.527","28.578","28.521","28.192","28.223","28.354"
"2024-01-25T10:58:30-05:00","28.626","28.636","28.638","28.289","28.325","28.464"
"2024-01-25T10:59:30-05:00","28.726","28.729","28.727","28.396","28.425","28.557"
"2024-01-25T11:00:30-05:00","28.818","28.816","28.847","28.490","28.529","28.651"
"2024-01-25T11:01:30-05:00","28.937","28.956","28.966","28.593","28.635","28.773"
"2024-01-25T11:02:30-05:00","29.012","29.058","29.063","28.691","28.731","28.866"
"2024-01-25T11:03:30-05:00","29.121","29.165","29.175","28.822","28.838","28.977"
"2024-01-25T11:04:30-05:00","29.222","29.344","29.273","28.894","28.920","29.073"
"2024-01-25T11:05:30-05:00","29.323","29.405","29.382","29.008","29.029","29.185"
"2024-01-25T11:06:30-05:00","29.408","29.462","29.469","29.105","29.115","29.264"
"2024-01-25T11:07:30-05:00","29.519","29.550","29.571","29.190","29.209","29.383"
"2024-01-25T11:08:30-05:00","29.604","29.635","29.635","29.288","29.301","29.459"
"2024-01-25T11:09:30-05:00","29.718","29.750","29.752","29.411","29.411","29.581"
"2024-01-25T11:10:30-05:00","29.822","29.859","29.861","29.511","29.501","29.678"
"2024-01-25T11:11:30-05:00","29.922","29.992","29.944","29.579","29.602","29.765"
"2024-01-25T11:12:30-05:00","30.038","30.087","30.012","29.694","29.719","29.881"
"2024-01-25T11:13:30-05:00","30.121","30.191","30.115","29.791","29.825","29.978"
"2024-01-25T11:14:30-05:00","30.213","30.250","30.218","29.895","29.913","30.080"
"2024-01-25T11:15:30-05:00","30.305","30.350","30.315","29.997","30.010","30.167"
"2024-01-25T11:16:30-05:00","30.395","30.474","30.416","30.083","30.094","30.276"
"2024-01-25T11:17:30-05:00","30.507","30.564","30.512","30.174","30.193","30.376"
"2024-01-25T11:18:30-05:00","30.599","30.619","30.630","30.269","30.280","30.468"
"2024-01-25T11:19:30-05:00","30.719","30.809","30.731","30.378","30.399","30.578"
"2024-01-25T11:20:30-05:00","30.815","30.890","30.824","30.475","30.527","30.673"
"2024-01-25T11:21:30-05:00","30.961","30.957","30.917","30.581","30.636","30.775"
"2024-01-25T11:22:30-05:00","31.035","30.998","30.958","30.681","30.724","30.868"
"2024-01-25T11:23:30-05:00","31.136","31.169","31.044","30.748","30.813","30.970"
"2024-01-25T11:24:30-05:00","31.234","31.268","31.143","30.880","30.917","31.060"
"2024-01-25T11:25:30-05:00","31.335","31.351","31.250","30.974","30.999","31.161"
"2024-01-25T11:26:30-05:00","31.417","31.411","31.369","31.107","31.074","31.246"
"2024-01-25T11:27:30-05:00","31.515","31.503","31.490","31.197","31.169","31.343"
"2024-01-25T11:28:30-05:00","31.601","31.625","31.578","31.265","31.295","31.437"
"2024-01-25T11:29:30-05:00","31.693","31.711","31.677","31.394","31.369","31.545"
"2024-01-25T11:30:30-05:00","31.819","31.814","31.794","31.460","31.481","31.636"
"2024-01-25T11:31:30-05:00","31.902","31.905","31.895","31.558","31.557","31.711"
"2024-01-25T11:32:30-05:00","32.015","31.993","31.977","31.686","31.651","31.818"
"2024-01-25T11:33:30-05:00","32.134","32.111","32.058","31.774","31.752","31.911"
"2024-01-25T11:34:30-05:00","32.207","32.191","32.146","31.865","31.842","32.014"
"2024-01-25T11:35:30-05:00","32.311","32.300","32.240","31.959","31.948","32.121"
"2024-01-25T11:36:30-05:00","32.432","32.367","32.330","32.077","32.047","32.231"
"2024-01-25T11:37:30-05:00","32.521","32.515","32.458","32.168","32.178","32.326"
"2024-01-25T11:38:30-05:00","32.632","32.600","32.600","32.258","32.290","32.444"
"2024-01-25T11:39:30-05:00","32.728","32.693","32.698","32.394","32.370","32.539"
"2024-01-25T11:40:30-05:00","32.829","32.821","32.791","32.512","32.472","32.650"
"2024-01-25T11:41:30-05:00","32.914","32.889","32.882","32.583","32.568","32.745"
"2024-01-25T11:42:30-05:00","33.007","33.001","32.978","32.638","32.673","32.852"
"2024-01-25T11:43:30-05:00","33.152","33.160","33.076","32.743","32.773","32.947"
"2024-01-25T11:44:30-05:00","33.229","33.296","33.174","32.867","32.873","33.051"
"2024-01-25T11:45:30-05:00","33.305","33.364","33.260","32.945","32.981","33.155"
"2024-01-25T11:46:30-05:00","33.412","33.380","33.339","33.076","33.072","33.255"
"2024-01-25T11:47:30-05:00","33.500","33.512","33.424","33.164","33.177","33.345"
"2024-01-25T11:48:30-05:00","33.617","33.583","33.516","33.228","33.270","33.440"
"2024-01-25T11:49:30-05:00","33.697","33.697","33.609","33.335","33.369","33.539"
"2024-01-25T11:50:30-05:00","33.783","33.786","33.722","33.418","33.464","33.648"
"2024-01-25T11:51:30-05:00","33.886","33.867","33.834","33.528","33.560","33.742"
"2024-01-25T11:52:30-05:00","33.972","33.983","33.938","33.616","33.664","33.846"
"2024-01-25T11:53:30-05:00","34.069","34.057","34.058","33.742","33.768","33.940"
"2024-01-25T11:54:30-05:00","34.177","34.205","34.166","33.839","33.861","34.029"
"2024-01-25T11:55:30-05:00","34.266","34.340","34.272","33.920","33.969","34.140"
"2024-01-25T11:56:30-05:00","34.383","34.405","34.377","34.019","34.073","34.242"
"2024-01-25T11:57:30-05:00","34.486","34.452","34.491","34.104","34.148","34.332"
"2024-01-25T11:58:30-05:00","34.579","34.617","34.600","34.230","34.272","34.427"
"2024-01-25T11:59:30-05:00","34.672","34.712","34.692","34.320","34.360","34.535"
"2024-01-25T12:00:30-05:00","34.755","34.789","34.827","34.466","34.452","34.618"
"2024-01-25T12:01:30-05:00","34.845","34.846","34.924","34.520","34.558","34.722"
"2024-01-25T12:02:30-05:00","34.960","34.974","35.033","34.626","34.655","34.815"
"2024-01-25T12:03:30-05:00","35.058","35.009","35.151","34.733","34.741","34.923"
"2024-01-25T12:04:30-05:00","35.166","35.187","35.258","34.817","34.857","35.012"
"2024-01-25T12:05:30-05:00","35.270","35.277","35.349","34.909","34.955","35.119"
"2024-01-25T12:06:30-05:00","35.347","35.372","35.439","35.024","35.047","35.215"
"2024-01-25T12:07:30-05:00","35.447","35.470","35.533","35.085","35.149","35.303"
"2024-01-25T12:08:30-05:00","35.544","35.546","35.633","35.176","35.261","35.403"
"2024-01-25T12:09:30-05:00","35.625","35.704","35.730","35.306","35.344","35.518"
"2024-01-25T12:10:30-05:00","35.726","35.740","35.814","35.409","35.444","35.604"
"2024-01-25T12:11:30-05:00","35.843","35.805","35.918","35.529","35.553","35.702"
"2024-01-25T12:12:30-05:00","35.942","35.979","36.005","35.605","35.635","35.807"
"2024-01-25T12:13:30-05:00","36.056","36.068","36.104","35.686","35.749","35.904"
"2024-01-25T12:14:30-05:00","36.140","36.155","36.203","35.778","35.842","36.000"
"2024-01-25T12:15:30-05:00","36.247","36.209","36.297","35.876","35.950","36.105"
"2024-01-25T12:16:30-05:00","36.324","36.307","36.385","36.008","36.029","36.206"
"2024-01-25T12:17:30-05:00","36.414","36.417","36.477","36.105","36.128","36.304"
"2024-01-25T12:18:30-05:00","36.535","36.553","36.584","36.156","36.238","36.406"
"2024-01-25T12:19:30-05:00","36.621","36.617","36.681","36.268","36.332","36.502"
"2024-01-25T12:20:30-05:00","36.724","36.728","36.779","36.386","36.439","36.592"
"2024-01-25T12:21:30-05:00","36.843","36.826","36.887","36.481","36.536","36.700"
"2024-01-25T12:22:30-05:00","36.918","36.903","36.984","36.581","36.629","36.801"
"2024-01-25T12:23:30-05:00","37.029","37.061","37.074","36.652","36.714","36.896"
"2024-01-25T12:24:30-05:00","37.139","37.127","37.179","36.762","36.832","37.000"
"2024-01-25T12:25:30-05:00","37.224","37.218","37.273","36.859","36.918","37.092"
"2024-01-25T12:26:30-05:00","37.311","37.310","37.365","36.954","37.017","37.184"
"2024-01-25T12:27:30-05:00","37.394","37.436","37.466","37.060","37.125","37.300"
"2024-01-25T12:28:30-05:00","37.527","37.478","37.567","37.168","37.222","37.381"
"2024-01-25T12:29:30-05:00","37.614","37.576","37.656","37.255","37.303","37.479"
"2024-01-25T12:30:30-05:00","37.715","37.700","37.756","37.343","37.420","37.585"
"2024-01-25T12:31:30-05:00","37.817","37.800","37.848","37.467","37.507","37.681"
"2024-01-25T12:32:30-05:00","37.903","37.882","37.936","37.544","37.604","37.775"
"2024-01-25T12:33:30-05:00","37.999","37.961","38.037","37.643","37.697","37.864"
"2024-01-25T12:34:30-05:00","38.096","38.075","38.134","37.722","37.811","37.974"
"2024-01-25T12:35:30-05:00","38.203","38.195","38.236","37.819","37.913","38.092"
"2024-01-25T12:36:30-05:00","38.308","38.267","38.325","37.922","38.004","38.178"
"2024-01-25T12:37:30-05:00","38.406","38.384","38.425","38.017","38.095","38.283"
"2024-01-25T12:38:30-05:00","38.482","38.505","38.529","38.118","38.210","38.371"
"2024-01-25T12:39:30-05:00","38.585","38.568","38.626","38.229","38.306","38.471"
"2024-01-25T12:40:30-05:00","38.655","38.635","38.714","38.322","38.395","38.569"
"2024-01-25T12:41:30-05:00","38.763","38.761","38.816","38.379","38.494","38.686"
"2024-01-25T12:42:30-05:00","38.861","38.875","38.909","38.499","38.598","38.769"
"2024-01-25T12:43:30-05:00","38.968","38.954","39.006","38.609","38.695","38.866"
"2024-01-25T12:44:30-05:00","39.045","39.089","39.098","38.717","38.791","38.961"
"2024-01-25T12:45:30-05:00","39.166","39.160","39.211","38.806","38.895","39.076"
"2024-01-25T12:46:30-05:00","39.275","39.253","39.313","38.906","39.003","39.179"
"2024-01-25T12:47:30-05:00","39.377","39.399","39.418","39.017","39.111","39.285"
"2024-01-25T12:48:30-05:00","39.477","39.451","39.526","39.111","39.217","39.384"
"2024-01-25T12:49:30-05:00","39.585","39.562","39.631","39.221","39.307","39.488"
"2024-01-25T12:50:30-05:00","39.704","39.628","39.732","39.307","39.399","39.593"
"2024-01-25T12:51:30-05:00","39.808","39.731","39.845","39.453","39.516","39.699"
"2024-01-25T12:52:30-05:00","39.898","39.905","39.940","39.536","39.623","39.781"
"2024-01-25T12:53:30-05:00","40.015","40.042","40.044","39.621","39.723","39.898"
"2024-01-25T12:54:30-05:00","40.088","40.108","40.144","39.722","39.809","40.001"
"2024-01-25T12:55:30-05:00","40.191","40.102","40.240","39.829","39.912","40.086"
"2024-01-25T12:56:30-05:00","40.286","40.216","40.332","39.925","39.997","40.169"
"2024-01-25T12:57:30-05:00","40.368","40.331","40.433","39.991","40.098","40.280"
"2024-01-25T12:58:30-05:00","40.469","40.475","40.536","40.127","40.206","40.375"
"2024-01-25T12:59:30-05:00","40.585","40.630","40.633","40.228","40.303","40.486"
"2024-01-25T13:00:30-05:00","40.673","40.716","40.729","40.329","40.394","40.587"
"2024-01-25T13:01:30-05:00","40.770","40.803","40.821","40.417","40.485","40.676"
"2024-01-25T13:02:30-05:00","40.854","40.847","40.919","40.498","40.573","40.774"
"2024-01-25T13:03:30-05:00","40.957","40.922","41.015","40.597","40.685","40.881"
"2024-01-25T13:04:30-05:00","41.050","40.983","41.117","40.711","40.778","40.985"
"2024-01-25T13:05:30-05:00","41.131","41.156","41.217","40.826","40.881","41.080"
"2024-01-25T13:06:30-05:00","41.274","41.249","41.318","40.887","40.972","41.179"
"2024-01-25T13:07:30-05:00","41.363","41.359","41.420","40.973","41.065","41.264"
"2024-01-25T13:08:30-05:00","41.442","41.470","41.525","41.116","41.184","41.364"
"2024-01-25T13:09:30-05:00","41.555","41.595","41.619","41.238","41.272","41.448"
"2024-01-25T13:10:30-05:00","41.652","41.699","41.726","41.342","41.363","41.555"
"2024-01-25T13:11:30-05:00","41.767","41.800","41.827","41.433","41.463","41.649"
"2024-01-25T13:12:30-05:00","41.857","41.857","41.923","41.559","41.556","41.749"
"2024-01-25T13:13:30-05:00","41.952","41.989","42.026","41.633","41.667","41.858"
"2024-01-25T13:14:30-05:00","42.041","42.066","42.122","41.712","41.770","41.947"
"2024-01-25T13:15:30-05:00","42.139","42.192","42.220","41.805","41.897","42.051"
"2024-01-25T13:16:30-05:00","42.223","42.234","42.318","41.936","41.975","42.154"
"2024-01-25T13:17:30-05:00","42.339","42.338","42.426","42.020","42.087","42.257"
"2024-01-25T13:18:30-05:00","42.424","42.422","42.524","42.102","42.187","42.356"
"2024-01-25T13:19:30-05:00","42.496","42.462","42.618","42.177","42.291","42.452"
"2024-01-25T13:20:30-05:00","42.604","42.637","42.714","42.273","42.398","42.553"
"2024-01-25T13:21:30-05:00","42.726","42.702","42.816","42.419","42.498","42.660"
"2024-01-25T13:22:30-05:00","42.811","42.736","42.907","42.504","42.574","42.764"
"2024-01-25T13:23:30-05:00","","","","","",""
"2024-01-25T13:24:30-05:00","","","","","",""
"2024-01-25T13:25:30-05:00","","","","","",""
"2024-01-25T13:26:30-05:00","","","","","",""
"2024-01-25T13:27:30-05:00","","","","","",""
"2024-01-25T13:28:30-05:00","","","","","",""
